target_id	length	eff_length	est_counts	tpm
ENST00000638029.1	7814	7534.79	0	0
ENST00000636012.1	7500	7220.79	0	0
ENST00000635727.1	7536	7256.79	0	0
ENST00000573710.7	7569	7289.79	0	0
ENST00000637276.1	7135	6855.79	0	0
ENST00000637927.1	6847	6567.79	0	0
ENST00000636473.1	1653	1373.79	0	0
ENST00000636549.1	6792	6512.79	0	0
ENST00000636610.1	3011	2731.79	0	0
ENST00000636768.1	1034	754.786	0	0
ENST00000637819.1	1378	1098.79	0	0
ENST00000636074.1	1516	1368.36	2.44935	0.049071
ENST00000635988.1	2548	2498.14	4.02553	0.0441754
ENST00000638114.1	517	255.613	0	0
ENST00000586190.1	459	207.096	0	0
ENST00000636670.1	740	463.717	0	0
ENST00000637832.1	701	440.184	0.779633	0.0485545
ENST00000637777.1	728	506.789	0	0
ENST00000574822.6	806	557.767	0	0
ENST00000635742.1	1910	1630.79	0	0
ENST00000637809.1	871	643.168	0	0
ENST00000573891.6	896	617.214	0	0
ENST00000636058.1	656	383.2	0	0
ENST00000637297.1	637	365.188	0	0
ENST00000593267.2	567	311.614	4	0.351898
ENST00000637475.1	1975	1695.79	0	0
ENST00000637004.1	2829	2549.79	0	0
ENST00000637692.1	1245	965.786	0	0
ENST00000635917.1	1832	1552.79	0	0
ENST00000636816.1	1978	1698.79	0	0
ENST00000637168.1	2979	2589.45	12.156	0.128694
ENST00000636984.1	1968	1688.79	0	0
ENST00000590205.2	3340	2863.98	15.0103	0.143679
ENST00000637485.1	5481	5193.14	9.45404	0.049907
ENST00000635786.1	2840	2560.79	0	0
ENST00000637774.1	3381	3101.79	0	0
ENST00000637966.1	1887	1607.79	0	0
ENST00000637117.1	1124	853.829	5.00103	0.160569
ENST00000636974.1	1783	1503.79	0	0
ENST00000636022.1	552	286.692	0	0
ENST00000637625.1	1890	1504.05	2.03307	0.0370564
ENST00000593160.2	1651	1371.79	0	0
ENST00000636966.1	3938	3743.17	1.97878	0.0144922
ENST00000637952.1	3894	3703.82	8.75126	0.0647732
ENST00000637981.1	1346	1066.79	0	0
ENST00000574974.2	903	624.159	0	0
ENST00000637616.1	3081	2661.61	1.00041	0.010304
ENST00000592864.2	1623	1343.79	0	0
ENST00000587451.2	673	399.206	0	0
ENST00000614285.4	8410	8130.79	0	0
ENST00000492968.5	913	699.691	2.26753	0.0888428
ENST00000495991.5	1319	1119.15	0	0
ENST00000475067.5	2264	2184.92	0	0
ENST00000461585.5	1926	1839.52	0	0
ENST00000429735.6	2069	1990.36	0	0
ENST00000482324.5	615	380.164	0.500531	0.036094
ENST00000484108.5	506	273.012	0.692983	0.069585
ENST00000497782.5	746	469.551	0	0
ENST00000463288.5	868	589.294	0	0
ENST00000496614.5	1114	967.578	0	0
ENST00000414591.5	889	711.462	0.394762	0.015211
ENST00000467696.1	380	146.23	0.348009	0.0652423
ENST00000496223.1	583	304.547	0.457552	0.041187
ENST00000552042.1	2146	2065.09	0	0
ENST00000505059.7	609	354.139	1552.43	120.174
ENST00000505818.1	595	335.987	12.3049	1.004
ENST00000508987.1	686	452.126	309.295	18.7537
ENST00000382647.7	587	326.721	29.974	2.51502
ENST00000510999.1	793	699.554	4	0.156752
ENST00000566621.6	2872	2351.09	106.763	1.24488
ENST00000570265.6	1250	948.646	0	0
ENST00000567573.5	665	421.722	0	0
ENST00000564586.5	524	261.764	0	0
ENST00000569302.6	2677	2188.42	0	0
ENST00000643785.1	2857	2332.31	130.631	1.53545
ENST00000642817.1	2506	2042.29	0	0
ENST00000643837.1	558	308.237	0	0
ENST00000646533.1	2595	2077.81	0	0
ENST00000643822.1	522	260.041	0	0
ENST00000646657.1	2137	1653.1	0	0
ENST00000437989.6	2240	1716.09	0	0
ENST00000566807.5	564	297.788	0	0
ENST00000643612.1	2512	1953.58	8.67487	0.121732
ENST00000567389.5	2618	2058.5	0	0
ENST00000562877.5	764	454.322	0	0
ENST00000647059.1	215	44.7351	0	0
ENST00000565792.5	1855	1330.58	9.88942	0.203753
ENST00000562489.1	715	434.194	0	0
ENST00000566932.5	532	268.518	0	0
ENST00000566677.1	5843	4482.28	2.46587	0.0150816
ENST00000563167.1	772	465.194	1.63963	0.0966244
ENST00000338183.8	2578	2022	0	0
ENST00000355797.7	5661	5505.19	859.726	4.28117
ENST00000375036.6	1950	1809.37	1642.67	24.8883
ENST00000449428.6	1881	1757.84	4324.81	67.4469
ENST00000592148.1	3510	3413.2	37.7898	0.30352
ENST00000585519.5	540	294.306	74.9195	6.97863
ENST00000588114.5	521	290.439	2.7375	0.258388
ENST00000589082.1	560	294.031	0	0
ENST00000519685.5	3505	3724.55	262.436	1.93163
ENST00000524077.5	803	525.193	0	0
ENST00000518534.1	402	162.208	0	0
ENST00000522948.5	4959	5456.29	684.903	3.44117
ENST00000251822.6	5451	6104.86	1694.32	7.60842
ENST00000517528.1	597	328.429	0	0
ENST00000523918.1	576	334.736	0	0
ENST00000519210.1	377	144.142	6.33997	1.20579
ENST00000358432.8	3946	4411.81	1019.26	6.33349
ENST00000462805.1	438	190.32	0	0
ENST00000480202.1	795	610.687	0	0
ENST00000461614.1	875	738.113	28.7404	1.06744
ENST00000396128.8	6545	4909.76	944.358	5.27292
ENST00000355081.3	2177	1645.33	168.987	2.81563
ENST00000579157.1	847	509.164	25.6341	1.38018
ENST00000556500.1	859	576.296	28.0212	1.33295
ENST00000556239.5	546	281.185	0	0
ENST00000557468.1	656	380.772	5	0.359981
ENST00000553817.1	550	284.875	0	0
ENST00000619609.1	2396	2116.79	0	0
ENST00000437099.6	8003	8099.68	9122.87	30.8772
ENST00000323816.8	8033	8134.66	0.58273	0.00196382
ENST00000432992.6	4970	5091.49	7.49103	0.0403339
ENST00000585266.5	3535	3620.87	3478.64	26.3372
ENST00000580865.5	2417	2396.31	0	0
ENST00000583882.5	553	324.004	2.05411	0.173799
ENST00000542249.5	1799	1706.5	0	0
ENST00000396115.6	929	649.907	0	0
ENST00000579158.5	1528	1376.92	0	0
ENST00000581112.5	554	307.704	2.98019	0.265513
ENST00000578456.1	831	607.346	0	0
ENST00000581871.5	538	273.858	0	0
ENST00000580811.5	567	335.935	1.73172	0.141318
ENST00000584146.6	732	509.582	8.4943	0.45697
ENST00000579140.5	474	219.387	0	0
ENST00000578655.1	603	390.193	147.26	10.3461
ENST00000578599.5	556	290.31	0	0
ENST00000584389.5	554	288.482	0	0
ENST00000580043.1	544	333.529	14.8888	1.22377
ENST00000466965.5	585	317.102	0	0
ENST00000497117.1	893	614.241	0	0
ENST00000420556.6	1042	762.786	0	0
ENST00000432392.6	1097	817.786	0	0
ENST00000457547.5	875	596.294	0	0
ENST00000419728.6	541	276.619	0	0
ENST00000496945.1	561	294.991	0	0
ENST00000425523.5	3318	3492.51	58.2704	0.457388
ENST00000439094.6	3478	3647.72	0	0
ENST00000456770.5	3250	3381.01	3.38265	0.0274274
ENST00000471458.1	3114	2958.93	0	0
ENST00000422802.5	1124	1033.71	19.424	0.515127
ENST00000453442.1	603	403.562	0	0
ENST00000484938.5	502	242.55	0	0
ENST00000440149.1	582	314.36	0	0
ENST00000438064.1	682	464.42	0.921185	0.0543763
ENST00000649457.1	8643	7849.86	27.2952	0.0953232
ENST00000380534.9	2128	1848.79	0	0
ENST00000380530.1	1727	1447.79	0	0
ENST00000583128.2	574	306.938	0	0
ENST00000542071.2	1923	1643.79	0	0
ENST00000610869.1	1691	1411.79	0	0
ENST00000301887.9	2066	2048.22	6.09265	0.0815462
ENST00000435842.2	1949	1845.7	0	0
ENST00000527454.1	2569	2609.65	2.90735	0.0305414
ENST00000527716.1	1230	1103.32	0	0
ENST00000534177.1	569	302.325	0	0
ENST00000383601.6	3198	3031.71	0	0
ENST00000383602.6	3187	2990.61	0	0
ENST00000457154.5	708	432.748	0	0
ENST00000400644.5	3249	3096.47	0	0
ENST00000447077.5	1013	813.981	0	0
ENST00000424571.5	1003	819.216	0	0
ENST00000441470.5	427	181.484	0.916755	0.138481
ENST00000383603.8	3535	3349.22	0	0
ENST00000426443.1	459	207.096	0	0
ENST00000447542.5	588	360.459	1.38744	0.10552
ENST00000550282.5	3338	3181.72	0	0
ENST00000444411.5	640	368.04	0	0
ENST00000495415.5	1879	1702.65	42.4916	0.684151
ENST00000434538.5	2164	2004.61	39.6278	0.541932
ENST00000415383.5	3401	3336.57	204.775	1.68249
ENST00000438925.7	3499	3434.29	3499.15	27.9319
ENST00000370782.6	3532	3472.07	0	0
ENST00000485400.1	1513	1258.77	15.9825	0.348076
ENST00000327238.14	3165	3064.73	36.2821	0.324545
ENST00000480108.1	677	410.949	15.8525	1.05751
ENST00000478452.1	835	566.362	1.7656	0.0854617
ENST00000434392.5	882	632.954	12.6369	0.547323
ENST00000437002.5	933	697.959	4.52948	0.177907
ENST00000441194.5	916	685.724	28.8142	1.15195
ENST00000483626.5	884	641.816	15.0998	0.644963
ENST00000422685.5	877	649.274	39.318	1.66011
ENST00000448660.5	776	527.212	21.9009	1.13881
ENST00000439048.1	609	359.65	0	0
ENST00000477575.1	986	730.022	12.2912	0.461563
ENST00000355839.10	3555	3536.22	186.486	1.44571
ENST00000636209.1	654	381.286	0	0
ENST00000380548.9	7771	7491.79	0	0
ENST00000327883.11	1864	1584.79	0	0
ENST00000431052.6	824	545.746	0	0
ENST00000380570.8	931	651.907	0	0
ENST00000380566.8	2321	2041.79	0	0
ENST00000276935.6	2906	2626.79	0	0
ENST00000546040.1	870	591.294	0	0
ENST00000380559.7	6220	5940.79	0	0
ENST00000496521.2	402	162.208	0	0
ENST00000380545.9	1562	1282.79	0	0
ENST00000542621.5	3039	2759.79	0	0
ENST00000388710.8	1163	883.786	0	0
ENST00000380538.4	686	411.612	0	0
ENST00000489062.2	4657	4377.79	0	0
ENST00000375436.9	4040	4218.68	15713.4	102.11
ENST00000474892.1	783	590.873	5.42327	0.251618
ENST00000375433.3	2030	2046.06	783.63	10.4995
ENST00000420433.6	1123	843.786	0	0
ENST00000337881.11	1611	1331.79	0	0
ENST00000503639.7	1248	968.786	0	0
ENST00000553379.6	1001	721.786	0	0
ENST00000381255.7	1164	884.786	0	0
ENST00000317745.11	1129	849.786	0	0
ENST00000555760.6	1139	859.786	0	0
ENST00000556614.6	1138	858.786	0	0
ENST00000556376.6	1064	784.786	0	0
ENST00000381260.7	1141	861.786	0	0
ENST00000503864.2	3203	2923.79	0	0
ENST00000508121.2	904	625.159	0	0
ENST00000605395.1	577	309.714	0	0
ENST00000506661.2	2540	2064.39	5.13013	0.0681259
ENST00000554144.5	1672	1392.79	0	0
ENST00000576814.2	408	166.982	0	0
ENST00000575715.2	972	692.848	0	0
ENST00000359674.8	3165	3225.42	27.2706	0.231784
ENST00000545058.5	1992	1844.22	0	0
ENST00000424061.6	3332	3306.82	0	0
ENST00000536824.5	2101	2042.67	3.57615	0.0479946
ENST00000542825.5	736	511.113	1.78377	0.0956747
ENST00000535498.5	574	306.938	0	0
ENST00000544782.1	546	281.185	0	0
ENST00000538272.5	741	528.656	1	0.0518562
ENST00000540094.1	557	291.244	0	0
ENST00000538580.1	665	391.664	0	0
ENST00000536116.5	549	283.953	0	0
ENST00000537793.1	577	355.735	0.369497	0.0284746
ENST00000535347.5	554	344.381	1	0.079604
ENST00000537826.1	567	300.448	0	0
ENST00000538424.1	467	213.701	0	0
ENST00000397296.6	3294	3343.27	0	0
ENST00000573871.1	903	624.159	0	0
ENST00000377924.5	878	599.294	0	0
ENST00000571136.1	776	498.691	0	0
ENST00000617413.1	375	142.568	0	0
ENST00000382882.7	3343	3945.15	65.3683	0.454233
ENST00000467661.5	1707	1738.68	19.092	0.301027
ENST00000411638.6	2199	2365.53	2334	27.0486
ENST00000463820.5	2495	2732.35	14.0247	0.140713
ENST00000416258.5	2188	2250.14	0	0
ENST00000333877.8	2228	2459.98	24.6439	0.274633
ENST00000453740.5	738	608.952	11.9371	0.53739
ENST00000431323.5	888	775.224	38.6017	1.36507
ENST00000455762.5	1022	907.618	52.2632	1.57858
ENST00000488452.5	560	380.199	1.29694	0.0935158
ENST00000421397.5	574	306.938	0	0
ENST00000484545.1	556	376.368	7	0.50987
ENST00000411649.3	561	294.991	0	0
ENST00000443203.5	553	356.563	25.3965	1.95259
ENST00000458616.1	792	572.05	8.82784	0.423053
ENST00000542778.5	2465	2741.94	0	0
ENST00000573155.2	863	584.372	0	0
ENST00000614687.1	714	438.632	0	0
ENST00000316843.9	4212	4730.35	1150.31	6.66646
ENST00000479155.1	6004	6703.62	33.8373	0.138376
ENST00000621229.1	3187	3415.15	0	0
ENST00000317216.3	4514	4730.07	157.074	0.910357
ENST00000522910.1	1553	1621.16	0	0
ENST00000519492.1	1500	1220.79	0	0
ENST00000524088.1	1230	1240.95	14.5697	0.321862
ENST00000518773.1	505	245.22	0	0
ENST00000523582.5	2812	2532.79	0	0
ENST00000262209.5	5191	4206	6	0.0391071
ENST00000520596.2	484	227.445	0	0
ENST00000519720.5	719	443.26	0	0
ENST00000522271.1	366	136.295	0	0
ENST00000520788.1	583	315.26	0	0
ENST00000544997.5	1006	726.786	0	0
ENST00000345728.9	2481	2720.33	1.36611	0.013767
ENST00000279227.9	2489	2622.59	0	0
ENST00000541252.1	714	555.252	1	0.0493724
ENST00000541326.5	890	611.241	0	0
ENST00000546255.1	564	297.788	0	0
ENST00000540957.1	588	369.029	0.814679	0.0605202
ENST00000545896.1	911	755.789	3.81921	0.138531
ENST00000540554.1	379	145.472	2	0.376899
ENST00000590426.1	433	186.251	1.26366	0.185997
ENST00000590799.5	971	973.109	4.19222	0.118102
ENST00000318430.9	4411	5007.28	202.156	1.10678
ENST00000589691.1	3927	4307.63	46.1811	0.293901
ENST00000592399.5	570	320.248	2.11061	0.180675
ENST00000591983.5	789	591.546	1.23039	0.05702
ENST00000590184.1	315	102.625	0	0
ENST00000591003.1	324	108.309	0	0
ENST00000591144.1	772	654.249	3.8659	0.161987
ENST00000635792.1	1546	1266.79	0	0
ENST00000301659.8	2164	2022.84	1.10408	0.0149628
ENST00000577447.1	547	282.095	0	0
ENST00000611966.3	11073	9488.78	3053.37	8.82151
ENST00000627808.2	7194	6407.84	0	0
ENST00000628596.1	3403	2896.33	5.37223	0.0508488
ENST00000628099.2	5511	4250.11	26.8406	0.173127
ENST00000627715.1	4997	3786.9	75.7193	0.548147
ENST00000613844.2	2861	2407.32	0	0
ENST00000634804.2	1633	1353.79	0	0
ENST00000404699.6	3094	2814.79	0	0
ENST00000308700.6	3384	3104.79	0	0
ENST00000294445.7	2320	2040.79	0	0
ENST00000524908.1	563	296.842	0	0
ENST00000481882.6	1037	757.786	0	0
ENST00000396314.3	608	338.465	0	0
ENST00000523752.5	3328	2998.4	35.1013	0.320928
ENST00000276431.9	3998	3752.85	3329.28	24.32
ENST00000347739.3	1723	1539.47	668.804	11.9097
ENST00000523504.5	1464	1287.61	52.1065	1.10938
ENST00000520109.1	674	444.732	16.4671	1.01507
ENST00000518531.5	564	315.921	7.799	0.676761
ENST00000519910.1	546	281.185	0	0
ENST00000519028.1	612	342.051	0	0
ENST00000248089.7	965	867.481	238.129	7.52534
ENST00000574151.5	618	412.809	37.9235	2.51846
ENST00000576921.1	1199	1085.4	0	0
ENST00000573095.1	828	658.147	12.75	0.531081
ENST00000572355.5	610	390.756	0	0
ENST00000575214.1	1365	1363.34	22.6042	0.454528
ENST00000574980.5	845	719.472	15.0178	0.572225
ENST00000354679.3	765	639.907	27.3046	1.16975
ENST00000573842.1	495	302.463	23.7861	2.15589
ENST00000560961.2	471	216.886	0	0
ENST00000373615.9	2396	2116.79	0	0
ENST00000446480.5	1414	1134.79	0	0
ENST00000488674.2	1266	986.786	0	0
ENST00000361131.5	2219	1903.73	502	7.2289
ENST00000271139.12	2800	2644.07	0	0
ENST00000371940.1	5725	5899.08	18.4056	0.0855342
ENST00000477318.1	845	704.046	0	0
ENST00000319928.7	2822	2772.03	222.594	2.20136
ENST00000523170.5	537	272.934	0	0
ENST00000523222.5	576	297.604	27.4637	2.52985
ENST00000522239.5	570	289.164	0	0
ENST00000424808.6	1386	1047.95	0	0
ENST00000262146.9	2651	2030.42	1221.47	16.4919
ENST00000517944.5	1017	699.857	0	0
ENST00000518800.5	2393	1792.67	0	0
ENST00000518636.1	541	266.908	3.7172	0.381793
ENST00000521247.6	798	520.354	0	0
ENST00000527155.5	679	404.902	0	0
ENST00000518352.1	574	306.938	4.9298	0.440305
ENST00000523158.5	542	277.53	11.5896	1.14481
ENST00000520398.1	417	173.747	0	0
ENST00000527553.1	406	165.417	5.44059	0.901657
ENST00000458689.2	2500	1880.08	31.5447	0.459965
ENST00000264071.7	2277	2436.85	20391.8	229.404
ENST00000594276.5	562	370.785	1.44718	0.106998
ENST00000594075.5	579	394.654	3.54336	0.246135
ENST00000600216.5	530	266.912	0	0
ENST00000595324.5	1050	922.845	35.4857	1.05414
ENST00000601152.5	590	419.301	6.00462	0.392585
ENST00000598006.1	565	402.573	52.9011	3.60243
ENST00000596291.1	545	341.733	12.7079	1.01944
ENST00000597686.5	636	446.202	0	0
ENST00000596926.5	548	348.434	0	0
ENST00000594290.5	553	359.578	7.58951	0.578622
ENST00000601640.5	543	278.415	0	0
ENST00000598635.1	565	390.935	227.366	15.9439
ENST00000342571.7	2422	2248.54	0	0
ENST00000371946.9	2719	2550.27	0	0
ENST00000371945.9	2618	2495	162.348	1.78382
ENST00000524749.5	786	586.057	8.06544	0.377279
ENST00000528077.5	1557	1404.24	37.2045	0.726321
ENST00000428112.7	1270	1037.57	117.508	3.10476
ENST00000532897.5	795	540.759	8.12543	0.411924
ENST00000530528.1	553	310.848	4.25393	0.375161
ENST00000531355.5	1121	841.786	0	0
ENST00000470237.5	562	295.923	0	0
ENST00000524417.1	531	267.752	0	0
ENST00000460098.1	337	116.803	0	0
ENST00000532783.5	580	316.303	15.2198	1.31911
ENST00000496619.6	738	467.922	164.156	9.6174
ENST00000528237.5	540	275.707	0	0
ENST00000526513.5	682	407.703	0	0
ENST00000484301.5	3408	2932.41	13.2592	0.123956
ENST00000486716.5	594	302.451	31.7981	2.88218
ENST00000480531.5	649	376.472	0	0
ENST00000529170.6	530	285.977	3.04009	0.291427
ENST00000531769.6	567	323.029	2.85306	0.242128
ENST00000465783.6	464	211.21	14.9228	1.93691
ENST00000474868.1	540	275.707	5.60825	0.55764
ENST00000532110.1	494	235.894	1.23127	0.14309
ENST00000477883.1	696	414.68	5.57011	0.368235
ENST00000525888.5	588	328.075	32.0802	2.68064
ENST00000468852.2	584	316.145	0	0
ENST00000649800.1	2809	2710.24	60.8871	0.615874
ENST00000650508.1	2686	2573.8	406.15	4.32599
ENST00000650026.1	2600	2458.88	111.978	1.24845
ENST00000341183.9	2612	2510.93	0	0
ENST00000570303.2	875	674.104	0.5	0.0203338
ENST00000373968.3	3569	3289.79	0	0
ENST00000325509.4	2023	1743.79	0	0
ENST00000518440.1	455	203.871	0	0
ENST00000521739.1	362	133.58	0	0
ENST00000572903.2	764	487.128	0	0
ENST00000451548.5	1160	994.846	39.7261	1.0947
ENST00000423647.6	1171	1008.01	0	0
ENST00000573281.1	1596	1537.57	1	0.0178295
ENST00000611207.4	1585	1305.79	0	0
ENST00000411583.6	5460	5180.79	0	0
ENST00000486807.1	508	291.06	0.111111	0.0104653
ENST00000487011.1	405	164.611	0	0
ENST00000487749.1	878	599.294	0	0
ENST00000487923.1	377	144.142	0	0
ENST00000487226.1	870	591.294	0	0
ENST00000496224.5	628	356.609	0	0
ENST00000485815.1	583	315.26	0	0
ENST00000497033.5	1257	977.786	0	0
ENST00000494291.5	1064	784.786	0	0
ENST00000485485.1	847	655.531	0	0
ENST00000478151.1	974	694.848	0	0
ENST00000461901.1	524	261.764	0	0
ENST00000548530.2	5288	5008.79	0	0
ENST00000590602.5	5268	6138.91	2199.35	9.82147
ENST00000592076.5	693	490.779	7.70511	0.430394
ENST00000392467.7	2833	3232.94	2572.76	21.8161
ENST00000322914.7	2786	3178.54	290.925	2.50916
ENST00000590494.1	702	454.921	9.54095	0.57495
ENST00000306591.11	1681	1699.74	0	0
ENST00000593044.5	3070	3564.23	537.996	4.13798
ENST00000591436.5	1155	1113.64	105.446	2.59574
ENST00000589933.1	580	395.15	55.4873	3.84952
ENST00000590934.1	386	150.731	1.32754	0.241445
ENST00000591756.1	475	278.201	1.18487	0.116758
ENST00000588087.5	2384	2647.74	132.724	1.3742
ENST00000589553.5	2389	2628.26	121.787	1.2703
ENST00000585849.1	552	345.049	12.7237	1.01089
ENST00000586271.1	970	925.119	45.7134	1.35463
ENST00000589271.5	1099	1081.47	25.9526	0.657871
ENST00000591594.5	614	444.736	53.495	3.2975
ENST00000592063.5	743	597.857	202.585	9.2893
ENST00000592594.5	551	363.898	5.9589	0.448911
ENST00000586126.1	821	681.247	1.09534	0.0440775
ENST00000588792.5	843	726.145	102.988	3.88808
ENST00000586697.5	571	304.118	0	0
ENST00000590162.1	517	318.584	3.86572	0.332646
ENST00000587480.1	253	64.7203	0	0
ENST00000581858.5	644	397.686	0	0
ENST00000577398.6	926	705.459	0	0
ENST00000578558.5	2377	2479.88	0	0
ENST00000327031.9	4181	4615.71	1649.91	9.79932
ENST00000545457.6	3975	4372.07	323.168	2.02636
ENST00000578101.5	4148	4422.54	0	0
ENST00000579294.5	3936	4339.39	38.1569	0.241056
ENST00000465046.1	699	424.148	0	0
ENST00000493600.6	656	425.738	0.727489	0.0468445
ENST00000487693.5	669	437.733	5.22314	0.327112
ENST00000487369.5	522	260.041	0	0
ENST00000474265.5	596	338.652	0	0
ENST00000577485.1	555	289.39	0	0
ENST00000493401.1	458	206.276	0	0
ENST00000580966.1	514	307.696	1.60645	0.143126
ENST00000580453.1	673	498.105	13.5378	0.74508
ENST00000459958.2	692	492.912	8.65908	0.481589
ENST00000577402.1	689	485.702	0	0
ENST00000496727.1	792	601.354	1.3536	0.0617072
ENST00000488221.5	859	677.04	2.63495	0.106692
ENST00000488932.5	838	627.839	0	0
ENST00000461110.2	1032	846.367	3.22323	0.104402
ENST00000577626.1	557	291.244	0	0
ENST00000584444.5	782	569.945	0	0
ENST00000581401.1	385	150.059	0	0
ENST00000478416.1	878	714.197	2.30142	0.0883388
ENST00000581349.5	582	314.36	0	0
ENST00000473425.2	585	317.102	0	0
ENST00000582626.1	573	306.007	0	0
ENST00000628188.1	156	22.4467	0	0
ENST00000619998.1	968	688.848	0	0
ENST00000434282.6	525	262.558	0	0
ENST00000480480.1	673	399.206	0	0
ENST00000482357.5	621	350.131	0	0
ENST00000422320.5	594	325.577	0	0
ENST00000456870.6	577	309.714	0	0
ENST00000491758.5	450	200.119	4.78443	0.655416
ENST00000422720.2	522	260.041	0	0
ENST00000467844.1	1492	1286.58	0	0
ENST00000482830.1	457	205.515	0	0
ENST00000550618.2	1567	1287.79	0	0
ENST00000576522.1	1732	1452.79	0	0
ENST00000255476.2	2304	1915.8	386	5.52346
ENST00000472888.1	534	270.245	0	0
ENST00000377244.8	1908	1895.43	354.413	5.12597
ENST00000529673.5	573	376.714	3.68005	0.267803
ENST00000534637.5	704	428.921	0	0
ENST00000524831.5	627	446.806	8.34787	0.51219
ENST00000352068.5	771	608.282	3.56236	0.160549
ENST00000526702.1	4713	4841.61	35.0056	0.198208
ENST00000525648.1	312	100.563	0	0
ENST00000533683.6	2164	2597.97	1971.67	20.8053
ENST00000269724.5	750	623.94	195.324	8.58196
ENST00000541938.1	143	19.5413	0	0
ENST00000539325.1	746	634.949	5.30087	0.228867
ENST00000543358.5	659	485.523	49.3941	2.78894
ENST00000422364.2	2055	2080.06	151.578	1.99771
ENST00000535000.1	1071	1026.69	174.051	4.64745
ENST00000441250.6	986	903.946	138.04	4.18637
ENST00000279206.7	1094	1026.62	810.605	21.6459
ENST00000537707.1	986	844.433	0	0
ENST00000428347.2	876	597.294	0	0
ENST00000537094.1	475	257.156	16.4381	1.75238
ENST00000543501.1	475	260.477	2.10102	0.221124
ENST00000545184.1	581	356.735	14	1.07586
ENST00000534929.1	643	479.807	2.02395	0.11564
ENST00000221954.6	1205	925.786	0	0
ENST00000600925.1	899	620.214	0	0
ENST00000472081.1	569	302.325	0	0
ENST00000230048.5	4041	3339.93	1101.33	9.03972
ENST00000476436.1	733	408.423	94.9662	6.37431
ENST00000537591.5	4391	3652.19	248.957	1.86873
ENST00000611990.4	1590	1310.79	0	0
ENST00000490675.5	676	473.12	1.28575	0.0745007
ENST00000231749.8	1774	1708.72	9.80279	0.157272
ENST00000360165.7	1757	1477.79	0	0
ENST00000475688.1	1773	1493.79	0	0
ENST00000442887.1	1072	886.984	1.91145	0.0590776
ENST00000443080.5	707	431.863	0	0
ENST00000478269.5	633	361.367	0	0
ENST00000431869.1	562	295.923	0	0
ENST00000468182.1	423	178.238	0	0
ENST00000378119.9	2452	1825.89	5585.73	83.8647
ENST00000378102.3	741	430.816	468.876	29.836
ENST00000244766.7	1582	1335.93	674.059	13.8321
ENST00000495850.1	773	584.484	5.56374	0.260957
ENST00000622188.4	1795	1684.56	91.7128	1.49251
ENST00000616243.1	1556	1328.5	46.686	0.963384
ENST00000336577.9	3674	4534.01	22.7144	0.137339
ENST00000570755.1	779	613.529	1	0.0446827
ENST00000575441.1	710	541.819	0.285603	0.0144505
ENST00000612971.1	1017	737.786	0	0
ENST00000639584.1	585	317.102	0	0
ENST00000006724.7	2489	2209.79	0	0
ENST00000401731.6	2376	2096.79	0	0
ENST00000602225.1	524	261.764	0	0
ENST00000599715.1	542	277.53	0	0
ENST00000481138.5	4213	3648.07	76.8701	0.577656
ENST00000289032.12	2355	1878.73	0	0
ENST00000466833.5	628	356.609	0	0
ENST00000478850.5	932	697.063	11.9656	0.470583
ENST00000498811.2	698	444.393	2.40394	0.148297
ENST00000485322.1	305	96.4523	0	0
ENST00000535338.5	3296	2684.37	36.7603	0.375414
ENST00000367481.7	9177	7191.66	2781.63	10.6034
ENST00000321680.10	3456	2906.37	1143.34	10.7845
ENST00000367480.7	3297	2780.93	101.232	0.997938
ENST00000367475.6	521	259.113	28.9257	3.06034
ENST00000392291.2	791	494.618	34.5179	1.91315
ENST00000443556.1	1477	861.795	5.31946	0.169215
ENST00000546097.5	2160	1599.72	60.0336	1.02879
ENST00000311812.7	2450	2170.79	0	0
ENST00000518342.1	426	180.656	0	0
ENST00000428383.6	1265	985.786	0	0
ENST00000519521.1	471	216.886	0	0
ENST00000520352.5	705	429.882	0	0
ENST00000520661.5	489	231.741	0	0
ENST00000520743.1	563	296.842	0	0
ENST00000258873.9	6215	5819.22	81.8508	0.385596
ENST00000560124.5	2257	1977.79	0	0
ENST00000560817.5	2462	2182.79	0	0
ENST00000560183.1	675	461.043	1	0.059461
ENST00000558301.5	584	316.145	0	0
ENST00000559707.5	1474	1194.79	0	0
ENST00000558728.1	734	457.839	0	0
ENST00000557935.1	895	695.253	2	0.0788609
ENST00000559114.5	559	293.058	0	0
ENST00000559241.5	925	645.907	0	0
ENST00000558130.1	569	302.325	0	0
ENST00000558828.5	600	357.389	0	0
ENST00000558793.1	573	321.111	3.79186	0.323722
ENST00000559713.1	600	331.266	0	0
ENST00000509933.1	2241	2154.53	10.922	0.138972
ENST00000380306.8	726	445.142	6.19855	0.381739
ENST00000416079.2	614	346.951	9.00998	0.711919
ENST00000438998.6	838	614.764	610.513	27.2246
ENST00000380305.4	489	284.571	6.6528	0.640898
ENST00000419065.6	629	430.986	252.056	16.0328
ENST00000473000.2	4603	4509.64	144.411	0.877877
ENST00000324987.4	778	559.847	16.7278	0.819113
ENST00000451246.2	824	528.947	15.9056	0.824352
ENST00000454610.2	2323	2059.87	14.004	0.186375
ENST00000602657.1	461	208.675	0	0
ENST00000602775.5	1466	1293.72	414.778	8.78924
ENST00000336283.7	2107	2007.24	554.263	7.56993
