seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr9	120571972	120572341	370	*	peak_14576	-1.02512115411876	5.26714314079307e-08	Promoter (1-2kb)	9	120517684	120570899	53216	2	55755	ENST00000693702.1	-1073	ENSG00000136861	CDK5RAP2	CDK5 regulatory subunit associated protein 2	NA	NA	NA
chr17	64106420	64106714	295	*	peak_6071	-1.1995158299324	5.44686310458816e-08	Intron (ENST00000680433.1/2081, intron 1 of 19)	17	64093493	64130059	36567	2	2081	ENST00000680493.1	23345	ENSG00000178607	ERN1	endoplasmic reticulum to nucleus signaling 1	NA	NA	NA
chr10	65950122	65950422	301	*	peak_1646	-1.228252705791	5.49426825142718e-08	Intron (ENST00000683963.1/29119, intron 16 of 16)	10	65878546	65891490	12945	2	105378339	ENST00000811922.1	-58632	NA	LOC105378339	uncharacterized LOC105378339	NA	NA	NA
chr9	76603450	76603802	353	*	peak_14408	-1.00337770689204	5.7068458030444e-08	Intron (ENST00000648797.1/105376095, intron 7 of 12)	9	76614008	76615162	1155	2	158471	ENST00000464414.1	11360	ENSG00000106772	PRUNE2	prune homolog 2 with BCH domain	NA	NA	NA
chr13	64062295	64063005	711	*	peak_3730	-1.08569783294845	6.11819762379609e-08	Intron (ENST00000650541.1/144766, intron 1 of 6)	13	63986371	64076011	89641	2	144766	ENST00000456627.1	13006	ENSG00000227674	LINC00355	long intergenic non-protein coding RNA 355	NA	NA	NA
chr2	107112497	107112861	365	*	peak_8112	-1.21119931008075	6.27945740512096e-08	Distal Intergenic	2	107003873	107030011	26139	2	105373535	ENST00000727380.1	-82486	NA	LOC105373535	uncharacterized LOC105373535	NA	NA	NA
chr4	89906760	89907125	366	*	peak_11482	-1.32669566253934	6.7385056238946e-08	Intron (ENST00000394980.5/22915, intron 2 of 8)	4	89901983	89953455	51473	1	22915	ENST00000508372.1	4777	ENSG00000138722	MMRN1	multimerin 1	NA	NA	NA
chr4	58948837	58949079	243	*	peak_11447	-1.10612700359244	6.78736865851007e-08	Intron (ENST00000513551.1/105377672, intron 2 of 4)	4	58860511	58977097	116587	2	105377246	ENST00000503232.1	28018	NA	LOC105377246	uncharacterized LOC105377246	NA	NA	NA
chr3	135487295	135487730	436	*	peak_11077	-1.06668864616981	6.81661234353029e-08	Distal Intergenic	3	135377924	135439888	61965	2	105374122	ENST00000473001.2	-47407	NA	LOC105374122	uncharacterized LOC105374122	NA	NA	NA
chr6	35939413	35939711	299	*	peak_12327	-1.18273997020445	7.14927041627726e-08	Intron (ENST00000806303.1/105375035, intron 1 of 2)	6	35886726	35921342	34617	2	6732	ENST00000508473.5	-18071	ENSG00000096063	SRPK1	SRSF protein kinase 1	NA	NA	NA
chr2	190169049	190169428	380	*	peak_8472	-1.42099796289473	7.21062683739445e-08	Intron (ENST00000490033.5/84281, intron 4 of 4)	2	190180482	190200209	19728	1	84281	ENST00000409870.1	-11054	ENSG00000187699	C2orf88	chromosome 2 open reading frame 88	NA	NA	NA
chr13	77481428	77481777	350	*	peak_3735	-1.13019462905133	7.2537256923561e-08	Distal Intergenic	13	77463863	77465973	2111	1	105370271	ENST00000783615.1	17565	NA	LOC105370271	uncharacterized LOC105370271	NA	NA	NA
chr14	50521097	50521757	661	*	peak_3862	-1.11975676875457	7.27848666472786e-08	Intron (ENST00000682126.1/11183, intron 2 of 32)	14	50464078	50532087	68010	2	11183	ENST00000554091.5	10330	ENSG00000012983	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5	NA	NA	NA
chr12	713403	713723	321	*	peak_2972	-1.12806181178693	7.28695061306699e-08	Intron (ENST00000780914.1/101929432, intron 3 of 4)	12	674795	716590	41796	2	105369597	ENST00000780731.1	2867	NA	LINC02455	long intergenic non-protein coding RNA 2455	NA	NA	NA
chr13	19052149	19052587	439	*	peak_3679	-1.04403855739221	7.28695061306699e-08	Intron (ENST00000444553.6/ENST00000444553.6, intron 3 of 19)	13	19074034	19089449	15416	2	107984132	ENST00000813112.1	36862	ENSG00000287861	LOC107984132	uncharacterized LOC107984132	NA	NA	NA
chr10	32061309	32061761	453	*	peak_1408	-1.07746847382442	7.88382833449205e-08	Distal Intergenic	10	32009015	32056425	47411	2	3799	ENST00000302418.5	-4884	ENSG00000170759	KIF5B	kinesin family member 5B	NA	NA	NA
chr6	44391491	44391876	386	*	peak_12431	-1.08513206850779	7.99555908011523e-08	Intron (ENST00000371477.4/988, intron 2 of 15)	6	44384562	44388100	3539	2	124901323	ENST00000737682.1	-3391	NA	LOC124901323	uncharacterized LOC124901323	NA	NA	NA
chr6	126966071	126966469	399	*	peak_12501	-1.37732149949666	8.32313646028935e-08	Intron (ENST00000651326.1/105377989, intron 3 of 6)	6	126692609	126943904	251296	2	105377993	ENST00000651319.1	-22167	NA	LOC105377993	uncharacterized LOC105377993	NA	NA	NA
chr5	15471153	15471572	420	*	peak_11653	-1.2210890586485	8.67831311268051e-08	Intron (ENST00000671652.2/124900945, intron 1 of 1)	5	15500180	15939793	439614	1	23194	ENST00000504595.2	-28608	ENSG00000183580	FBXL7	F-box and leucine rich repeat protein 7	NA	NA	NA
chr11	18681994	18682313	320	*	peak_2400	-1.05111375952078	9.1731472816759e-08	Distal Intergenic	11	18693122	18701728	8607	1	144110	ENST00000527002.5	-10809	ENSG00000151117	TMEM86A	transmembrane protein 86A	NA	NA	NA
chr3	33963450	33963819	370	*	peak_10489	-1.07234085974562	9.4864337413597e-08	Intron (ENST00000654751.1/101928114, intron 2 of 5)	3	33956972	34387127	430156	1	101928114	ENST00000654751.1	6478	ENSG00000226320	LINC01811	long intergenic non-protein coding RNA 1811	NA	NA	NA
chr20	43868120	43868781	662	*	peak_9071	-1.13697565458231	9.53155011972649e-08	Exon (ENST00000725252.1/124904907, exon 2 of 2)	20	43865607	43868819	3213	1	124904907	ENST00000725252.1	2513	ENSG00000294694	LOC124904907	uncharacterized LOC124904907	NA	NA	NA
chr7	48074275	48074674	400	*	peak_12986	-1.14000574418866	9.57869826713778e-08	Distal Intergenic	7	48088628	48103407	14780	1	7378	ENST00000416681.5	-13954	ENSG00000183696	UPP1	uridine phosphorylase 1	NA	NA	NA
chr18	73893825	73894284	460	*	peak_6735	-1.05942106186358	1.09139264051361e-07	Distal Intergenic	18	73947809	74014989	67181	1	124904358	ENST00000753825.1	-53525	ENSG00000287314	LOC124904358	uncharacterized LOC124904358	NA	NA	NA
chr14	50911106	50911419	314	*	peak_3864	-1.00887889354194	1.11150715448136e-07	Promoter (<=1kb)	14	50908142	50911871	3730	2	5836	ENST00000532107.2	452	ENSG00000100504	PYGL	glycogen phosphorylase L	NA	NA	NA
chr11	96212440	96212827	388	*	peak_2849	-1.16910542008411	1.13528783494548e-07	Intron (ENST00000524717.6/84441, intron 1 of 4)	11	96341438	96341526	89	1	100422991	ENST00000582890.3	-128611	ENSG00000266192	MIR1260B	microRNA 1260b	NA	NA	NA
chr14	36773615	36773927	313	*	peak_3853	-1.16267260294897	1.15704365762307e-07	Intron (ENST00000331299.6/89874, intron 3 of 9)	14	36725153	36759718	34566	2	89874	ENST00000546428.2	-13897	ENSG00000183032	SLC25A21	solute carrier family 25 member 21	NA	NA	NA
chr20	58835314	58835619	306	*	peak_9284	-1.08958465798986	1.21539482395276e-07	Intron (ENST00000716945.1/149775, intron 2 of 2)	20	58839718	58911192	71475	1	2778	ENST00000313949.11	-4099	ENSG00000087460	GNAS	GNAS complex locus	NA	NA	NA
chr6	40297488	40297770	283	*	peak_12368	-1.27385920765648	1.2615101658814e-07	Intron (ENST00000737789.1/732253, intron 1 of 1)	6	40285683	40379899	94217	1	732253	ENST00000737788.1	11805	ENSG00000204091	TDRG1	testis development related 1	NA	NA	NA
chr15	59681068	59681320	253	*	peak_4310	-1.44735335501165	1.29090919204196e-07	Promoter (<=1kb)	15	59669289	59680296	11008	2	663	ENST00000448414.5	-772	ENSG00000140299	BNIP2	BCL2 interacting protein 2	NA	NA	NA
chr20	21526883	21527111	229	*	peak_8891	-1.25372931485091	1.33216621090064e-07	Distal Intergenic	20	21530122	21535665	5544	1	124904961	ENST00000671531.1	-3011	NA	BETALINC1	Beta cell long intergenic noncoding RNA 1	NA	NA	NA
chr4	76809801	76810279	479	*	peak_11461	-1.05648364765003	1.40769639692821e-07	Distal Intergenic	4	76708835	76802480	93646	2	105377289	ENST00000666924.2	-7321	NA	SHROOM3-AS1	SHROOM3 antisense RNA 1	NA	NA	NA
chr22	33994628	33995218	591	*	peak_9986	-1.07990814254834	1.43953069804348e-07	Distal Intergenic	22	34017402	34035029	17628	1	105373010	ENST00000803098.1	-22184	ENSG00000236052	LINC01643	long intergenic non-protein coding RNA 1643	NA	NA	NA
chr4	46773179	46773543	365	*	peak_11419	-1.16767727722833	1.46214596777335e-07	Intron (ENST00000396533.5/170712, intron 3 of 3)	4	46734832	46876760	141929	2	170712	ENST00000543208.5	103217	ENSG00000170516	COX7B2	cytochrome c oxidase subunit 7B2	NA	NA	NA
chr12	13439924	13440266	343	*	peak_3154	-1.01294091065442	1.48776317158944e-07	Intron (ENST00000637214.1/2904, intron 1 of 1)	12	13376229	13387167	10939	2	283422	ENST00000531049.1	-52757	ENSG00000180861	LINC01559	long intergenic non-protein coding RNA 1559	NA	NA	NA
chr22	26516552	26517006	455	*	peak_9892	-1.06691108957923	1.50277989511857e-07	Downstream (<=300bp)	22	26512535	26516383	3849	1	100507599	ENST00000758994.1	4017	ENSG00000261188	TFIP11-DT	TFIP11 divergent transcript	NA	NA	NA
chr10	103132928	103133260	333	*	peak_2063	-1.06119388200312	1.51621177612699e-07	Intron (ENST00000675164.1/22978, intron 4 of 19)	10	103099926	103140192	40267	2	22978	ENST00000487810.5	6932	ENSG00000076685	NT5C2	5'-nucleotidase, cytosolic II	NA	NA	NA
chr12	52416217	52416760	544	*	peak_3288	-1.03272068325884	1.66011889117878e-07	Intron (ENST00000548135.1/ENST00000548135.1, intron 2 of 2)	12	52393931	52406335	12405	2	3888	ENST00000257974.3	-9882	ENSG00000161850	KRT82	keratin 82	NA	NA	NA
chr7	67530548	67530869	322	*	peak_13081	-1.18492304754885	1.71670297802765e-07	Distal Intergenic	7	67599119	67604980	5862	2	105375340	ENST00000828072.1	74111	NA	LOC105375340	uncharacterized LOC105375340	NA	NA	NA
chr13	70812577	70812940	364	*	peak_3734	-1.34814901696446	1.73902221376543e-07	Intron (ENST00000816890.1/105370255, intron 2 of 4)	13	70765770	70901063	135294	1	105370255	ENST00000816890.1	46807	NA	LOC105370255	uncharacterized LOC105370255	NA	NA	NA
chr6	79223770	79223999	230	*	peak_12463	-1.20919486264266	1.74563924671582e-07	Intron (ENST00000703810.2/9324, intron 1 of 6)	6	79233699	79236797	3099	1	100288198	ENST00000604516.2	-9700	ENSG00000270362	HMGN3-AS1	HMGN3 antisense RNA 1	NA	NA	NA
chr3	196662063	196662404	342	*	peak_11249	-1.11074909684902	1.95420673551409e-07	Intron (ENST00000426755.5/54965, intron 2 of 5)	3	196639775	196731093	91319	1	54965	ENST00000426755.5	22288	ENSG00000163964	PIGX	phosphatidylinositol glycan anchor biosynthesis class X	NA	NA	NA
chr11	68673346	68673733	388	*	peak_2673	-1.01655469532318	2.23541882196735e-07	Distal Intergenic	11	68684544	68691175	6632	1	51083	ENST00000265643.4	-10811	ENSG00000069482	GAL	galanin and GMAP prepropeptide	NA	NA	NA
chr12	97953924	97954733	810	*	peak_3365	-1.18769289042862	2.27135937505205e-07	Distal Intergenic	12	97939056	97939121	66	2	100616287	ENST00000577562.1	-14803	ENSG00000265861	MIR4495	microRNA 4495	NA	NA	NA
chr20	54073826	54074345	520	*	peak_9230	-1.0243773238882	2.33640458347998e-07	Intron (ENST00000792273.1/105372675, intron 1 of 3)	20	53943541	54070594	127054	2	8537	ENST00000688948.1	-3232	ENSG00000064787	BCAS1	brain enriched myelin associated protein 1	NA	NA	NA
chr16	975027	975318	292	*	peak_4684	-1.06739364206642	2.61203238105564e-07	Promoter (1-2kb)	16	975761	976912	1152	2	115804232	ENST00000567961.5	1594	ENSG00000260807	CEROX1	cytoplasmic endogenous regulator of oxidative phosphorylation 1	NA	NA	NA
chr1	216812996	216813355	360	*	peak_1234	-1.04177111167621	2.84551495614905e-07	Intron (ENST00000361525.7/2104, intron 3 of 8)	1	216503254	216805367	302114	2	2104	ENST00000360012.7	-7629	ENSG00000196482	ESRRG	estrogen related receptor gamma	NA	NA	NA
chr2	16434520	16434759	240	*	peak_7531	-1.06101315293341	2.86919770770705e-07	Intron (ENST00000766118.1/107985855, intron 3 of 5)	2	16392191	16432704	40514	1	107985855	ENST00000766121.1	42329	NA	LOC107985855	uncharacterized LOC107985855	NA	NA	NA
chr4	123495556	123495945	390	*	peak_11512	-1.11381437664411	2.9370619134533e-07	Intron (ENST00000667633.1/ENST00000667633.1, intron 1 of 2)	4	123490268	123527582	37315	1	107986311	ENST00000503950.2	5288	NA	LINC02435	long intergenic non-protein coding RNA 2435	NA	NA	NA
chr2	16411922	16412475	554	*	peak_7530	-1.06141749253869	2.98238102992902e-07	Intron (ENST00000425176.6/107985855, intron 2 of 2)	2	16392191	16432704	40514	1	107985855	ENST00000766121.1	19731	NA	LOC107985855	uncharacterized LOC107985855	NA	NA	NA
chr1	88325655	88325881	227	*	peak_745	-1.21242123353003	3.0864352255495e-07	Intron (ENST00000645056.2/ENST00000645056.2, intron 3 of 5)	1	87899454	88329083	429630	2	107985519	ENST00000643530.1	3202	NA	LINC01773	long intergenic non-protein coding RNA 1773	NA	NA	NA
chr5	87524389	87524691	303	*	peak_11777	-1.29268100747558	3.12891395936632e-07	Distal Intergenic	5	87394262	87413029	18768	2	902	ENST00000713562.1	-111360	ENSG00000134480	CCNH	cyclin H	NA	NA	NA
chr17	55152324	55152733	410	*	peak_5975	-1.01481532230039	3.3320417163467e-07	Intron (ENST00000376352.6/252983, intron 17 of 17)	17	55264960	55325187	60228	1	3131	ENST00000226067.10	-112227	ENSG00000108924	HLF	HLF transcription factor, PAR bZIP family member	NA	NA	NA
chr1	36917451	36917717	267	*	peak_450	-1.20351079643204	3.54459903216011e-07	Intron (ENST00000373091.8/2899, intron 1 of 15)	1	36849674	36859136	9463	2	2899	ENST00000462621.1	-58315	ENSG00000163873	GRIK3	glutamate ionotropic receptor kainate type subunit 3	NA	NA	NA
chr7	33856660	33857052	393	*	peak_12877	-1.02422599575462	3.63930427981627e-07	Intron (ENST00000672453.1/27241, intron 21 of 22)	7	33904308	34046374	142067	1	168667	ENST00000436222.6	-47256	ENSG00000164619	BMPER	BMP binding endothelial regulator	NA	NA	NA
chr6	139983903	139984231	329	*	peak_12521	-1.06321263434697	3.6729432027617e-07	Intron (ENST00000456896.6/100507477, intron 1 of 3)	6	139978356	140093721	115366	1	100507477	ENST00000725937.1	5547	ENSG00000236013	LINC02941	long intergenic non-protein coding RNA 2941	NA	NA	NA
chr1	18336870	18337162	293	*	peak_166	-1.09179862225453	3.7176746794351e-07	Intron (ENST00000251296.4/84966, intron 4 of 9)	1	18361367	18378483	17117	1	84966	ENST00000497331.2	-24205	ENSG00000117154	IGSF21	immunoglobin superfamily member 21	NA	NA	NA
chr12	93274372	93274723	352	*	peak_3357	-1.09885707846589	3.7176746794351e-07	Intron (ENST00000754393.1/643339, intron 2 of 7)	12	93266017	93266096	80	1	124900325	ENST00000364632.1	8355	ENSG00000201502	LOC124900325	small nucleolar RNA SNORD74	NA	NA	NA
chr7	36828019	36828377	359	*	peak_12893	-1.05464571381977	3.73541412793942e-07	Intron (ENST00000829529.1/ENST00000829529.1, intron 1 of 1)	7	36855367	36862150	6784	2	9844	ENST00000497024.1	33773	ENSG00000155849	ELMO1	engulfment and cell motility 1	NA	NA	NA
chr20	53435607	53436023	417	*	peak_9223	-1.03534236597459	3.95378748427697e-07	Intron (ENST00000371497.10/128553, intron 2 of 2)	20	53397661	53412910	15250	2	105372670	ENST00000436286.2	-22697	NA	LOC105372670	uncharacterized LOC105372670	NA	NA	NA
chr11	128494693	128495217	525	*	peak_2920	-1.06813384141952	3.99680956145011e-07	Intron (ENST00000535549.5/2113, intron 1 of 3)	11	128489470	128505394	15925	2	2113	ENST00000608978.1	10177	ENSG00000134954	ETS1	ETS proto-oncogene 1, transcription factor	NA	NA	NA
chr6	126253550	126253829	280	*	peak_12500	-1.26029207570825	4.01561725897641e-07	Distal Intergenic	6	126177193	126202239	25047	1	60487	ENST00000444229.1	76357	ENSG00000066651	TRMT11	tRNA methyltransferase 11 homolog	NA	NA	NA
chr8	49184832	49185145	314	*	peak_13513	-1.04720212858732	4.42950583457711e-07	Intron (ENST00000657689.1/105375826, intron 1 of 5)	8	49168769	49229057	60289	1	105375826	ENST00000670453.1	16063	ENSG00000253474	LOC105375826	uncharacterized LOC105375826	NA	NA	NA
chr7	12256160	12256618	459	*	peak_12823	-1.36422244537305	4.48495949327783e-07	Distal Intergenic	7	12230179	12232413	2235	1	54664	ENST00000462754.2	25981	ENSG00000106460	TMEM106B	transmembrane protein 106B	NA	NA	NA
chr4	36716896	36717294	399	*	peak_11395	-1.24671407089564	4.5784454746153e-07	Distal Intergenic	4	36548331	36641939	93609	2	105374400	ENST00000655716.2	-74957	NA	LINC02505	long intergenic non-protein coding RNA 2505	NA	NA	NA
chr2	148616748	148617058	311	*	peak_8422	-1.2300277663703	4.7115758560695e-07	Intron (ENST00000724408.1/ENST00000724408.1, intron 1 of 1)	2	148644440	148788495	144056	1	26122	ENST00000457184.6	-27382	ENSG00000135999	EPC2	enhancer of polycomb homolog 2	NA	NA	NA
chr17	52919975	52920257	283	*	peak_5972	-1.01052735037655	4.72646590589036e-07	Intron (ENST00000753157.1/105371831, intron 2 of 2)	17	52862569	52899598	37030	1	105371831	ENST00000753159.1	57406	ENSG00000226364	LINC02089	long intergenic non-protein coding RNA 2089	NA	NA	NA
chr3	152742942	152743341	400	*	peak_11121	-1.07154105222539	4.82492658929448e-07	Intron (ENST00000767986.1/102724289, intron 2 of 2)	3	152835131	152841439	6309	1	5028	ENST00000305097.6	-91790	ENSG00000169860	P2RY1	purinergic receptor P2Y1	NA	NA	NA
chr1	55042762	55043266	505	*	peak_707	-1.00134733478886	4.94647079448567e-07	Promoter (<=1kb)	1	55043966	55047332	3367	1	255738	ENST00000673662.1	-700	ENSG00000169174	PCSK9	proprotein convertase subtilisin/kexin type 9	NA	NA	NA
chr5	65692880	65693210	331	*	peak_11753	-1.06581695098771	5.05605288147694e-07	Intron (ENST00000381007.9/54557, intron 5 of 10)	5	65664119	65664766	648	1	80006	ENST00000415825.2	28761	ENSG00000113597	TRAPPC13	trafficking protein particle complex subunit 13	NA	NA	NA
chr5	110845310	110845572	263	*	peak_11790	-1.11531303111905	5.08798329230183e-07	Distal Intergenic	5	110755120	110762213	7094	1	91137	ENST00000509432.1	90190	ENSG00000164209	SLC25A46	solute carrier family 25 member 46	NA	NA	NA
chr2	150625349	150625672	324	*	peak_8425	-1.14687009275775	5.19921251970572e-07	Intron (ENST00000440668.5/101929282, intron 1 of 2)	2	150628856	150635343	6488	1	101929282	ENST00000655103.1	-3184	ENSG00000224048	LINC02612	long intergenic non-protein coding RNA 2612	NA	NA	NA
chr3	104554507	104554835	329	*	peak_10850	-1.2015037939945	5.3888197107378e-07	Distal Intergenic	3	104394996	104523292	128297	2	105374021	ENST00000749799.1	-31215	NA	LOC105374021	uncharacterized LOC105374021	NA	NA	NA
chr1	28425749	28425976	228	*	peak_306	-1.43198685959483	5.44214243063987e-07	Intron (ENST00000633371.1/65979, intron 2 of 4)	1	28438151	28460286	22136	1	65979	ENST00000633167.1	-12175	ENSG00000204138	PHACTR4	phosphatase and actin regulator 4	NA	NA	NA
chr6	113351175	113351716	542	*	peak_12488	-1.07379519267872	5.79374339750701e-07	Intron (ENST00000702129.2/107986637, intron 2 of 2)	6	113356999	113358168	1170	2	124901497	ENST00000835069.1	6452	ENSG00000289961	LOC124901497	uncharacterized LOC124901497	NA	NA	NA
chr10	27654476	27654967	492	*	peak_1389	-1.19003647664952	6.14431512041022e-07	Distal Intergenic	10	27718563	27743545	24983	2	283078	ENST00000460919.2	88578	ENSG00000150051	MKX	mohawk homeobox	NA	NA	NA
chr2	162623990	162624369	380	*	peak_8440	-1.05394836317626	6.22130535658375e-07	Intron (ENST00000332142.10/90134, intron 2 of 15)	2	162501985	162528360	26376	2	90134	ENST00000477019.1	-95630	ENSG00000184611	KCNH7	potassium voltage-gated channel subfamily H member 7	NA	NA	NA
chr3	135105346	135105810	465	*	peak_11075	-1.0928162260296	6.32068675388289e-07	Intron (ENST00000398015.8/2047, intron 3 of 15)	3	135132792	135154402	21611	1	2047	ENST00000488992.1	-26982	ENSG00000154928	EPHB1	EPH receptor B1	NA	NA	NA
chr8	60668878	60669271	394	*	peak_13552	-1.1128727392983	6.48859646141992e-07	Distal Intergenic	8	60678740	60868028	189289	1	55636	ENST00000423902.7	-9469	ENSG00000171316	CHD7	chromodomain helicase DNA binding protein 7	NA	NA	NA
chr1	191487451	191487779	329	*	peak_1094	-1.33522002104063	6.72622578513472e-07	Distal Intergenic	1	191221159	191230175	9017	2	105371660	ENST00000738332.1	-257276	ENSG00000233882	LINC01680	long intergenic non-protein coding RNA 1680	NA	NA	NA
chr1	5140797	5141300	504	*	peak_38	-1.0036024588478	6.75365844955457e-07	Distal Intergenic	1	5086459	5090899	4441	2	105376681	ENST00000443270.1	-49898	NA	LINC02782	long intergenic non-protein coding RNA 2782	NA	NA	NA
chr7	12066010	12066341	332	*	peak_12822	-1.1074501820828	6.75843117137869e-07	Intron (ENST00000775347.1/124901589, intron 2 of 2)	7	11906344	12111719	205376	2	124901589	ENST00000775347.1	45378	NA	LOC124901589	uncharacterized LOC124901589	NA	NA	NA
chr3	152487638	152488008	371	*	peak_11120	-1.00811620075083	6.8824146556888e-07	Intron (ENST00000778443.1/ENST00000778443.1, intron 3 of 3)	3	152457759	152496813	39055	2	105374163	ENST00000463255.1	8805	NA	LOC105374163	uncharacterized LOC105374163	NA	NA	NA
chr10	130719033	130719530	498	*	peak_2237	-1.01342305587948	7.40742282746262e-07	Intron (ENST00000834093.1/ENST00000834093.1, intron 1 of 2)	10	130693875	130697079	3205	2	105378562	ENST00000760185.1	-21954	ENSG00000299058	LOC105378562	uncharacterized LOC105378562	NA	NA	NA
chr6	109623298	109623644	347	*	peak_12480	-1.0321682856269	7.4539567192517e-07	Intron (ENST00000424296.7/221264, intron 12 of 40)	6	109549684	109619201	69518	2	221264	ENST00000466992.1	-4097	ENSG00000155085	AK9	adenylate kinase 9	NA	NA	NA
chr6	30078512	30078909	398	*	peak_12257	-1.08112185179696	7.86085220865932e-07	Distal Intergenic	6	30070266	30075849	5584	2	80352	ENST00000376751.8	-2663	ENSG00000204618	RNF39	ring finger protein 39	NA	NA	NA
chr6	5190500	5190792	293	*	peak_12206	-1.12461137641018	8.0678359947818e-07	Intron (ENST00000468929.5/57128, intron 1 of 1)	6	5108473	5216738	108266	2	57128	ENST00000463032.5	25946	ENSG00000214113	LYRM4	LYR motif containing 4	NA	NA	NA
chr13	113274348	113274597	250	*	peak_3797	-1.07737435079195	8.39500296144417e-07	Distal Intergenic	13	113262920	113262999	80	1	102465874	ENST00000614354.1	11428	ENSG00000277942	MIR8075	microRNA 8075	NA	NA	NA
chr3	7505273	7505782	510	*	peak_10336	-1.07777153303254	8.78676827024958e-07	Intron (ENST00000467425.5/2917, intron 7 of 12)	3	7519739	7535284	15546	2	100873937	ENST00000420230.2	29502	ENSG00000236202	GRM7-AS1	GRM7 antisense RNA 1	NA	NA	NA
chr6	158134874	158135362	489	*	peak_12576	-1.0812255645407	8.82035579335021e-07	Intron (ENST00000647468.2/84947, intron 8 of 16)	6	158114826	158130486	15661	2	84947	ENST00000435180.6	-4388	ENSG00000122335	SERAC1	serine active site containing 1	NA	NA	NA
chr10	21547425	21547852	428	*	peak_1366	-1.01164882544128	8.8840937716557e-07	Intron (ENST00000651097.1/8028, intron 2 of 5)	10	21534749	21595384	60636	1	8028	ENST00000479634.1	12676	ENSG00000078403	MLLT10	MLLT10 histone lysine methyltransferase DOT1L cofactor	NA	NA	NA
chr11	134489706	134490096	391	*	peak_2940	-1.00042693612792	8.88907248978667e-07	Intron (ENST00000661684.2/283177, intron 3 of 3)	11	134497710	134505665	7956	1	283177	ENST00000777367.1	-7614	ENSG00000255545	B3GAT1-DT	B3GAT1 divergent transcript	NA	NA	NA
chr16	54298695	54299126	432	*	peak_5125	-1.00318890398257	8.91670260353512e-07	Exon (ENST00000720698.1/ENST00000720698.1, exon 2 of 2)	16	54283304	54286787	3484	2	79191	ENST00000329734.4	-11908	ENSG00000177508	IRX3	iroquois homeobox 3	NA	NA	NA
chr9	33633579	33634014	436	*	peak_14307	-1.06917974500102	9.10840401908538e-07	Distal Intergenic	9	33624274	33625293	1020	1	304	ENST00000435128.2	9305	NA	ANXA2P2	annexin A2 pseudogene 2	NA	NA	NA
chr1	246632568	246632964	397	*	peak_1325	-1.02491532288121	9.11531814231951e-07	Intron (ENST00000483271.1/163882, intron 4 of 7)	1	246568028	246609068	41041	2	105373271	ENST00000783270.1	-23500	NA	LOC105373271	uncharacterized LOC105373271	NA	NA	NA
chr10	76622211	76622495	285	*	peak_1815	-1.16701831030578	9.11531814231951e-07	Distal Intergenic	10	76556387	76557357	971	1	83938	ENST00000493690.1	65824	ENSG00000148655	LRMDA	leucine rich melanocyte differentiation associated	NA	NA	NA
chr2	210007927	210008265	339	*	peak_8504	-1.17997448216133	9.43460138224177e-07	Intron (ENST00000354506.10/6120, intron 1 of 4)	2	210002657	210019961	17305	1	6120	ENST00000435437.2	5270	ENSG00000197713	RPE	ribulose-5-phosphate-3-epimerase	NA	NA	NA
chr4	78839106	78839443	338	*	peak_11464	-1.04521424238431	9.65541101431481e-07	Intron (ENST00000389010.7/55589, intron 3 of 14)	4	78850892	78865773	14882	1	55589	ENST00000505725.1	-11449	ENSG00000138756	BMP2K	BMP2 inducible kinase	NA	NA	NA
chr7	97964490	97965930	1441	*	peak_13163	-1.02910856031424	1.04400486567672e-06	Promoter (<=1kb)	7	97964405	97964481	77	2	100847017	ENST00000577959.1	-9	ENSG00000266668	MIR5692C2	microRNA 5692c-2	NA	NA	NA
chr8	22175471	22175753	283	*	peak_13374	-1.07929153653078	1.05731118335467e-06	Intron (ENST00000397814.7/649, intron 2 of 4)	8	22179697	22192334	12638	1	649	ENST00000523457.5	-3944	ENSG00000168487	BMP1	bone morphogenetic protein 1	NA	NA	NA
chr14	73582236	73582485	250	*	peak_4025	-1.23290892773057	1.08899756758706e-06	Exon (ENST00000623547.1/ENST00000623547.1, exon 1 of 1)	14	73574304	73575201	898	1	10965	ENST00000557857.1	7932	ENSG00000119673	ACOT2	acyl-CoA thioesterase 2	NA	NA	NA
chr4	150061221	150061666	446	*	peak_11529	-1.12768815583788	1.09105021858379e-06	Distal Intergenic	4	150078445	150257438	178994	1	166614	ENST00000296550.12	-16779	ENSG00000170390	DCLK2	doublecortin like kinase 2	NA	NA	NA
chr8	80762342	80762601	260	*	peak_13577	-1.27801022983133	1.15480137365965e-06	Intron (ENST00000519936.2/619279, intron 2 of 8)	8	80665067	80814259	149193	2	619279	ENST00000520336.1	51658	ENSG00000164684	ZNF704	zinc finger protein 704	NA	NA	NA
chr3	36596479	36596752	274	*	peak_10491	-1.02262220341238	1.1884205034308e-06	Distal Intergenic	3	36528709	36529239	531	1	6769	ENST00000465064.1	67770	ENSG00000144681	STAC	SH3 and cysteine rich domain	NA	NA	NA
