seqnames	start	end	width	strand	V4	V5	V6	V7	V8	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj	countsa	countsb
chr4	123495556	123495945	390	*	peak_11512	-1.11381437664411	2.9370619134533e-07	138	284	Intron (ENST00000667633.1/ENST00000667633.1, intron 1 of 2)	4	123490268	123527582	37315	1	107986311	ENST00000503950.2	5288	NA	LINC02435	long intergenic non-protein coding RNA 2435	NA	NA	NA	NA	NA
chr2	16411922	16412475	554	*	peak_7530	-1.06141749253869	2.98238102992902e-07	170	356	Intron (ENST00000425176.6/107985855, intron 2 of 2)	2	16392191	16432704	40514	1	107985855	ENST00000766121.1	19731	NA	LOC107985855	uncharacterized LOC107985855	NA	NA	NA	NA	NA
chr1	88325655	88325881	227	*	peak_745	-1.21242123353003	3.0864352255495e-07	90	170	Intron (ENST00000645056.2/ENST00000645056.2, intron 3 of 5)	1	87899454	88329083	429630	2	107985519	ENST00000643530.1	3202	NA	LINC01773	long intergenic non-protein coding RNA 1773	NA	NA	NA	NA	NA
chr5	87524389	87524691	303	*	peak_11777	-1.29268100747558	3.12891395936632e-07	78	184	Distal Intergenic	5	87394262	87413029	18768	2	902	ENST00000713562.1	-111360	ENSG00000134480	CCNH	cyclin H	NA	NA	NA	NA	NA
chr15	63610613	63611080	468	*	peak_4323	1.03611189842443	3.18712300618042e-07	494	186	Intron (ENST00000443617.7/8925, intron 77 of 77)	15	63615781	63616732	952	2	8925	ENST00000559996.1	5652	ENSG00000103657	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	NA	NA	NA	NA	NA
chr17	55152324	55152733	410	*	peak_5975	-1.01481532230039	3.3320417163467e-07	216	350	Intron (ENST00000376352.6/252983, intron 17 of 17)	17	55264960	55325187	60228	1	3131	ENST00000226067.10	-112227	ENSG00000108924	HLF	HLF transcription factor, PAR bZIP family member	NA	NA	NA	NA	NA
chr1	36917451	36917717	267	*	peak_450	-1.20351079643204	3.54459903216011e-07	90	180	Intron (ENST00000373091.8/2899, intron 1 of 15)	1	36849674	36859136	9463	2	2899	ENST00000462621.1	-58315	ENSG00000163873	GRIK3	glutamate ionotropic receptor kainate type subunit 3	NA	NA	NA	NA	NA
chr6	167140566	167141088	523	*	peak_12642	1.0037157271296	3.57975294941651e-07	422	196	Promoter (<=1kb)	6	167139065	167141191	2127	2	112267970	ENST00000832763.1	103	NA	LOC112267970	uncharacterized LOC112267970	NA	NA	NA	NA	NA
chr7	33856660	33857052	393	*	peak_12877	-1.02422599575462	3.63930427981627e-07	182	292	Intron (ENST00000672453.1/27241, intron 21 of 22)	7	33904308	34046374	142067	1	168667	ENST00000436222.6	-47256	ENSG00000164619	BMPER	BMP binding endothelial regulator	NA	NA	NA	NA	NA
chr6	139983903	139984231	329	*	peak_12521	-1.06321263434697	3.6729432027617e-07	120	232	Intron (ENST00000456896.6/100507477, intron 1 of 3)	6	139978356	140093721	115366	1	100507477	ENST00000725937.1	5547	ENSG00000236013	LINC02941	long intergenic non-protein coding RNA 2941	NA	NA	NA	NA	NA
chr1	18336870	18337162	293	*	peak_166	-1.09179862225453	3.7176746794351e-07	122	194	Intron (ENST00000251296.4/84966, intron 4 of 9)	1	18361367	18378483	17117	1	84966	ENST00000497331.2	-24205	ENSG00000117154	IGSF21	immunoglobin superfamily member 21	NA	NA	NA	NA	NA
chr12	93274372	93274723	352	*	peak_3357	-1.09885707846589	3.7176746794351e-07	112	226	Intron (ENST00000754393.1/643339, intron 2 of 7)	12	93266017	93266096	80	1	124900325	ENST00000364632.1	8355	ENSG00000201502	LOC124900325	small nucleolar RNA SNORD74	NA	NA	NA	NA	NA
chr7	36828019	36828377	359	*	peak_12893	-1.05464571381977	3.73541412793942e-07	132	248	Intron (ENST00000829529.1/ENST00000829529.1, intron 1 of 1)	7	36855367	36862150	6784	2	9844	ENST00000497024.1	33773	ENSG00000155849	ELMO1	engulfment and cell motility 1	NA	NA	NA	NA	NA
chr20	53435607	53436023	417	*	peak_9223	-1.03534236597459	3.95378748427697e-07	146	244	Intron (ENST00000371497.10/128553, intron 2 of 2)	20	53397661	53412910	15250	2	105372670	ENST00000436286.2	-22697	NA	LOC105372670	uncharacterized LOC105372670	NA	NA	NA	NA	NA
chr11	128494693	128495217	525	*	peak_2920	-1.06813384141952	3.99680956145011e-07	134	284	Intron (ENST00000535549.5/2113, intron 1 of 3)	11	128489470	128505394	15925	2	2113	ENST00000608978.1	10177	ENSG00000134954	ETS1	ETS proto-oncogene 1, transcription factor	NA	NA	NA	NA	NA
chr6	126253550	126253829	280	*	peak_12500	-1.26029207570825	4.01561725897641e-07	90	220	Distal Intergenic	6	126177193	126202239	25047	1	60487	ENST00000444229.1	76357	ENSG00000066651	TRMT11	tRNA methyltransferase 11 homolog	NA	NA	NA	NA	NA
chr8	49184832	49185145	314	*	peak_13513	-1.04720212858732	4.42950583457711e-07	134	230	Intron (ENST00000657689.1/105375826, intron 1 of 5)	8	49168769	49229057	60289	1	105375826	ENST00000670453.1	16063	ENSG00000253474	LOC105375826	uncharacterized LOC105375826	NA	NA	NA	NA	NA
chr7	12256160	12256618	459	*	peak_12823	-1.36422244537305	4.48495949327783e-07	90	224	Distal Intergenic	7	12230179	12232413	2235	1	54664	ENST00000462754.2	25981	ENSG00000106460	TMEM106B	transmembrane protein 106B	NA	NA	NA	NA	NA
chr4	36716896	36717294	399	*	peak_11395	-1.24671407089564	4.5784454746153e-07	116	258	Distal Intergenic	4	36548331	36641939	93609	2	105374400	ENST00000655716.2	-74957	NA	LINC02505	long intergenic non-protein coding RNA 2505	NA	NA	NA	NA	NA
chr2	148616748	148617058	311	*	peak_8422	-1.2300277663703	4.7115758560695e-07	120	198	Intron (ENST00000724408.1/ENST00000724408.1, intron 1 of 1)	2	148644440	148788495	144056	1	26122	ENST00000457184.6	-27382	ENSG00000135999	EPC2	enhancer of polycomb homolog 2	NA	NA	NA	NA	NA
chr17	52919975	52920257	283	*	peak_5972	-1.01052735037655	4.72646590589036e-07	176	298	Intron (ENST00000753157.1/105371831, intron 2 of 2)	17	52862569	52899598	37030	1	105371831	ENST00000753159.1	57406	ENSG00000226364	LINC02089	long intergenic non-protein coding RNA 2089	NA	NA	NA	NA	NA
chr3	152742942	152743341	400	*	peak_11121	-1.07154105222539	4.82492658929448e-07	128	238	Intron (ENST00000767986.1/102724289, intron 2 of 2)	3	152835131	152841439	6309	1	5028	ENST00000305097.6	-91790	ENSG00000169860	P2RY1	purinergic receptor P2Y1	NA	NA	NA	NA	NA
chr1	55042762	55043266	505	*	peak_707	-1.00134733478886	4.94647079448567e-07	208	440	Promoter (<=1kb)	1	55043966	55047332	3367	1	255738	ENST00000673662.1	-700	ENSG00000169174	PCSK9	proprotein convertase subtilisin/kexin type 9	NA	NA	NA	NA	NA
chr5	65692880	65693210	331	*	peak_11753	-1.06581695098771	5.05605288147694e-07	234	326	Intron (ENST00000381007.9/54557, intron 5 of 10)	5	65664119	65664766	648	1	80006	ENST00000415825.2	28761	ENSG00000113597	TRAPPC13	trafficking protein particle complex subunit 13	NA	NA	NA	NA	NA
chr5	110845310	110845572	263	*	peak_11790	-1.11531303111905	5.08798329230183e-07	144	278	Distal Intergenic	5	110755120	110762213	7094	1	91137	ENST00000509432.1	90190	ENSG00000164209	SLC25A46	solute carrier family 25 member 46	NA	NA	NA	NA	NA
chr2	150625349	150625672	324	*	peak_8425	-1.14687009275775	5.19921251970572e-07	112	284	Intron (ENST00000440668.5/101929282, intron 1 of 2)	2	150628856	150635343	6488	1	101929282	ENST00000655103.1	-3184	ENSG00000224048	LINC02612	long intergenic non-protein coding RNA 2612	NA	NA	NA	NA	NA
chr3	104554507	104554835	329	*	peak_10850	-1.2015037939945	5.3888197107378e-07	86	196	Distal Intergenic	3	104394996	104523292	128297	2	105374021	ENST00000749799.1	-31215	NA	LOC105374021	uncharacterized LOC105374021	NA	NA	NA	NA	NA
chr1	28425749	28425976	228	*	peak_306	-1.43198685959483	5.44214243063987e-07	70	204	Intron (ENST00000633371.1/65979, intron 2 of 4)	1	28438151	28460286	22136	1	65979	ENST00000633167.1	-12175	ENSG00000204138	PHACTR4	phosphatase and actin regulator 4	NA	NA	NA	NA	NA
chr6	113351175	113351716	542	*	peak_12488	-1.07379519267872	5.79374339750701e-07	134	214	Intron (ENST00000702129.2/107986637, intron 2 of 2)	6	113356999	113358168	1170	2	124901497	ENST00000835069.1	6452	ENSG00000289961	LOC124901497	uncharacterized LOC124901497	NA	NA	NA	NA	NA
chr10	27654476	27654967	492	*	peak_1389	-1.19003647664952	6.14431512041022e-07	124	254	Distal Intergenic	10	27718563	27743545	24983	2	283078	ENST00000460919.2	88578	ENSG00000150051	MKX	mohawk homeobox	NA	NA	NA	NA	NA
chr2	162623990	162624369	380	*	peak_8440	-1.05394836317626	6.22130535658375e-07	148	284	Intron (ENST00000332142.10/90134, intron 2 of 15)	2	162501985	162528360	26376	2	90134	ENST00000477019.1	-95630	ENSG00000184611	KCNH7	potassium voltage-gated channel subfamily H member 7	NA	NA	NA	NA	NA
chr3	135105346	135105810	465	*	peak_11075	-1.0928162260296	6.32068675388289e-07	128	244	Intron (ENST00000398015.8/2047, intron 3 of 15)	3	135132792	135154402	21611	1	2047	ENST00000488992.1	-26982	ENSG00000154928	EPHB1	EPH receptor B1	NA	NA	NA	NA	NA
chr8	60668878	60669271	394	*	peak_13552	-1.1128727392983	6.48859646141992e-07	124	240	Distal Intergenic	8	60678740	60868028	189289	1	55636	ENST00000423902.7	-9469	ENSG00000171316	CHD7	chromodomain helicase DNA binding protein 7	NA	NA	NA	NA	NA
chr1	191487451	191487779	329	*	peak_1094	-1.33522002104063	6.72622578513472e-07	84	210	Distal Intergenic	1	191221159	191230175	9017	2	105371660	ENST00000738332.1	-257276	ENSG00000233882	LINC01680	long intergenic non-protein coding RNA 1680	NA	NA	NA	NA	NA
chr1	5140797	5141300	504	*	peak_38	-1.0036024588478	6.75365844955457e-07	140	208	Distal Intergenic	1	5086459	5090899	4441	2	105376681	ENST00000443270.1	-49898	NA	LINC02782	long intergenic non-protein coding RNA 2782	NA	NA	NA	NA	NA
chr7	12066010	12066341	332	*	peak_12822	-1.1074501820828	6.75843117137869e-07	124	270	Intron (ENST00000775347.1/124901589, intron 2 of 2)	7	11906344	12111719	205376	2	124901589	ENST00000775347.1	45378	NA	LOC124901589	uncharacterized LOC124901589	NA	NA	NA	NA	NA
chr3	152487638	152488008	371	*	peak_11120	-1.00811620075083	6.8824146556888e-07	174	294	Intron (ENST00000778443.1/ENST00000778443.1, intron 3 of 3)	3	152457759	152496813	39055	2	105374163	ENST00000463255.1	8805	NA	LOC105374163	uncharacterized LOC105374163	NA	NA	NA	NA	NA
chr10	130719033	130719530	498	*	peak_2237	-1.01342305587948	7.40742282746262e-07	188	360	Intron (ENST00000834093.1/ENST00000834093.1, intron 1 of 2)	10	130693875	130697079	3205	2	105378562	ENST00000760185.1	-21954	ENSG00000299058	LOC105378562	uncharacterized LOC105378562	NA	NA	NA	NA	NA
chr9	128067786	128068228	443	*	peak_14632	1.03054426320786	7.44998384837527e-07	1144	422	Promoter (<=1kb)	9	128068201	128109244	41044	1	114789	ENST00000373068.6	0	ENSG00000148339	SLC25A25	solute carrier family 25 member 25	NA	NA	NA	NA	NA
chr6	109623298	109623644	347	*	peak_12480	-1.0321682856269	7.4539567192517e-07	136	228	Intron (ENST00000424296.7/221264, intron 12 of 40)	6	109549684	109619201	69518	2	221264	ENST00000466992.1	-4097	ENSG00000155085	AK9	adenylate kinase 9	NA	NA	NA	NA	NA
chr6	30078512	30078909	398	*	peak_12257	-1.08112185179696	7.86085220865932e-07	132	258	Distal Intergenic	6	30070266	30075849	5584	2	80352	ENST00000376751.8	-2663	ENSG00000204618	RNF39	ring finger protein 39	NA	NA	NA	NA	NA
chr6	5190500	5190792	293	*	peak_12206	-1.12461137641018	8.0678359947818e-07	112	226	Intron (ENST00000468929.5/57128, intron 1 of 1)	6	5108473	5216738	108266	2	57128	ENST00000463032.5	25946	ENSG00000214113	LYRM4	LYR motif containing 4	NA	NA	NA	NA	NA
chr13	113274348	113274597	250	*	peak_3797	-1.07737435079195	8.39500296144417e-07	110	194	Distal Intergenic	13	113262920	113262999	80	1	102465874	ENST00000614354.1	11428	ENSG00000277942	MIR8075	microRNA 8075	NA	NA	NA	NA	NA
chr3	7505273	7505782	510	*	peak_10336	-1.07777153303254	8.78676827024958e-07	198	470	Intron (ENST00000467425.5/2917, intron 7 of 12)	3	7519739	7535284	15546	2	100873937	ENST00000420230.2	29502	ENSG00000236202	GRM7-AS1	GRM7 antisense RNA 1	NA	NA	NA	NA	NA
chr6	158134874	158135362	489	*	peak_12576	-1.0812255645407	8.82035579335021e-07	132	278	Intron (ENST00000647468.2/84947, intron 8 of 16)	6	158114826	158130486	15661	2	84947	ENST00000435180.6	-4388	ENSG00000122335	SERAC1	serine active site containing 1	NA	NA	NA	NA	NA
chr10	21547425	21547852	428	*	peak_1366	-1.01164882544128	8.8840937716557e-07	164	310	Intron (ENST00000651097.1/8028, intron 2 of 5)	10	21534749	21595384	60636	1	8028	ENST00000479634.1	12676	ENSG00000078403	MLLT10	MLLT10 histone lysine methyltransferase DOT1L cofactor	NA	NA	NA	NA	NA
chr11	134489706	134490096	391	*	peak_2940	-1.00042693612792	8.88907248978667e-07	214	398	Intron (ENST00000661684.2/283177, intron 3 of 3)	11	134497710	134505665	7956	1	283177	ENST00000777367.1	-7614	ENSG00000255545	B3GAT1-DT	B3GAT1 divergent transcript	NA	NA	NA	NA	NA
chr16	54298695	54299126	432	*	peak_5125	-1.00318890398257	8.91670260353512e-07	170	268	Exon (ENST00000720698.1/ENST00000720698.1, exon 2 of 2)	16	54283304	54286787	3484	2	79191	ENST00000329734.4	-11908	ENSG00000177508	IRX3	iroquois homeobox 3	NA	NA	NA	NA	NA
chr9	33633579	33634014	436	*	peak_14307	-1.06917974500102	9.10840401908538e-07	132	304	Distal Intergenic	9	33624274	33625293	1020	1	304	ENST00000435128.2	9305	NA	ANXA2P2	annexin A2 pseudogene 2	NA	NA	NA	NA	NA
chr1	246632568	246632964	397	*	peak_1325	-1.02491532288121	9.11531814231951e-07	156	284	Intron (ENST00000483271.1/163882, intron 4 of 7)	1	246568028	246609068	41041	2	105373271	ENST00000783270.1	-23500	NA	LOC105373271	uncharacterized LOC105373271	NA	NA	NA	NA	NA
chr10	76622211	76622495	285	*	peak_1815	-1.16701831030578	9.11531814231951e-07	124	218	Distal Intergenic	10	76556387	76557357	971	1	83938	ENST00000493690.1	65824	ENSG00000148655	LRMDA	leucine rich melanocyte differentiation associated	NA	NA	NA	NA	NA
chr2	210007927	210008265	339	*	peak_8504	-1.17997448216133	9.43460138224177e-07	150	346	Intron (ENST00000354506.10/6120, intron 1 of 4)	2	210002657	210019961	17305	1	6120	ENST00000435437.2	5270	ENSG00000197713	RPE	ribulose-5-phosphate-3-epimerase	NA	NA	NA	NA	NA
chr4	78839106	78839443	338	*	peak_11464	-1.04521424238431	9.65541101431481e-07	156	298	Intron (ENST00000389010.7/55589, intron 3 of 14)	4	78850892	78865773	14882	1	55589	ENST00000505725.1	-11449	ENSG00000138756	BMP2K	BMP2 inducible kinase	NA	NA	NA	NA	NA
chr7	97964490	97965930	1441	*	peak_13163	-1.02910856031424	1.04400486567672e-06	382	840	Promoter (<=1kb)	7	97964405	97964481	77	2	100847017	ENST00000577959.1	-9	ENSG00000266668	MIR5692C2	microRNA 5692c-2	NA	NA	NA	NA	NA
chr8	22175471	22175753	283	*	peak_13374	-1.07929153653078	1.05731118335467e-06	138	242	Intron (ENST00000397814.7/649, intron 2 of 4)	8	22179697	22192334	12638	1	649	ENST00000523457.5	-3944	ENSG00000168487	BMP1	bone morphogenetic protein 1	NA	NA	NA	NA	NA
chr14	73582236	73582485	250	*	peak_4025	-1.23290892773057	1.08899756758706e-06	78	148	Exon (ENST00000623547.1/ENST00000623547.1, exon 1 of 1)	14	73574304	73575201	898	1	10965	ENST00000557857.1	7932	ENSG00000119673	ACOT2	acyl-CoA thioesterase 2	NA	NA	NA	NA	NA
chr4	150061221	150061666	446	*	peak_11529	-1.12768815583788	1.09105021858379e-06	130	288	Distal Intergenic	4	150078445	150257438	178994	1	166614	ENST00000296550.12	-16779	ENSG00000170390	DCLK2	doublecortin like kinase 2	NA	NA	NA	NA	NA
chr8	80762342	80762601	260	*	peak_13577	-1.27801022983133	1.15480137365965e-06	68	172	Intron (ENST00000519936.2/619279, intron 2 of 8)	8	80665067	80814259	149193	2	619279	ENST00000520336.1	51658	ENSG00000164684	ZNF704	zinc finger protein 704	NA	NA	NA	NA	NA
chr3	36596479	36596752	274	*	peak_10491	-1.02262220341238	1.1884205034308e-06	194	274	Distal Intergenic	3	36528709	36529239	531	1	6769	ENST00000465064.1	67770	ENSG00000144681	STAC	SH3 and cysteine rich domain	NA	NA	NA	NA	NA
chr2	2858715	2858941	227	*	peak_7397	-1.11069828388864	1.2014467211346e-06	114	174	Distal Intergenic	2	2870558	2871231	674	2	124905968	ENST00000437610.1	12290	NA	LOC124905968	uncharacterized LOC124905968	NA	NA	NA	NA	NA
chr11	62268418	62268890	473	*	peak_2549	-1.01235064165482	1.20593512361003e-06	210	326	Promoter (1-2kb)	11	62270158	62272071	1914	1	4250	ENST00000525380.1	-1268	ENSG00000110484	SCGB2A2	secretoglobin family 2A member 2	NA	NA	NA	NA	NA
chr6	3872131	3872548	418	*	peak_12202	-1.00296936166805	1.21359503078202e-06	188	284	Intron (ENST00000648025.2/26240, intron 1 of 4)	6	3834990	3876265	41276	2	107986557	ENST00000780703.1	3717	NA	LOC107986557	uncharacterized LOC107986557	NA	NA	NA	NA	NA
chr16	21143249	21143520	272	*	peak_4939	-1.06481325328673	1.32864172791099e-06	126	252	Intron (ENST00000698260.1/55567, intron 4 of 61)	16	21134149	21136572	2424	2	55567	ENST00000575024.1	-6677	ENSG00000158486	DNAH3	dynein axonemal heavy chain 3	NA	NA	NA	NA	NA
chr4	84747571	84747870	300	*	peak_11469	-1.45459296617442	1.37962808032841e-06	52	150	Intron (ENST00000514711.2/23001, intron 26 of 56)	4	84751248	84755399	4152	2	23001	ENST00000509825.1	7529	ENSG00000163625	WDFY3	WD repeat and FYVE domain containing 3	NA	NA	NA	NA	NA
chr21	17370319	17370755	437	*	peak_9431	-1.07183138385322	1.3944854883054e-06	144	266	Distal Intergenic	21	17438752	17449189	10438	1	100505929	ENST00000736547.1	-67997	ENSG00000232560	LINC01549	long intergenic non-protein coding RNA 1549	NA	NA	NA	NA	NA
chr8	86570114	86570547	434	*	peak_13579	-1.0408835189051	1.5607474757721e-06	172	316	Intron (ENST00000517327.5/54714, intron 2 of 3)	8	86553977	86579206	25230	2	54714	ENST00000517327.5	8659	ENSG00000170289	CNGB3	cyclic nucleotide gated channel subunit beta 3	NA	NA	NA	NA	NA
chr9	117121804	117122489	686	*	peak_14573	-1.11693656365925	1.65096692266757e-06	132	294	Intron (ENST00000313400.9/23245, intron 4 of 22)	9	117180628	117181095	468	2	100124538	ENST00000431607.1	58606	ENSG00000207268	SNORA70C	small nucleolar RNA, H/ACA box 70C	NA	NA	NA	NA	NA
chr14	66267364	66267718	355	*	peak_3955	-1.0206154176011	1.93943505998496e-06	144	272	Exon (ENST00000654014.1/ENST00000654014.1, exon 5 of 5)	14	66411704	66498677	86974	1	440184	ENST00000641761.1	-143986	ENSG00000196553	CCDC196	coiled-coil domain containing 196	NA	NA	NA	NA	NA
chr16	67055738	67056122	385	*	peak_5219	-1.04058380027594	1.95106330095948e-06	164	228	Intron (ENST00000651988.1/865, intron 3 of 5)	16	67036427	67066962	30536	1	865	ENST00000567947.1	19311	ENSG00000067955	CBFB	core-binding factor subunit beta	NA	NA	NA	NA	NA
chr2	129831871	129832044	174	*	peak_8362	-1.37973662889624	2.01457003847932e-06	78	186	Intron (ENST00000809995.1/124907889, intron 3 of 5)	2	129865632	129866542	911	2	105373615	ENST00000810022.1	34498	ENSG00000229536	LINC02572	long intergenic non-protein coding RNA 2572	NA	NA	NA	NA	NA
chr7	87253704	87254051	348	*	peak_13151	-1.15186217975084	2.03093268974584e-06	110	232	Intron (ENST00000766115.1/ENST00000766115.1, intron 1 of 1)	7	87196162	87220587	24426	2	79161	ENST00000433078.5	-33117	ENSG00000135185	TMEM243	transmembrane protein 243	NA	NA	NA	NA	NA
chr7	96400104	96400335	232	*	peak_13161	-1.14658335115023	2.09726797352363e-06	92	176	Intron (ENST00000768829.1/105375410, intron 1 of 1)	7	96426571	96428886	2316	1	105375410	ENST00000768830.1	-26236	NA	LOC105375410	uncharacterized LOC105375410	NA	NA	NA	NA	NA
chr1	238054088	238054485	398	*	peak_1309	-1.18516785679539	2.21426948491422e-06	118	254	Intron (ENST00000797440.1/ENST00000797440.1, intron 2 of 2)	1	237906928	237927929	21002	1	100130331	ENST00000794917.1	147160	ENSG00000237250	LOC100130331	POTE ankyrin domain family, member F pseudogene	NA	NA	NA	NA	NA
chr3	117510396	117510726	331	*	peak_10877	-1.0717134176276	2.2353410440711e-06	118	272	Intron (ENST00000717962.1/4045, intron 2 of 6)	3	117513196	117516519	3324	1	105374056	ENST00000797242.1	-2470	NA	LOC105374056	uncharacterized LOC105374056	NA	NA	NA	NA	NA
chr13	34340603	34340865	263	*	peak_3708	-1.08933059213198	2.39730139918232e-06	106	208	Distal Intergenic	13	34347864	34576883	229020	1	105370158	ENST00000791010.1	-6999	ENSG00000271850	LINC02343	long intergenic non-protein coding RNA 2343	NA	NA	NA	NA	NA
chr13	98100561	98100816	256	*	peak_3747	-1.25673162060706	2.41099249943624e-06	88	168	Intron (ENST00000717002.1/105370328, intron 1 of 4)	13	98069316	98091706	22391	1	107984566	ENST00000748011.1	31245	NA	LOC107984566	uncharacterized LOC107984566	NA	NA	NA	NA	NA
chr20	1370221	1370554	334	*	peak_8783	-1.03503948120761	2.52150056159873e-06	120	212	3' UTR	20	1368985	1376812	7828	2	2280	ENST00000474657.6	6258	ENSG00000088832	FKBP1A	FKBP prolyl isomerase 1A	NA	NA	NA	NA	NA
chr1	110728737	110729005	269	*	peak_834	-1.01142104164559	2.61420614350236e-06	138	222	Distal Intergenic	1	110751821	110765004	13184	2	105378901	ENST00000779754.1	35999	NA	LOC105378901	uncharacterized LOC105378901	NA	NA	NA	NA	NA
chr2	225494196	225494435	240	*	peak_8566	-1.06353794771365	2.64399405331296e-06	116	188	Intron (ENST00000636099.1/57624, intron 3 of 6)	2	225582908	225729887	146980	1	57624	ENST00000695959.1	-88473	ENSG00000144460	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2	NA	NA	NA	NA	NA
chr16	83407967	83408411	445	*	peak_5340	-1.06693403086331	2.69571810035568e-06	154	296	Intron (ENST00000268613.14/1012, intron 7 of 14)	16	83383017	83399591	16575	2	105371368	ENST00000743241.1	-8376	NA	CDH13-AS1	CDH13 antisense RNA 1	NA	NA	NA	NA	NA
chr5	85452993	85453263	271	*	peak_11776	-1.06383609981366	2.70833737059666e-06	138	210	Distal Intergenic	5	85291407	85336266	44860	2	101929321	ENST00000730233.1	-116727	NA	LOC101929321	uncharacterized LOC101929321	NA	NA	NA	NA	NA
chr15	91555365	91555682	318	*	peak_4615	-1.06741003803154	2.70911026380358e-06	176	390	Intron (ENST00000761251.1/101926928, intron 2 of 2)	15	91472563	91653389	180827	1	101926928	ENST00000761256.1	82802	ENSG00000258551	CRAT37	cervical cancer-associated transcript 37	NA	NA	NA	NA	NA
chr15	87219669	87220043	375	*	peak_4576	-1.09677385345634	2.85392967606605e-06	122	282	Distal Intergenic	15	87309680	87356536	46857	2	102724465	ENST00000785518.1	136493	NA	LOC102724465	uncharacterized LOC102724465	NA	NA	NA	NA	NA
chr6	157653561	157654200	640	*	peak_12564	1.12467008408039	3.01271379818304e-06	358	170	3' UTR	6	157631122	157673529	42408	1	79683	ENST00000422910.2	22439	ENSG00000175048	ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14	NA	NA	NA	NA	NA
chr2	149469664	149469996	333	*	peak_8423	-1.20817307111533	3.24489679921797e-06	82	212	Intron (ENST00000409381.5/130574, intron 4 of 4)	2	149367712	149471110	103399	1	130574	ENST00000392854.4	101952	ENSG00000187123	LYPD6	LY6/PLAUR domain containing 6	NA	NA	NA	NA	NA
chr7	108674131	108674450	320	*	peak_13225	-1.28919654537863	3.25268388112514e-06	100	220	Distal Intergenic	7	108605759	108614193	8435	1	105375448	ENST00000658357.1	68372	ENSG00000225647	LOC105375448	uncharacterized LOC105375448	NA	NA	NA	NA	NA
chr1	65079922	65080215	294	*	peak_727	-1.05227003786639	3.3653542518783e-06	106	194	Distal Intergenic	1	64833234	65067754	234521	2	3716	ENST00000672751.2	-12168	ENSG00000162434	JAK1	Janus kinase 1	NA	NA	NA	NA	NA
chr4	155722784	155723092	309	*	peak_11537	-1.18728761559355	3.38311810466194e-06	78	182	Intron (ENST00000621234.4/2982, intron 8 of 8)	4	155749011	155751419	2409	2	105377506	ENST00000757758.1	28327	NA	LOC105377506	uncharacterized LOC105377506	NA	NA	NA	NA	NA
chr11	62071506	62071793	288	*	peak_2545	-1.0542017273333	3.4272006405588e-06	114	206	Intron (ENST00000658933.1/100507521, intron 1 of 2)	11	62049863	62081968	32106	2	100507521	ENST00000658933.1	10175	ENSG00000255553	LINC02733	long intergenic non-protein coding RNA 2733	NA	NA	NA	NA	NA
chr2	40993536	40993809	274	*	peak_7775	-1.05387197453907	3.43498686010684e-06	156	272	Intron (ENST00000753888.1/105374497, intron 1 of 4)	2	40686183	41166556	480374	2	105374497	ENST00000753888.1	172747	NA	LOC105374497	uncharacterized LOC105374497	NA	NA	NA	NA	NA
chr2	105255785	105256101	317	*	peak_8101	-1.01187582069479	3.4593500718213e-06	116	188	Distal Intergenic	2	105249401	105251446	2046	2	9392	ENST00000609349.2	-4339	ENSG00000135966	TGFBRAP1	transforming growth factor beta receptor associated protein 1	NA	NA	NA	NA	NA
chr2	10015471	10015842	372	*	peak_7445	-1.15963656849366	3.56140242960395e-06	156	376	Exon (ENST00000730131.1/ENST00000730131.1, exon 1 of 3)	2	9996244	10009762	13519	2	124905970	ENST00000686345.2	-5709	NA	LOC124905970	uncharacterized LOC124905970	NA	NA	NA	NA	NA
chr4	10228956	10229313	358	*	peak_11371	-1.05154134899989	3.67051185470857e-06	118	212	Distal Intergenic	4	10118219	10119477	1259	1	124900666	ENST00000818627.1	110737	NA	LOC124900666	uncharacterized LOC124900666	NA	NA	NA	NA	NA
chr3	169760488	169760829	342	*	peak_11142	-1.07860204399428	3.78876299424051e-06	118	240	Distal Intergenic	3	169764610	169765047	438	2	7012	ENST00000363312.1	4218	ENSG00000277925	TERC	telomerase RNA component	NA	NA	NA	NA	NA
chr12	32163710	32163912	203	*	peak_3223	-1.00364179955689	3.80573339205434e-06	116	182	Intron (ENST00000548411.6/636, intron 1 of 8)	12	32104117	32107528	3412	2	120766143	ENST00000551974.1	-56182	ENSG00000257530	BICD1-AS1	BICD1 antisense RNA 1	NA	NA	NA	NA	NA
chr19	28001575	28001812	238	*	peak_6940	-1.05974103562094	4.17921352006529e-06	156	226	Promoter (1-2kb)	19	27983224	28000359	17136	2	105372346	ENST00000749381.1	-1216	ENSG00000297628	LOC105372346	uncharacterized LOC105372346	NA	NA	NA	NA	NA
chr2	110657730	110658169	440	*	peak_8145	-1.306238648137	4.62612645120961e-06	110	246	Promoter (<=1kb)	2	110637832	110657621	19790	2	699	ENST00000671097.1	-109	ENSG00000169679	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	NA	NA	NA	NA	NA
