Geneid	Chr	Start	End	Strand	log2FoldChange	padj	countsa	countsb
peak_9713	chr22	20568938	20569991	.	0.0313146077451944	0.81011307987874	1832	1374
peak_9807	chr22	23179457	23179901	.	0.0395559560176261	0.810323670422803	678	450
peak_3456	chr12	116433982	116434517	.	-0.0448703346186431	0.810548847561082	516	400
peak_10394	chr3	13034516	13034888	.	0.0507803108361586	0.81071608516429	336	244
peak_2484	chr11	46676389	46676966	.	-0.0462005797799341	0.811034189953946	386	310
peak_6424	chr17	80943631	80944197	.	-0.038810084317169	0.811034189953946	618	512
peak_188	chr1	21568290	21568678	.	-0.051895716156101	0.811120622864381	322	290
peak_12415	chr6	43804088	43804412	.	-0.052201891507673	0.811141511890099	354	250
peak_5401	chr16	86381993	86382820	.	0.04758921364748	0.811302809944512	1028	684
peak_12934	chr7	44565181	44565713	.	0.0368575904628601	0.811302809944512	664	474
peak_5001	chr16	27548290	27549097	.	-0.0359983870221017	0.811485196683039	700	572
peak_6364	chr17	79411491	79413037	.	0.0434136293527889	0.811485196683039	1158	1062
peak_7930	chr2	71572129	71573553	.	0.0375753670654439	0.811485196683039	970	842
peak_9490	chr21	42672089	42672588	.	-0.0465798385837603	0.811814628351273	580	418
peak_12605	chr6	161260936	161261582	.	-0.0425606334895342	0.811833130886461	510	444
peak_5439	chr16	88242398	88243478	.	0.0376878054580372	0.812135331131087	1100	946
peak_6033	chr17	59333858	59334639	.	0.0401521553217131	0.812135331131087	850	744
peak_9607	chr21	46357515	46358562	.	0.0352204282113906	0.812135331131087	1002	844
peak_14598	chr9	124818565	124819240	.	-0.0348317542218325	0.812135331131087	852	618
peak_6884	chr19	12984279	12986034	.	-0.0312814324470734	0.812639210006827	1278	918
peak_10636	chr3	48535660	48537167	.	-0.0321850356630968	0.812639210006827	1460	1162
peak_13013	chr7	51300414	51301038	.	-0.0397023549367195	0.812639210006827	676	536
peak_980	chr1	157962151	157962866	.	-0.0418725903905654	0.81280393001317	600	548
peak_2916	chr11	126113592	126114140	.	0.046246795671757	0.812972769343563	448	324
peak_8024	chr2	96399596	96400404	.	0.0314187085546599	0.81302563969845	1266	896
peak_9198	chr20	51190984	51191631	.	-0.0392419377947506	0.813089603283802	628	530
peak_325	chr1	29460129	29460653	.	-0.0371953802712421	0.813115716895334	726	554
peak_1887	chr10	79194000	79194522	.	0.0398084549713516	0.813115716895334	616	450
peak_7586	chr2	20633782	20634233	.	-0.0494083303823594	0.813144378929704	504	350
peak_8528	chr2	218130472	218131329	.	-0.0421812903548373	0.813144378929704	638	608
peak_4855	chr16	10949308	10949818	.	0.049265135030222	0.813293968504853	456	398
peak_3770	chr13	111518298	111518853	.	-0.0486439681825193	0.813345527300616	410	328
peak_7805	chr2	44044213	44044729	.	0.0403788972408709	0.813629090617201	838	584
peak_1246	chr1	223713958	223714594	.	-0.0418795039356788	0.814157451940723	568	516
peak_5614	chr17	20611287	20611775	.	-0.0392345798506942	0.814192293724252	534	390
peak_7225	chr19	46201462	46201769	.	-0.0462947390430796	0.814243968196222	420	298
peak_11543	chr4	170979023	170979409	.	-0.0513506774137249	0.814243968196222	296	254
peak_7868	chr2	62456347	62457175	.	-0.038161327706871	0.814759210418619	1126	834
peak_7989	chr2	89155402	89155791	.	-0.0568367019286959	0.814759210418619	276	232
peak_7295	chr19	54222575	54222881	.	0.0774732883992982	0.815340077558942	418	220
peak_4704	chr16	1726584	1728590	.	-0.0266034993158248	0.815648796316432	2474	1896
peak_12726	chr7	220459	220929	.	-0.053062598349558	0.816178688088839	446	380
peak_1832	chr10	77846722	77847371	.	0.0462602612927513	0.816354430938004	930	704
peak_12444	chr6	53300563	53301388	.	0.0353171571534583	0.816613514267189	764	634
peak_350	chr1	30330862	30331948	.	0.0354888957612108	0.816929095694456	900	764
peak_14418	chr9	84170525	84171117	.	-0.0449058798844081	0.817076646959394	518	380
peak_12748	chr7	1462430	1463065	.	0.0492118597405706	0.817719483385237	862	526
peak_7699	chr2	28621004	28621829	.	-0.0322478931148689	0.818044343467216	1048	730
peak_4367	chr15	66879982	66880362	.	-0.0506893561616405	0.818179346766272	322	264
peak_12782	chr7	2856589	2857145	.	0.050740083991217	0.818911843636593	482	416
peak_3997	chr14	70256571	70257044	.	0.0459688327862357	0.8189215484594	686	626
peak_4192	chr15	25226165	25226654	.	0.0474279240125741	0.8189215484594	450	344
peak_13779	chr8	132393817	132394338	.	0.0375636913554437	0.8189215484594	752	586
peak_2328	chr11	8016542	8016856	.	0.0531719081598036	0.819020021269079	246	182
peak_9594	chr21	45995528	45996099	.	-0.0388091755050262	0.819691231284941	606	486
peak_7680	chr2	27266775	27267876	.	0.0319401437192278	0.819846689946348	1150	940
peak_1858	chr10	78752321	78753151	.	0.0388929210804681	0.819859685855114	818	730
peak_9277	chr20	58194017	58194670	.	0.0337505395607367	0.820382809114758	1018	846
peak_2200	chr10	124308152	124308984	.	-0.0339070980599717	0.820424388915536	726	594
peak_1041	chr1	177032356	177032951	.	-0.0358001932144351	0.821364930562912	658	488
peak_1396	chr10	29765542	29766247	.	-0.0570310883341241	0.821364930562912	326	386
peak_12946	chr7	45225285	45226138	.	-0.0347701946414213	0.821817828153184	710	562
peak_8053	chr2	98798989	98799316	.	-0.0587665640061132	0.822167951481041	320	248
peak_11900	chr5	133706539	133707332	.	-0.0542455029593403	0.822167951481041	482	536
peak_13007	chr7	51045223	51046312	.	-0.0351553598179478	0.822167951481041	1352	1152
peak_420	chr1	35869465	35869874	.	0.0462788293786712	0.822205364402855	488	384
peak_10574	chr3	45551497	45551963	.	0.044401564248218	0.822205364402855	1152	816
peak_14121	chr8	142323644	142324916	.	-0.029662075109651	0.822296127231179	1684	1268
peak_1007	chr1	165403830	165404407	.	0.0389431876401071	0.82253124900183	614	504
peak_7419	chr2	8031408	8031882	.	0.0479776613034979	0.822604265954185	342	264
peak_8410	chr2	134692564	134693123	.	-0.0361406561628832	0.822660061767764	650	524
peak_4940	chr16	21188293	21189049	.	-0.0323647726338915	0.822829640041519	1154	960
peak_8117	chr2	108348914	108349832	.	-0.041678067648385	0.82291965992648	878	758
peak_13399	chr8	23343090	23344855	.	-0.0267668305366644	0.82291965992648	1966	1550
peak_5018	chr16	29272216	29272337	.	0.0708905629038748	0.822929278051283	156	122
peak_6211	chr17	74128510	74128937	.	-0.0444401970442468	0.822929278051283	736	516
peak_3580	chr12	130125738	130126372	.	-0.0423841409688145	0.822966076794324	876	630
peak_10420	chr3	13549557	13550807	.	0.0317430010839612	0.822966076794324	1054	730
peak_6511	chr18	1510515	1512029	.	-0.0255794924168887	0.823198332551868	2404	1926
peak_5167	chr16	57764334	57765243	.	0.0389597400833278	0.823233204672904	1234	862
peak_8682	chr2	238910711	238911413	.	0.0379220054060595	0.82329835196624	566	444
peak_11313	chr4	5955290	5955853	.	0.0405162240412496	0.82329835196624	414	300
peak_13316	chr8	10839708	10840266	.	0.0357014125486377	0.823472084123169	808	564
peak_6828	chr19	4773112	4773827	.	0.0420789303664138	0.823477352124049	600	420
peak_4225	chr15	28977253	28977787	.	0.0481013904619338	0.823486075491073	434	356
peak_8948	chr20	25222776	25223634	.	0.0444554662904101	0.823486075491073	1376	894
peak_9743	chr22	22112751	22113195	.	-0.0444828727879963	0.823486075491073	438	410
peak_11403	chr4	38529839	38530093	.	-0.0512924019955426	0.823486075491073	224	200
peak_14501	chr9	93291473	93291805	.	-0.0481758148511473	0.823486075491073	350	322
peak_5378	chr16	85274857	85275246	.	0.0578256351824748	0.823935789662736	514	410
peak_9964	chr22	31932970	31933279	.	0.0504370021108934	0.823935789662736	276	214
peak_2081	chr10	104300763	104301254	.	0.0359594542802983	0.8247671034124	932	624
peak_9301	chr20	59820514	59821637	.	-0.0332894190292811	0.825444270326273	1150	1066
peak_1715	chr10	70759694	70760396	.	-0.0310453963964936	0.825690477914147	1176	858
peak_9965	chr22	31967366	31967828	.	0.0467244270861508	0.825690477914147	440	346
peak_11910	chr5	134058576	134059399	.	-0.0364032067903432	0.825961936218154	712	626
peak_560	chr1	42420730	42421147	.	-0.0430668360062631	0.826229707547888	420	322
peak_4993	chr16	27374820	27375331	.	-0.0368601306791962	0.826283357510968	550	488
peak_13617	chr8	102585948	102586913	.	0.0326071414387263	0.826283357510968	1128	922
peak_12344	chr6	37102303	37102760	.	-0.0591094274043479	0.826337477614378	750	572
peak_7043	chr19	33705583	33706657	.	-0.03188156608012	0.826369087288827	874	674
peak_14601	chr9	125427564	125428010	.	-0.0579686475120689	0.826395512458118	374	338
peak_3495	chr12	122106868	122107317	.	-0.0449602266741932	0.826636238258	568	434
peak_4268	chr15	41806276	41807009	.	0.0341988565248905	0.826636238258	696	536
peak_12062	chr5	150346491	150347131	.	-0.0422847427497243	0.826980625161472	546	444
peak_4436	chr15	70504252	70505185	.	0.0284825821713855	0.826983421361085	1622	1116
peak_4767	chr16	4290198	4290556	.	0.0432829693262078	0.827161580454452	400	302
peak_3776	chr13	112174587	112175916	.	-0.0285439783319339	0.82809366985976	1082	824
peak_4523	chr15	79173071	79173817	.	-0.0329637425823464	0.828250370632324	778	654
peak_2510	chr11	59556960	59557847	.	0.0310001399353968	0.82835752215342	928	686
peak_7041	chr19	33690378	33691385	.	0.0339861664870085	0.82835752215342	1300	898
peak_12385	chr6	41566623	41567417	.	0.0372430557594562	0.82920102315387	598	502
peak_14341	chr9	36796867	36797406	.	-0.0341562547833875	0.82920102315387	786	630
peak_6825	chr19	4367889	4368809	.	0.037722045542781	0.829590204964413	810	522
peak_4607	chr15	90860256	90860787	.	0.0379854669473712	0.829771582919589	468	354
peak_6501	chr17	82912728	82913200	.	-0.0436498393804423	0.830610968922404	384	272
peak_8725	chr2	240368828	240369423	.	0.0381984069483072	0.831213473548704	678	460
peak_4426	chr15	70214410	70214836	.	-0.0438020130585839	0.83124670467496	362	336
peak_3442	chr12	113700997	113701275	.	0.0457136997649858	0.83146384914547	284	208
peak_11097	chr3	141093431	141094607	.	0.0347193502995696	0.831734228777182	1476	960
peak_3146	chr12	12900953	12901735	.	-0.0285485368102037	0.831822787360643	1990	1664
peak_9777	chr22	22730438	22731068	.	0.0281022954248584	0.832147568837601	1076	836
peak_6068	chr17	63989516	63990833	.	-0.027527517412028	0.832798971591899	2254	1690
peak_10924	chr3	125923350	125923835	.	-0.0381346987914904	0.833598544798178	496	348
peak_11040	chr3	129490221	129491354	.	0.028972437148613	0.833598544798178	990	732
peak_3845	chr14	31937798	31938200	.	0.0450620333520693	0.833670613912576	480	412
peak_7121	chr19	40262392	40263348	.	-0.0321160307444159	0.833815135451151	672	500
peak_7791	chr2	42935625	42936181	.	0.0414175912729499	0.833815135451151	594	414
peak_7218	chr19	45958461	45959543	.	0.0347711912195566	0.83446679785899	802	682
peak_12613	chr6	164080517	164081519	.	0.0329735327449117	0.835052040242041	710	598
peak_4625	chr15	93035821	93036220	.	-0.0421263920291756	0.835497264051343	480	400
peak_4119	chr14	95460813	95461532	.	0.0507140312953865	0.835567989977464	690	458
peak_8256	chr2	120963665	120964365	.	0.0370387446234157	0.836226519257891	718	580
peak_8589	chr2	231569198	231570089	.	-0.0334987873769999	0.836871873611984	720	612
peak_5752	chr17	40108240	40108625	.	0.0422808143952241	0.836915340627792	472	346
peak_9251	chr20	57397053	57398190	.	0.0277675356934081	0.836915340627792	1582	1232
peak_1591	chr10	48791311	48792009	.	-0.0365019302261671	0.837007970961224	668	628
peak_5148	chr16	56691866	56692292	.	-0.0419618197231976	0.837641380141704	506	360
peak_1106	chr1	201177000	201177387	.	-0.0458575303509998	0.837982659283509	402	382
peak_10828	chr3	72487354	72487833	.	0.0455352853684154	0.838023908038612	520	438
peak_4334	chr15	64753495	64754130	.	0.0393752703953996	0.838066441758735	506	436
peak_1358	chr10	16597848	16598237	.	0.034927489682283	0.838740303716509	518	410
peak_415	chr1	35189451	35190306	.	-0.0405540366759575	0.838943050082815	620	550
peak_11343	chr4	8192515	8193180	.	0.0354777534382903	0.838943050082815	636	470
peak_4233	chr15	31975029	31977504	.	0.0267048147198938	0.839006511797116	1460	1072
peak_12394	chr6	42268126	42269001	.	0.0381347568924496	0.839236614156389	590	478
peak_3798	chr13	113313804	113314415	.	0.0460791858550819	0.839637598291271	446	312
peak_7251	chr19	48874090	48875958	.	-0.0276491868186535	0.839637598291271	1796	1308
peak_9852	chr22	24606276	24606710	.	-0.0389709775626139	0.839637598291271	492	330
peak_11269	chr4	1051538	1051971	.	-0.0439135861774206	0.839637598291271	322	274
peak_5917	chr17	50100980	50101811	.	0.0278702798820434	0.839666795614054	1136	894
peak_12180	chr5	179759917	179760646	.	0.0444567366988422	0.839666795614054	486	398
peak_10014	chr22	36396816	36397936	.	-0.0314083503715908	0.839917717840804	774	650
peak_2477	chr11	46296813	46297232	.	-0.0467578403365541	0.840039678585246	612	392
peak_14407	chr9	76321242	76321788	.	0.0357524421895526	0.840281133959688	590	512
peak_5510	chr17	4492852	4493735	.	-0.0362242746335862	0.84033813809857	938	624
peak_8013	chr2	95527084	95527748	.	0.0395455131809666	0.84033813809857	622	424
peak_12338	chr6	36755453	36756177	.	-0.0346947921565295	0.84033813809857	810	576
peak_9060	chr20	40506596	40506915	.	-0.0495710403727932	0.840485329543323	384	276
peak_11218	chr3	194605206	194606094	.	-0.0402185210867406	0.840741216808321	604	578
peak_6498	chr17	82756172	82756514	.	-0.0465905332818336	0.840801553371163	260	236
peak_4052	chr14	76407027	76408180	.	0.0312694119829409	0.84115395919546	792	670
peak_8645	chr2	236731821	236732564	.	0.0438412787434126	0.842061859886055	610	570
peak_12883	chr7	36115540	36116158	.	-0.035357743575652	0.842061859886055	800	672
peak_996	chr1	160951319	160952857	.	0.0267319956070067	0.842126082283685	1356	1010
peak_6228	chr17	74414518	74415158	.	0.029592902510386	0.842306146168984	814	628
peak_10796	chr3	58052411	58052916	.	0.0353918138248204	0.842306146168984	514	428
peak_754	chr1	91732540	91732870	.	-0.0419847040194628	0.842314562315496	360	326
peak_7330	chr19	56476675	56478495	.	0.0247767214060902	0.842331995265789	1720	1208
peak_5334	chr16	82582993	82583905	.	-0.0317073430214567	0.84262114926077	574	458
peak_12163	chr5	176660607	176661017	.	-0.0410470948195501	0.843055627296244	412	302
peak_61	chr1	7628340	7628970	.	0.0359035730699716	0.843441773136006	534	392
peak_4544	chr15	82304091	82304678	.	0.036260953016896	0.843803929362573	536	418
peak_4989	chr16	26932571	26933338	.	0.0595573779819324	0.843988510699697	384	410
peak_7174	chr19	42596070	42597056	.	0.0297868986240487	0.844094530886166	1152	760
peak_9109	chr20	46363643	46364143	.	0.0357308930762245	0.844094530886166	764	582
peak_9516	chr21	43959370	43960116	.	0.0354004929957038	0.844094530886166	784	508
peak_9932	chr22	29031226	29031983	.	0.0319210183427326	0.844094530886166	1010	784
peak_14389	chr9	65465187	65466140	.	0.0298873318824638	0.844094530886166	814	544
peak_7905	chr2	70108771	70109416	.	0.0358835642958545	0.84410325501467	1410	936
peak_14542	chr9	98998680	98999783	.	-0.0293453532297818	0.845036974047342	976	728
peak_5508	chr17	4477110	4477646	.	0.0385825723744081	0.845482796905476	476	340
peak_9061	chr20	40562039	40562550	.	0.0406362505387032	0.845493695207599	494	394
peak_13009	chr7	51086299	51086588	.	-0.0420080468228501	0.845503617331618	390	316
peak_7175	chr19	42655655	42656007	.	-0.0436717445540666	0.845870240721633	316	276
peak_2908	chr11	125072363	125073231	.	0.0310333275705141	0.84590497750679	610	442
peak_14524	chr9	97558924	97559507	.	0.035096390743727	0.846015591885307	510	406
peak_2678	chr11	69010369	69010807	.	0.034221992954973	0.846760871987688	710	462
peak_7156	chr19	41994831	41995702	.	-0.0342217461832259	0.847011363537531	794	752
peak_7898	chr2	69298227	69298623	.	0.0378647358936063	0.847011363537531	488	324
peak_3455	chr12	116382502	116383565	.	-0.0266239860215923	0.847249207984414	1018	772
peak_10272	chr22	49158533	49159614	.	0.031254199480208	0.847864472145545	1408	1014
peak_14339	chr9	36772613	36773710	.	0.0240070395787195	0.848114262205751	1762	1362
peak_10959	chr3	126540056	126540811	.	-0.0298207537084362	0.848580332308533	966	780
peak_11639	chr5	10452852	10453333	.	-0.0396832972771132	0.848694707152039	364	334
peak_12513	chr6	134908198	134908476	.	-0.0433645591903446	0.849096314548464	404	324
peak_3175	chr12	26274565	26275103	.	0.0355202853609008	0.849644303735783	794	564
peak_13564	chr8	69643716	69644311	.	-0.0317056365948242	0.850136101246328	602	424
peak_10077	chr22	38431587	38432084	.	0.0387548105417694	0.850144804672682	490	326
peak_6804	chr19	393066	393599	.	-0.0441278573190762	0.850901276569873	372	250
peak_13895	chr8	138848838	138849340	.	-0.0323482348140033	0.851219378230023	594	462
peak_5348	chr16	83949896	83950280	.	0.0471780936179261	0.851357246424598	290	264
peak_8720	chr2	240146186	240147236	.	0.0439938013986042	0.85141545309231	950	676
peak_932	chr1	153535018	153535612	.	0.0337751489396739	0.851524888271405	562	396
peak_2900	chr11	120547882	120548322	.	0.0446662067439767	0.851581951798953	516	356
peak_4266	chr15	41600392	41600757	.	-0.0378703590367825	0.851971868533052	486	420
peak_6697	chr18	48327040	48327649	.	0.036299780561515	0.852256863066841	534	380
peak_6078	chr17	64320501	64321360	.	0.0298246787875641	0.852363969033087	1016	778
peak_6871	chr19	10653663	10654682	.	0.0319404747259865	0.85281965666822	1520	1168
peak_5855	chr17	47204759	47205363	.	0.0304672886967177	0.852837264681898	870	784
peak_7421	chr2	8094464	8094925	.	-0.0356703962487086	0.852862938127389	512	488
peak_5941	chr17	50564930	50565360	.	0.0432517810697049	0.853245233039428	796	480
peak_9307	chr20	60266903	60268011	.	0.0351739240625774	0.853813256179296	554	474
peak_7792	chr2	42936820	42937475	.	0.0338875012723596	0.853897460330656	778	542
peak_4791	chr16	5040812	5041626	.	0.0246380660834137	0.854865648287043	1344	924
peak_10037	chr22	37110726	37111798	.	0.0315087591225767	0.855847691185088	894	720
peak_6221	chr17	74276398	74277080	.	-0.0291966035242382	0.855903877001641	776	662
peak_5918	chr17	50107948	50108754	.	0.0326728557126903	0.855932313738517	818	618
peak_2899	chr11	120525225	120525740	.	0.0355810952693561	0.857473723536223	388	308
peak_3407	chr12	110907389	110907941	.	-0.0396491702722424	0.857915845176414	398	364
peak_968	chr1	156839031	156840075	.	0.0269803974899055	0.858378099700336	952	722
peak_11347	chr4	8330785	8331838	.	-0.0290254912001425	0.858378099700336	824	598
peak_14653	chr9	131810547	131810989	.	-0.037042513063578	0.858378099700336	478	306
peak_9963	chr22	31853731	31854484	.	-0.0325550967466158	0.858426008277224	562	452
peak_7705	chr2	28695478	28695864	.	0.0398981746901863	0.859885633372205	370	332
peak_13366	chr8	21687012	21687467	.	-0.03229626197285	0.859885633372205	584	466
peak_5650	chr17	28343536	28344168	.	0.0276421516307389	0.860401761651138	718	542
peak_1102	chr1	201098169	201098835	.	-0.031498270926747	0.86116241982421	692	652
peak_1438	chr10	42872926	42873590	.	0.0277201137347387	0.862446435391586	1444	962
peak_7011	chr19	30277695	30278490	.	-0.0309279132219748	0.863098601485958	844	724
peak_10442	chr3	14266407	14266763	.	-0.0456572767550098	0.863098601485958	328	260
peak_181	chr1	20612186	20612755	.	-0.03345791681433	0.863107967994968	500	376
peak_12673	chr6	168942353	168942981	.	0.0312158653036612	0.863430294497512	550	492
peak_11911	chr5	134101593	134102178	.	-0.0292933546244552	0.863469848993818	714	518
peak_6495	chr17	82708179	82708611	.	-0.0385038099618365	0.863528588316843	340	294
peak_4418	chr15	69955338	69956158	.	-0.0243374439770795	0.863734321780229	988	742
peak_4671	chr16	562594	562953	.	0.0342316055250036	0.863745971767367	334	260
peak_14381	chr9	63728115	63728680	.	-0.0319965315011904	0.863745971767367	434	358
peak_2582	chr11	64335031	64335763	.	0.0305454600440715	0.864052707751089	1014	706
peak_9822	chr22	23517473	23517817	.	0.0385172446175865	0.864052707751089	428	388
peak_14500	chr9	93257912	93258705	.	-0.02823642864965	0.864052707751089	776	606
peak_5569	chr17	17732302	17732908	.	0.0321105446570038	0.864101775755509	556	490
peak_12891	chr7	36472509	36473151	.	0.0348304763575755	0.864429398643341	466	424
peak_2211	chr10	125788573	125789093	.	0.0388062652927805	0.864613203027761	364	280
peak_6485	chr17	82378774	82379186	.	0.0354492308648415	0.864613203027761	440	362
peak_12850	chr7	30471064	30471577	.	0.0377197207826166	0.864613203027761	402	338
peak_12312	chr6	34096709	34097385	.	-0.0262527892915103	0.864723239476537	698	516
peak_4329	chr15	64010560	64011376	.	-0.0280897252204358	0.865074471101702	692	572
peak_3873	chr14	54253237	54253913	.	-0.028624486623163	0.865288205764085	720	668
peak_806	chr1	110152027	110153225	.	0.022577130391071	0.865787347522028	1536	1252
peak_2841	chr11	86068942	86069640	.	0.043154919928336	0.865803238205886	752	456
peak_4459	chr15	74630348	74630698	.	0.0352458024450881	0.865803238205886	414	354
peak_7079	chr19	36213711	36214480	.	-0.0332253983400739	0.865803238205886	682	642
peak_9775	chr22	22706246	22707016	.	-0.0282240806116021	0.865803238205886	864	816
peak_12281	chr6	31898527	31899058	.	0.032966402003815	0.865803238205886	492	348
peak_12381	chr6	41040702	41041691	.	0.0264688184336834	0.866171325306564	792	610
peak_5409	chr16	86824090	86825301	.	0.0209329901333011	0.866436048741301	1530	1158
peak_4478	chr15	77504895	77505931	.	0.0288608541538896	0.867009377406653	850	648
peak_11531	chr4	151676437	151676695	.	0.0410086529193724	0.867009377406653	270	220
peak_5119	chr16	53099571	53100136	.	0.0390092108913049	0.867599995992456	1044	620
peak_6756	chr18	77082320	77082936	.	-0.0337462116732713	0.867706408353347	466	392
peak_2049	chr10	101273299	101274116	.	-0.0304445042145365	0.867967483624759	674	624
peak_7285	chr19	51319382	51320028	.	0.0258914294511147	0.867967483624759	766	596
peak_12798	chr7	5073223	5074061	.	0.0242878044692102	0.867967483624759	1176	966
peak_3480	chr12	120317337	120317932	.	0.0253059771533365	0.868284883849341	1972	1384
peak_4731	chr16	2675701	2676069	.	0.0381108325510602	0.868300368668145	370	300
peak_14687	chr9	135967953	135968531	.	0.0313313754529942	0.868300368668145	410	326
peak_1604	chr10	49270546	49271206	.	0.0289285276931593	0.868463076548115	592	432
peak_973	chr1	157106954	157107494	.	0.032602629923086	0.868812582517399	482	388
peak_12757	chr7	1930681	1931191	.	-0.028456966407294	0.868812582517399	568	408
peak_12296	chr6	33590143	33590466	.	0.04350203731866	0.868834830750409	470	270
peak_11273	chr4	1191817	1192390	.	-0.0290896747172719	0.868958179932735	684	468
peak_8635	chr2	235426963	235428476	.	-0.023091872140872	0.869211106783669	1342	1078
peak_2919	chr11	128467563	128468127	.	0.0386600009846037	0.869587855534546	396	292
peak_9797	chr22	22942876	22943233	.	0.0359353500328676	0.870894189314213	488	330
peak_2332	chr11	8349342	8350172	.	-0.0289924241800722	0.87095140086627	606	526
peak_13504	chr8	47661840	47662291	.	0.0339566460890543	0.871062520040123	446	334
peak_343	chr1	30034363	30035264	.	-0.026870466634442	0.871876609598305	1036	786
peak_13734	chr8	127872970	127873316	.	0.0281454610255155	0.871876609598305	618	508
peak_9586	chr21	45821436	45822271	.	0.0247276865964805	0.872044916032674	960	648
peak_11020	chr3	128470216	128470811	.	-0.0291427165085026	0.872522058719876	570	486
peak_5814	chr17	45170444	45171054	.	-0.0327537457971354	0.873081136307108	1192	832
peak_11261	chr3	197908569	197909114	.	-0.0317833808173362	0.873302185611415	482	378
peak_4384	chr15	68304933	68305931	.	-0.0239153425704928	0.873629457090591	1390	1030
peak_7048	chr19	33755123	33755678	.	0.03025892295408	0.873629457090591	524	460
peak_9287	chr20	59160424	59160787	.	0.0353205138376908	0.873699780346032	438	332
peak_1666	chr10	69641214	69641799	.	0.0287083423548909	0.87405182140792	730	466
peak_2344	chr11	10479889	10480314	.	-0.0347886395254954	0.87405182140792	284	258
peak_4713	chr16	1913346	1913718	.	0.0364168176740719	0.87405182140792	474	324
peak_5004	chr16	28316042	28316578	.	0.031283566562018	0.87405182140792	432	374
peak_12790	chr7	3936940	3937452	.	0.0294404810012338	0.875170721937673	426	330
peak_6441	chr17	81291517	81292043	.	0.0278796303720891	0.875419152316978	776	636
peak_132	chr1	14996181	14997153	.	-0.0293718005223095	0.875912665585595	1060	696
peak_4570	chr15	85487755	85488155	.	0.0432403690528888	0.875912665585595	300	194
peak_5709	chr17	34826095	34826885	.	0.0249129209685124	0.875999210459609	746	562
peak_7731	chr2	30193253	30193860	.	0.0272484036465848	0.875999210459609	778	598
peak_12657	chr6	167804529	167805018	.	0.0312607460486432	0.875999210459609	388	324
peak_10090	chr22	38985045	38985569	.	-0.0325759791452549	0.876059060232444	650	498
peak_14038	chr8	141730899	141731283	.	-0.0283860934169257	0.876059060232444	612	518
peak_14522	chr9	97398943	97399353	.	0.0343353143606286	0.876059060232444	520	396
peak_267	chr1	26036257	26036914	.	0.0230229885224916	0.876126181328393	1178	820
peak_4376	chr15	67860064	67860720	.	0.0287247971337597	0.876126181328393	500	426
peak_4522	chr15	79172038	79172754	.	0.0247636050745929	0.876126181328393	736	606
peak_2126	chr10	117221233	117221565	.	0.0285963983311027	0.876185153120179	540	392
peak_1080	chr1	182955383	182956565	.	0.0233730059712268	0.876216517655413	1110	892
peak_9868	chr22	24992972	24993745	.	-0.0198640702936507	0.876306014694994	1438	1134
peak_2103	chr10	110393357	110394126	.	0.0255821580006344	0.87680523063443	676	522
peak_3948	chr14	65791239	65792991	.	0.0186378345230304	0.876947427501925	2598	1794
peak_7986	chr2	88627260	88628342	.	0.0214587879440891	0.877000656799082	1836	1284
peak_5544	chr17	16520460	16520875	.	-0.0365697907055998	0.877025328245118	302	278
peak_8163	chr2	111706430	111707025	.	0.0242264293614655	0.877953409047122	962	642
peak_12456	chr6	72620161	72620489	.	0.0340674803027696	0.878077893897471	378	270
peak_361	chr1	30637085	30637558	.	-0.026362289429333	0.878079271697629	554	392
peak_1030	chr1	174040546	174040875	.	-0.0357350267931078	0.878079271697629	266	228
peak_4050	chr14	76090856	76091331	.	0.0303086038107997	0.878079271697629	436	344
peak_8989	chr20	32524921	32525883	.	-0.0253549608060289	0.878079271697629	966	768
peak_4138	chr14	99969223	99969944	.	0.0306068098636952	0.878108964633468	442	350
peak_8620	chr2	234289817	234290544	.	0.0259090124933135	0.878214014076826	766	564
peak_2606	chr11	65006576	65007228	.	0.0240657258933293	0.878502950992089	1100	832
peak_3282	chr12	52202246	52203984	.	0.021861026387914	0.878502950992089	2022	1406
peak_11567	chr5	912263	912949	.	0.0244479484279669	0.878599659086288	758	546
peak_3791	chr13	113081015	113082263	.	-0.0206654888046255	0.878747119916429	1108	810
peak_14764	chrX	68826200	68826802	.	-0.0299586931979943	0.879218465402587	568	428
peak_13408	chr8	24668866	24669214	.	0.0332655910772905	0.87988359014197	634	422
peak_10956	chr3	126503699	126504370	.	-0.0240984319809884	0.88229749391093	868	778
peak_5872	chr17	47886845	47887196	.	-0.0327151061299262	0.883117949993249	384	298
peak_7984	chr2	86068103	86068535	.	-0.0343740106462826	0.883117949993249	256	226
peak_12167	chr5	177421084	177421481	.	-0.035755845941678	0.883271779643943	264	240
peak_5022	chr16	29316161	29317393	.	0.0263863727485864	0.883417003806141	1362	888
peak_7904	chr2	70094141	70094907	.	0.0229024370248127	0.883485207922739	1044	704
peak_252	chr1	24912470	24912844	.	0.0330071552136557	0.88352235578082	414	252
peak_14033	chr8	141706740	141707437	.	-0.0229437039545059	0.883995974770688	1320	912
peak_6740	chr18	74541185	74541779	.	0.0275642005121155	0.884345557437428	418	342
peak_18	chr1	3312818	3313440	.	0.0320535692147108	0.884603061961928	854	660
peak_3332	chr12	57111718	57112679	.	-0.0240943427142057	0.884603061961928	1596	1184
peak_5796	chr17	44331145	44331600	.	0.0264353063882416	0.884677532446875	522	406
