seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr2	126527607	126528026	420	*	peak_19887	-1.02005072093234	2.72581185441044e-06	Distal Intergenic	2	126656133	126658767	2635	1	2995	ENST00000484700.2	-128107	ENSG00000136732	GYPC	glycophorin C (Gerbich blood group)	NA	NA	NA
chr17	49162959	49163379	421	*	peak_14593	-1.05003710214081	2.7709086439799e-06	Intron (ENST00000504681.5/124872, intron 7 of 10)	17	49132967	49169874	36908	1	124872	ENST00000300404.2	29992	ENSG00000167080	B4GALNT2	beta-1,4-N-acetyl-galactosaminyltransferase 2 (SID blood group)	NA	NA	NA
chr4	159395506	159396031	526	*	peak_27864	-1.04316420823158	2.81929005892445e-06	Distal Intergenic	4	159352457	159353569	1113	1	9693	ENST00000509891.1	43049	ENSG00000109756	RAPGEF2	Rap guanine nucleotide exchange factor 2	NA	NA	NA
chr3	5252924	5253237	314	*	peak_24953	-1.06975304683818	2.82468337006298e-06	Exon (ENST00000482215.3/ENST00000482215.3, exon 1 of 1)	3	5250177	5250255	79	2	100616334	ENST00000577799.1	-2669	ENSG00000265180	MIR4790	microRNA 4790	NA	NA	NA
chr6	31433242	31433638	397	*	peak_29526	-1.09740535383354	2.83167490396892e-06	Intron (ENST00000673857.1/10866, intron 1 of 2)	6	31441643	31448726	7084	1	101929111	ENST00000812003.1	-8005	ENSG00000230174	LINC01149	long intergenic non-protein coding RNA 1149	NA	NA	NA
chr5	74139516	74139877	362	*	peak_28346	-1.08150881715919	2.85385903764558e-06	Intron (ENST00000663633.1/104310351, intron 2 of 2)	5	74034247	74103216	68970	2	105379036	ENST00000511395.2	-36300	ENSG00000248474	LINC02122	long intergenic non-protein coding RNA 2122	NA	NA	NA
chr3	99108614	99109012	399	*	peak_26197	-1.28420970656246	2.85581968826311e-06	Intron (ENST00000474798.2/124909399, intron 5 of 10)	3	98987387	98987449	63	1	124906343	ENST00000614961.1	121227	ENSG00000275108	LOC124906343	U7 small nuclear RNA	NA	NA	NA
chr15	84651326	84651647	322	*	peak_11193	-1.01327943518999	2.86301910118325e-06	Intron (ENST00000762213.1/54581, intron 3 of 3)	15	84646185	84653750	7566	2	84942	ENST00000560088.5	2103	ENSG00000177082	WDR73	WD repeat domain 73	NA	NA	NA
chr12	126545415	126545764	350	*	peak_8692	-1.14301167305622	2.92493116915257e-06	Intron (ENST00000773833.1/ENST00000773833.1, intron 1 of 2)	12	126469009	126470440	1432	1	100128554	ENST00000663560.1	76406	ENSG00000214043	LINC02347	long intergenic non-protein coding RNA 2347	NA	NA	NA
chr5	135249313	135249650	338	*	peak_28684	-1.1054773401738	2.93421095042416e-06	Promoter (1-2kb)	5	135246581	135248209	1629	2	340073	ENST00000782737.1	-1104	ENSG00000249647	LINC02900	long intergenic non-protein coding RNA 2900	NA	NA	NA
chr14	79543054	79543590	537	*	peak_9888	-1.02487414361365	2.94424143376848e-06	Intron (ENST00000634499.2/9369, intron 17 of 21)	14	79611418	79633311	21894	2	105370583	ENST00000553812.1	89721	NA	LOC105370583	uncharacterized LOC105370583	NA	NA	NA
chr17	58021805	58022067	263	*	peak_14826	-1.22269986880602	2.94424143376848e-06	Intron (ENST00000786269.1/ENST00000786269.1, intron 2 of 2)	17	58006242	58007346	1105	2	6426	ENST00000578430.1	-14459	ENSG00000136450	SRSF1	serine and arginine rich splicing factor 1	NA	NA	NA
chr12	13383330	13383743	414	*	peak_7821	-1.29068147847436	2.95920406230377e-06	Intron (ENST00000532841.5/283422, intron 1 of 1)	12	13375527	13387167	11641	2	283422	ENST00000532841.5	3424	ENSG00000180861	LINC01559	long intergenic non-protein coding RNA 1559	NA	NA	NA
chr8	108691128	108691443	316	*	peak_32631	-1.12356394922823	2.9716282235064e-06	Intron (ENST00000518838.1/157753, intron 1 of 3)	8	108606850	108787594	180745	2	157753	ENST00000518838.1	96151	ENSG00000164841	TMEM74	transmembrane protein 74	NA	NA	NA
chr5	77782987	77783193	207	*	peak_28356	-1.25656304782099	2.97265013951093e-06	Intron (ENST00000522370.1/6902, intron 1 of 3)	5	77691166	77776339	85174	2	6902	ENST00000380377.9	-6648	ENSG00000171530	TBCA	tubulin folding cofactor A	NA	NA	NA
chr10	60031829	60032161	333	*	peak_4055	-1.05164832172188	2.99951718615388e-06	Intron (ENST00000830353.1/ENST00000830353.1, intron 1 of 2)	10	60029691	60044803	15113	2	288	ENST00000489505.2	12642	ENSG00000151150	ANK3	ankyrin 3	NA	NA	NA
chr15	33559205	33559526	322	*	peak_10305	-1.22359339391399	3.06407620766135e-06	Intron (ENST00000415757.7/6263, intron 10 of 102)	15	33533322	33539181	5860	1	6263	ENST00000635875.1	25883	ENSG00000198838	RYR3	ryanodine receptor 3	NA	NA	NA
chr6	160260735	160261160	426	*	peak_30294	-1.06352768741649	3.15405536843937e-06	Promoter (1-2kb)	6	160216755	160258821	42067	2	6582	ENST00000366953.8	-1914	ENSG00000112499	SLC22A2	solute carrier family 22 member 2	NA	NA	NA
chr11	131747643	131748244	602	*	peak_7383	-1.14376613090235	3.19734420968947e-06	Intron (ENST00000374791.7/50863, intron 1 of 7)	11	131664916	131665668	753	1	50863	ENST00000775049.1	82727	ENSG00000182667	NTM	neurotrimin	NA	NA	NA
chr7	72268813	72269120	308	*	peak_31434	-1.22354431403497	3.30018381686991e-06	Intron (ENST00000329008.9/83698, intron 2 of 5)	7	71779491	72336995	557505	2	83698	ENST00000329008.9	67875	ENSG00000183166	CALN1	calneuron 1	NA	NA	NA
chr10	33892495	33892817	323	*	peak_3642	-1.32619445612253	3.43240818017123e-06	Distal Intergenic	10	33909238	33917804	8567	1	114515519	ENST00000434552.3	-16421	NA	LINC02629	long intergenic non-protein coding RNA 2629	NA	NA	NA
chr2	129016499	129016896	398	*	peak_20034	-1.01957507673567	3.47092523506291e-06	Distal Intergenic	2	129243151	129245050	1900	1	105373612	ENST00000762410.1	-226255	ENSG00000299294	LOC105373612	uncharacterized LOC105373612	NA	NA	NA
chr18	59038611	59039000	390	*	peak_16428	-1.56978328027613	3.47596433891642e-06	Promoter (1-2kb)	18	59036940	59057949	21010	1	390858	ENST00000725985.1	1671	NA	OACYLP	O-acyltransferase like, pseudogene	NA	NA	NA
chr11	94778668	94778893	226	*	peak_7150	-1.28305921660527	3.52275206992359e-06	Intron (ENST00000299004.13/154810, intron 3 of 4)	11	94768356	94876748	108393	1	154810	ENST00000433060.3	10312	ENSG00000166025	AMOTL1	angiomotin like 1	NA	NA	NA
chr7	117771935	117772288	354	*	peak_31744	-1.1936594942245	3.53940063972116e-06	Intron (ENST00000160373.8/83992, intron 8 of 22)	7	117760268	117767191	6924	2	83992	ENST00000467088.1	-4744	ENSG00000077063	CTTNBP2	cortactin binding protein 2	NA	NA	NA
chr9	72120470	72120845	376	*	peak_34128	-1.36945032820163	3.64934257013069e-06	Intron (ENST00000545168.5/9615, intron 1 of 13)	9	72114595	72252223	137629	1	9615	ENST00000545168.5	5875	ENSG00000119125	GDA	guanine deaminase	NA	NA	NA
chr5	57679245	57679605	361	*	peak_28299	-1.2087017213329	3.68490813429357e-06	Exon (ENST00000693349.1/101928505, exon 3 of 3)	5	57650672	57750243	99572	1	101928505	ENST00000688166.1	28573	ENSG00000287709	LOC101928505	uncharacterized LOC101928505	NA	NA	NA
chr9	73179608	73179898	291	*	peak_34130	-1.05146643487071	3.80480217451801e-06	Intron (ENST00000719116.1/105376081, intron 1 of 2)	9	73168098	73170393	2296	1	301	ENST00000491192.1	11510	ENSG00000135046	ANXA1	annexin A1	NA	NA	NA
chr2	217715186	217715668	483	*	peak_20370	-1.01440166315218	3.84197017841217e-06	Intron (ENST00000486365.6/729582, intron 1 of 12)	2	217703900	217756555	52656	2	729582	ENST00000423123.1	40887	ENSG00000231672	DIRC3	disrupted in renal carcinoma 3	NA	NA	NA
chr3	25816090	25816471	382	*	peak_25308	-1.09237239544259	3.86813474664597e-06	Distal Intergenic	3	25831226	25850098	18873	1	105377000	ENST00000821857.1	-14755	NA	LOC105377000	uncharacterized LOC105377000	NA	NA	NA
chr11	90219012	90219335	324	*	peak_7144	-1.16885000069343	4.03487018670374e-06	Intron (ENST00000320585.11/26973, intron 1 of 10)	11	90202407	90223030	20624	2	26973	ENST00000525317.5	3695	ENSG00000110172	CHORDC1	cysteine and histidine rich domain containing 1	NA	NA	NA
chr12	116898639	116899001	363	*	peak_8484	-1.21103922721293	4.06489404287932e-06	Intron (ENST00000752207.1/ENST00000752207.1, intron 1 of 1)	12	116910950	117031148	120199	1	26259	ENST00000652555.1	-11949	ENSG00000174989	FBXW8	F-box and WD repeat domain containing 8	NA	NA	NA
chr16	55836030	55836563	534	*	peak_12579	-1.12064504273747	4.07667879856399e-06	Distal Intergenic	16	55802854	55833337	30484	2	1066	ENST00000422046.6	-2693	ENSG00000198848	CES1	carboxylesterase 1	NA	NA	NA
chr12	29929841	29930313	473	*	peak_7886	-1.21665421553819	4.08579240324726e-06	Distal Intergenic	12	29879786	29892646	12861	1	105369716	ENST00000806270.1	50055	NA	LOC105369716	uncharacterized LOC105369716	NA	NA	NA
chr11	70791583	70792015	433	*	peak_6853	-1.05732574513284	4.08737840246518e-06	Intron (ENST00000601538.6/22941, intron 14 of 25)	11	70654146	70807074	152929	2	22941	ENST00000470759.5	15059	ENSG00000162105	SHANK2	SH3 and multiple ankyrin repeat domains 2	NA	NA	NA
chr18	22765874	22766218	345	*	peak_16300	-1.22364272101971	4.09704808840424e-06	Intron (ENST00000795025.1/124904262, intron 1 of 3)	18	22723491	22778173	54683	2	101927571	ENST00000579356.1	11955	ENSG00000266850	RBBP8-AS1	RBBP8 antisense RNA 1	NA	NA	NA
chr10	117881793	117882414	622	*	peak_5151	-1.13239870459963	4.11294569529516e-06	Distal Intergenic	10	118005756	118015110	9355	2	22841	ENST00000476207.1	132696	ENSG00000107560	RAB11FIP2	RAB11 family interacting protein 2	NA	NA	NA
chr2	3866907	3867199	293	*	peak_18104	-1.2938101764901	4.16942147160239e-06	Distal Intergenic	2	3844184	3847411	3228	1	728597	ENST00000451101.1	22723	ENSG00000214866	DCDC2C	doublecortin domain containing 2C	NA	NA	NA
chr16	11972193	11972597	405	*	peak_12070	-1.05973509535005	4.17058059365563e-06	Intron (ENST00000673243.1/729978, intron 1 of 9)	16	11930513	11976634	46122	2	729978	ENST00000538896.5	4037	ENSG00000234719	NPIPB2	nuclear pore complex interacting protein family member B2	NA	NA	NA
chr10	79869824	79870040	217	*	peak_4649	-1.27668478683002	4.1715484852609e-06	Distal Intergenic	10	79841358	79850876	9519	1	283008	ENST00000602967.5	28466	ENSG00000228570	NUTM2E	NUT family member 2E	NA	NA	NA
chr3	60073974	60074217	244	*	peak_26110	-1.20752737068666	4.19650530378817e-06	Intron (ENST00000492590.6/2272, intron 5 of 9)	3	59749702	60080840	331139	2	2272	ENST00000466788.1	6623	ENSG00000189283	FHIT	fragile histidine triad diadenosine triphosphatase	NA	NA	NA
chr10	117391909	117392201	293	*	peak_5140	-1.0059355379649	4.28660468525684e-06	Distal Intergenic	10	117277274	117375440	98167	2	118987	ENST00000334464.7	-16469	ENSG00000165650	PDZD8	PDZ domain containing 8	NA	NA	NA
chr22	32483886	32484264	379	*	peak_23876	-1.07130178722785	4.36889381052801e-06	3' UTR	22	32487288	32491113	3826	1	25793	ENST00000484607.1	-3024	ENSG00000100225	FBXO7	F-box protein 7	NA	NA	NA
chr10	117761119	117761600	482	*	peak_5149	-1.05846105333561	4.45314152750093e-06	Distal Intergenic	10	117734972	117753329	18358	1	102724627	ENST00000656183.1	26147	ENSG00000234952	LINC02674	long intergenic non-protein coding RNA 2674	NA	NA	NA
chr22	27312326	27312798	473	*	peak_23676	-1.07873221394719	4.51112723113047e-06	Promoter (1-2kb)	22	27310651	27317456	6806	1	100507657	ENST00000426467.1	1675	ENSG00000226741	LINC02554	long intergenic non-protein coding RNA 2554	NA	NA	NA
chr2	57842600	57842836	237	*	peak_18976	-1.0913061092796	4.52557962057501e-06	Intron (ENST00000811253.1/124907769, intron 1 of 2)	2	57746633	57882014	135382	2	105377628	ENST00000811313.1	39178	NA	LOC105377628	uncharacterized LOC105377628	NA	NA	NA
chr7	77714945	77715242	298	*	peak_31553	-1.29495326936613	4.52804476156906e-06	Intron (ENST00000334955.13/222194, intron 1 of 7)	7	77697151	77779682	82532	1	222194	ENST00000445288.5	17794	ENSG00000187257	RSBN1L	round spermatid basic protein 1 like	NA	NA	NA
chr19	35237144	35237555	412	*	peak_17276	-1.16077779697841	4.59814302749677e-06	Distal Intergenic	19	35224800	35228739	3940	2	148109	ENST00000324675.4	-8405	ENSG00000177558	FAM187B	family with sequence similarity 187 member B	NA	NA	NA
chr5	65931873	65932280	408	*	peak_28320	-1.06213064373683	4.63780313577729e-06	Intron (ENST00000699000.1/55914, intron 3 of 26)	5	65926757	66080804	154048	1	55914	ENST00000699012.1	5116	ENSG00000112851	ERBIN	erbb2 interacting protein	NA	NA	NA
chr17	73176685	73177162	478	*	peak_15161	-1.1206137393325	4.72695281921812e-06	Intron (ENST00000580671.1/6752, intron 1 of 2)	17	73165012	73169311	4300	1	6752	ENST00000579323.5	11673	ENSG00000180616	SSTR2	somatostatin receptor 2	NA	NA	NA
chr3	79038768	79038973	206	*	peak_26179	-1.17493466530419	4.73919237789675e-06	Intron (ENST00000464233.6/6091, intron 3 of 30)	3	78597246	79019459	422214	2	6091	ENST00000618846.4	-19309	ENSG00000169855	ROBO1	roundabout guidance receptor 1	NA	NA	NA
chr2	102915192	102915449	258	*	peak_19509	-1.1511943242621	4.74125993125649e-06	Intron (ENST00000639249.1/130827, intron 4 of 4)	2	102892591	102895780	3190	2	105373518	ENST00000670084.1	-19412	NA	LINC01796	long intergenic non-protein coding RNA 1796	NA	NA	NA
chr1	99119218	99119540	323	*	peak_2193	-1.04692808694184	4.75813347219147e-06	Intron (ENST00000425113.1/100129620, intron 1 of 2)	1	98890245	99227929	337685	2	163404	ENST00000696571.1	108389	ENSG00000117598	PLPPR5	phospholipid phosphatase related 5	NA	NA	NA
chr13	48646872	48647125	254	*	peak_9099	-1.13925854512715	4.85739446281428e-06	Distal Intergenic	13	48653711	48708176	54466	1	57105	ENST00000614739.4	-6586	ENSG00000152207	CYSLTR2	cysteinyl leukotriene receptor 2	NA	NA	NA
chr20	9578570	9578910	341	*	peak_21183	-1.3079136567637	4.93708882712779e-06	Intron (ENST00000353224.10/57144, intron 4 of 9)	20	9562941	9571333	8393	1	105372523	ENST00000657954.2	15629	NA	LOC105372523	uncharacterized LOC105372523	NA	NA	NA
chr6	26296791	26297322	532	*	peak_29441	-1.10401107262385	4.94863316411726e-06	Exon (ENST00000771597.1/124901287, exon 2 of 2)	6	26285818	26301331	15514	1	124901287	ENST00000771596.1	10973	NA	LOC124901287	uncharacterized LOC124901287	NA	NA	NA
chr10	28775612	28775913	302	*	peak_3604	-1.03622555301699	4.99488222251332e-06	Intron (ENST00000722416.1/101929218, intron 2 of 4)	10	28787496	28808148	20653	1	101929218	ENST00000665621.1	-11583	ENSG00000232624	LINC01517	long intergenic non-protein coding RNA 1517	NA	NA	NA
chr3	155282770	155283190	421	*	peak_26863	-1.06900608766037	5.11791646196908e-06	Distal Intergenic	3	155290227	155293683	3457	2	100507537	ENST00000489090.2	10493	ENSG00000240045	STRIT1	small transmembrane regulator of ion transport 1	NA	NA	NA
chr9	133626839	133627217	379	*	peak_34887	-1.0290872894684	5.18304474833252e-06	Intron (ENST00000564021.1/ENST00000564021.1, intron 1 of 1)	9	133636363	133659329	22967	1	1621	ENST00000393056.8	-9146	ENSG00000123454	DBH	dopamine beta-hydroxylase	NA	NA	NA
chr5	42631086	42631632	547	*	peak_28244	-1.05218688595367	5.34070898319968e-06	Intron (ENST00000230882.9/2690, intron 3 of 9)	5	42565864	42721878	156015	1	2690	ENST00000622294.2	65222	ENSG00000112964	GHR	growth hormone receptor	NA	NA	NA
chr6	145016016	145016360	345	*	peak_30162	-1.11900853249806	5.44321041256676e-06	Distal Intergenic	6	144839049	144846822	7774	1	7402	ENST00000460618.1	176967	ENSG00000152818	UTRN	utrophin	NA	NA	NA
chr6	170508974	170509470	497	*	peak_30525	-1.05445532724231	5.46926200541803e-06	Intron (ENST00000722532.1/105378157, intron 1 of 3)	6	170454915	170524867	69953	2	105378157	ENST00000722532.1	15397	NA	LOC105378157	uncharacterized LOC105378157	NA	NA	NA
chr8	26157510	26157753	244	*	peak_32172	-1.36753228680747	5.59736767754099e-06	Intron (ENST00000793841.1/105379336, intron 2 of 3)	8	26202321	26206779	4459	2	105379336	ENST00000793978.1	49026	NA	LOC105379336	uncharacterized LOC105379336	NA	NA	NA
chr1	200349549	200350115	567	*	peak_2923	-1.00288805097766	5.61308940915625e-06	Intron (ENST00000637430.1/124904480, intron 1 of 5)	1	200333193	200478022	144830	1	124904480	ENST00000637430.1	16356	NA	LOC124904480	uncharacterized LOC124904480	NA	NA	NA
chr12	128625246	128625694	449	*	peak_8725	-1.12976953272879	5.72462155802646e-06	Intron (ENST00000435159.3/92293, intron 4 of 8)	12	128793895	128801701	7807	2	121260	ENST00000545031.5	176007	ENSG00000139370	SLC15A4	solute carrier family 15 member 4	NA	NA	NA
chr2	218820332	218820694	363	*	peak_20418	-1.33285630390402	5.82549671395895e-06	Distal Intergenic	2	218823090	218823154	65	1	103504730	ENST00000635985.1	-2396	ENSG00000283639	MIR9500	microRNA 9500	NA	NA	NA
chr21	31342333	31342791	459	*	peak_22624	-1.12889165876003	5.82549671395895e-06	Promoter (1-2kb)	21	31118418	31344261	225844	2	7074	ENST00000541036.6	1470	ENSG00000156299	TIAM1	TIAM Rac1 associated GEF 1	NA	NA	NA
chr11	77560119	77560362	244	*	peak_7115	-1.14483506194314	5.92903570666143e-06	Intron (ENST00000526761.5/1207, intron 4 of 5)	11	77589391	77610009	20619	1	282679	ENST00000528638.1	-29029	ENSG00000178301	AQP11	aquaporin 11	NA	NA	NA
chr14	90632974	90633289	316	*	peak_9929	-1.21770440580981	5.97044390233068e-06	Intron (ENST00000328459.11/145567, intron 15 of 19)	14	90642603	90645135	2533	1	101928909	ENST00000553826.2	-9314	ENSG00000259163	TTC7B-AS1	TTC7B antisense RNA 1	NA	NA	NA
chr3	179528790	179529191	402	*	peak_26911	-1.04528976037567	5.9843677409189e-06	Intron (ENST00000727849.1/ENST00000727849.1, intron 1 of 1)	3	179562886	179588407	25522	1	86	ENST00000450518.6	-33695	ENSG00000136518	ACTL6A	actin like 6A	NA	NA	NA
chr18	8404218	8404545	328	*	peak_16110	-1.21027180681013	5.99395879181735e-06	Exon (ENST00000578897.1/ENST00000578897.1, exon 1 of 1)	18	8399701	8406664	6964	1	5797	ENST00000580949.1	4517	ENSG00000173482	PTPRM	protein tyrosine phosphatase receptor type M	NA	NA	NA
chr6	117257483	117257794	312	*	peak_30098	-1.29518936824418	5.99488336281049e-06	Distal Intergenic	6	117261335	117264840	3506	2	105377964	ENST00000666126.2	7046	NA	LOC105377964	uncharacterized LOC105377964	NA	NA	NA
chr15	75036316	75036610	295	*	peak_10921	-1.17501298558479	6.19598097014246e-06	Intron (ENST00000568207.5/60490, intron 2 of 3)	15	75043275	75049738	6464	1	60490	ENST00000563393.1	-6665	ENSG00000138621	PPCDC	phosphopantothenoylcysteine decarboxylase	NA	NA	NA
chr2	2172190	2172516	327	*	peak_18042	-1.00216885695072	6.21821621557566e-06	Promoter (<=1kb)	2	1979686	2172949	193264	2	23040	ENST00000648148.1	433	ENSG00000186487	MYT1L	myelin transcription factor 1 like	NA	NA	NA
chr11	30195084	30195503	420	*	peak_5981	-1.00631734811154	6.32097935907449e-06	Intron (ENST00000662729.1/105376607, intron 3 of 4)	11	30044053	30161019	116967	2	105376607	ENST00000669123.1	-34065	ENSG00000254532	ARL14EP-DT	ARL14EP divergent transcript	NA	NA	NA
chr3	127519291	127519545	255	*	peak_26529	-1.03724717783647	6.36937124065626e-06	Intron (ENST00000721161.1/ENST00000721161.1, intron 2 of 2)	3	127480696	127522618	41923	2	101927149	ENST00000661192.1	3073	ENSG00000239921	LINC01471	long intergenic non-protein coding RNA 1471	NA	NA	NA
chr17	20043060	20043371	312	*	peak_13852	-1.07592186714725	6.46400139735189e-06	Intron (ENST00000676570.1/92521, intron 1 of 7)	17	20056287	20056630	344	1	100131943	ENST00000434406.1	-12916	NA	LOC100131943	uncharacterized LOC100131943	NA	NA	NA
chr4	12761491	12762056	566	*	peak_27533	-1.15081318985723	6.47569779003532e-06	Distal Intergenic	4	12469569	12609692	140124	2	105374492	ENST00000808835.1	-151799	NA	LOC105374492	uncharacterized LOC105374492	NA	NA	NA
chr6	14820863	14821200	338	*	peak_29422	-1.06956095188748	6.50510886814093e-06	Intron (ENST00000629853.3/105374945, intron 2 of 3)	6	14431376	14790099	358724	2	105374942	ENST00000729738.1	-30764	NA	LOC105374942	uncharacterized LOC105374942	NA	NA	NA
chr8	138075245	138075505	261	*	peak_33046	-1.02886434931498	6.51156509631771e-06	Intron (ENST00000789893.1/ENST00000789893.1, intron 2 of 2)	8	137809444	138083570	274127	2	401478	ENST00000518973.1	8065	NA	LOC401478	uncharacterized LOC401478	NA	NA	NA
chr3	70855226	70855451	226	*	peak_26140	-1.00360562438609	6.62578921652308e-06	Distal Intergenic	3	70959191	70966352	7162	2	27086	ENST00000460805.5	110901	ENSG00000114861	FOXP1	forkhead box P1	NA	NA	NA
chr14	76994323	76994733	411	*	peak_9846	-1.1407350739207	6.76462378665244e-06	Intron (ENST00000647580.1/ENST00000647580.1, intron 1 of 1)	14	77027750	77086720	58971	1	283575	ENST00000793445.1	-33017	ENSG00000246548	LINC02288	long intergenic non-protein coding RNA 2288	NA	NA	NA
chr22	41778081	41778290	210	*	peak_24288	-1.16217953212136	6.81190583436735e-06	Promoter (1-2kb)	22	41776111	41784360	8250	1	150365	ENST00000498456.1	1970	ENSG00000167077	MEI1	meiotic double-stranded break formation protein 1	NA	NA	NA
chr14	31090674	31091030	357	*	peak_9391	-1.04148128027437	6.86590623250773e-06	Intron (ENST00000557346.6/11154, intron 5 of 5)	14	31100597	31101392	796	2	25831	ENST00000556281.1	10362	ENSG00000092148	HECTD1	HECT domain E3 ubiquitin protein ligase 1	NA	NA	NA
chr5	80971464	80971704	241	*	peak_28365	-1.32062424488118	6.96862793658685e-06	Intron (ENST00000265080.9/5924, intron 1 of 26)	5	80947689	80961357	13669	2	102524628	ENST00000772315.1	-10107	NA	RASGRF2-AS1	RASGRF2 antisense RNA 1	NA	NA	NA
chr10	98153367	98153596	230	*	peak_4869	-1.30015322317275	7.09289328992045e-06	Intron (ENST00000370584.7/27291, intron 1 of 8)	10	98162883	98244349	81467	1	27291	ENST00000370586.6	-9287	ENSG00000166024	R3HCC1L	R3H domain and coiled-coil containing 1 like	NA	NA	NA
chr16	47925920	47926403	484	*	peak_12464	-1.02026692555275	7.13651116975107e-06	Promoter (1-2kb)	16	47906977	47928159	21183	2	124903685	ENST00000808386.1	1756	NA	LOC124903685	uncharacterized LOC124903685	NA	NA	NA
chr17	50882303	50882547	245	*	peak_14730	-1.15427133694284	7.17867541532333e-06	Intron (ENST00000523470.2/400604, intron 1 of 2)	17	50862980	50867978	4999	2	10140	ENST00000268957.3	-14325	ENSG00000141232	TOB1	transducer of ERBB2, 1	NA	NA	NA
chr10	102764931	102765630	700	*	peak_4993	-1.05241205428998	7.23616603782851e-06	Intron (ENST00000448841.7/54838, intron 1 of 3)	10	102776249	102816267	40019	1	54838	ENST00000369889.5	-10619	ENSG00000166272	WBP1L	WW domain binding protein 1 like	NA	NA	NA
chr7	123149038	123149304	267	*	peak_31747	-1.20170250067008	7.28164575663054e-06	Intron (ENST00000194130.7/6561, intron 6 of 14)	7	123115375	123181146	65772	2	6561	ENST00000539873.1	31842	ENSG00000081800	SLC13A1	solute carrier family 13 member 1	NA	NA	NA
chr19	32308700	32309028	329	*	peak_17167	-1.05301875810199	7.29308564695998e-06	Distal Intergenic	19	32345594	32387667	42074	1	22847	ENST00000311921.8	-36566	ENSG00000168813	ZNF507	zinc finger protein 507	NA	NA	NA
chr5	135529561	135529876	316	*	peak_28696	-1.02236298153839	7.35055218406694e-06	Intron (ENST00000698884.1/153328, intron 3 of 5)	5	135534282	135535964	1683	2	4762	ENST00000314744.6	6088	ENSG00000181965	NEUROG1	neurogenin 1	NA	NA	NA
chr3	143375517	143375700	184	*	peak_26833	-1.11765824713926	7.4248840646431e-06	Intron (ENST00000316549.11/285195, intron 13 of 15)	3	143342246	143347071	4826	1	100885796	ENST00000479030.1	33271	ENSG00000240012	SLC9A9-AS1	SLC9A9 antisense RNA 1	NA	NA	NA
chr10	86613944	86614224	281	*	peak_4750	-1.02207756852245	7.4981187243024e-06	Distal Intergenic	10	86654518	86700020	45503	1	11155	ENST00000685347.1	-40294	ENSG00000122367	LDB3	LIM domain binding 3	NA	NA	NA
chr11	7381871	7382226	356	*	peak_5771	-1.05171190301788	7.67378415476046e-06	Intron (ENST00000524820.6/143425, intron 4 of 8)	11	7437627	7461344	23718	2	100506258	ENST00000504206.6	79118	ENSG00000251364	SYT9-AS1	SYT9 antisense RNA 1	NA	NA	NA
chr19	30646112	30646697	586	*	peak_17152	-1.30129604624431	7.77410703250667e-06	Intron (ENST00000706143.1/9745, intron 5 of 5)	19	30664653	30668657	4005	2	124904685	ENST00000728645.1	21960	NA	LOC124904685	uncharacterized LOC124904685	NA	NA	NA
chr9	93148747	93149093	347	*	peak_34332	-1.22976862950512	7.81971241673984e-06	Promoter (1-2kb)	9	93147040	93148556	1517	1	124902212	ENST00000366188.2	1707	NA	LOC124902212	uncharacterized LOC124902212	NA	NA	NA
chr2	241477319	241477572	254	*	peak_20987	-1.06400355559211	7.98967254508811e-06	Promoter (<=1kb)	2	241477905	241477982	78	1	100422942	ENST00000583157.1	-333	ENSG00000263752	MIR3133	microRNA 3133	NA	NA	NA
chr1	80904545	80904921	377	*	peak_2133	-1.29891446145422	8.16562523538124e-06	Distal Intergenic	1	80641284	80646788	5505	1	101927412	ENST00000785970.1	263261	ENSG00000234184	LINC01781	long intergenic non-protein coding RNA 1781	NA	NA	NA
chr8	106421413	106421684	272	*	peak_32626	-1.0802969577235	8.45026185286752e-06	Intron (ENST00000517566.7/55074, intron 2 of 16)	8	106447924	106751173	303250	1	55074	ENST00000442977.6	-26240	ENSG00000164830	OXR1	oxidation resistance 1	NA	NA	NA
chr6	131736215	131736589	375	*	peak_30121	-1.23237941630386	8.47270867358906e-06	Intron (ENST00000414305.5/5169, intron 22 of 25)	6	131708441	131711017	2577	2	643854	ENST00000314099.10	-25198	ENSG00000236761	CTAGE9	CTAGE family member 9	NA	NA	NA
chr14	93375777	93376045	269	*	peak_9966	-1.4369532034661	8.51771551955917e-06	Intron (ENST00000256339.8/57578, intron 1 of 49)	14	93347182	93348356	1175	1	341947	ENST00000342144.3	28595	ENSG00000187581	COX8C	cytochrome c oxidase subunit 8C	NA	NA	NA
chr5	2030213	2030591	379	*	peak_28025	-1.04557457879718	8.75639950256196e-06	Intron (ENST00000745995.1/105374618, intron 2 of 2)	5	2007883	2066846	58964	1	105374618	ENST00000746000.1	22330	NA	LOC105374618	uncharacterized LOC105374618	NA	NA	NA
chr20	23008003	23008448	446	*	peak_21282	-1.00881903075467	8.75894971823315e-06	Intron (ENST00000752803.1/101929707, intron 3 of 5)	20	22999023	23000520	1498	2	101929707	ENST00000752822.1	-7483	NA	LOC101929707	uncharacterized LOC101929707	NA	NA	NA
