Geneid	Chr	Start	End	Strand	log2FoldChange	padj	countsa	countsb
peak_28658	chr5	135032896	135033784	.	-0.192659066100012	0.267837037061392	836	534
peak_30472	chr6	169845475	169847172	.	0.153742041665629	0.26786952905677	1146	628
peak_21645	chr20	36393807	36394986	.	-0.135820102928445	0.267874891071258	998	670
peak_27379	chr4	6768233	6769119	.	-0.168637293810255	0.267908440629801	640	408
peak_27905	chr5	315627	317963	.	0.15233751005896	0.267911061693147	1424	728
peak_13969	chr17	28719073	28720635	.	0.145972952894996	0.268018781436655	1570	930
peak_5202	chr10	121075876	121077055	.	0.17225959651523	0.26802972366165	808	490
peak_21354	chr20	24660390	24661276	.	0.167197019011716	0.268053619348916	818	400
peak_25616	chr3	47380108	47381698	.	0.153929867478861	0.268116838704212	3140	1378
peak_8077	chr12	52119436	52120428	.	0.163476839304215	0.268122755993509	918	466
peak_7814	chr12	13179600	13180163	.	-0.139823492154616	0.268256424604318	1176	802
peak_11032	chr15	77810305	77811015	.	0.182618959127502	0.268322003202019	650	406
peak_26689	chr3	129959653	129960836	.	-0.139452956016437	0.268358105765862	916	612
peak_17391	chr19	39198646	39199455	.	-0.167510833349395	0.268370988814623	604	370
peak_27470	chr4	8419522	8420228	.	-0.211770311094425	0.268401389948247	390	290
peak_19085	chr2	70460465	70460922	.	-0.204469046701293	0.268449681836762	428	330
peak_7335	chr11	124953786	124954250	.	-0.239915136049239	0.268635404601006	612	364
peak_17658	chr19	45862276	45863451	.	0.159001390561734	0.268740469811464	1660	804
peak_23774	chr22	30205240	30206158	.	-0.161404916761039	0.268934266676626	1064	686
peak_30811	chr7	6008669	6009931	.	-0.15270507574438	0.269080463291257	1898	1130
peak_32048	chr8	20971701	20972131	.	-0.23256626245364	0.269336666699585	360	276
peak_9874	chr14	77486323	77487064	.	-0.138245619924362	0.269459612973405	1040	728
peak_2459	chr1	147242295	147242811	.	-0.187447448141517	0.269528517409479	832	490
peak_19978	chr2	128300450	128303384	.	-0.100586742265448	0.269582098008931	3394	2212
peak_15468	chr17	76700700	76701344	.	0.206170993173418	0.269917944836277	812	340
peak_15489	chr17	77142012	77142503	.	-0.224316779699521	0.269950357554629	382	362
peak_1526	chr1	39154573	39155058	.	-0.209305697890278	0.270090059789042	312	232
peak_896	chr1	25430027	25431292	.	-0.140898451315268	0.270109201788818	956	666
peak_3076	chr1	204445842	204447460	.	-0.13215066092112	0.270125744363782	1220	790
peak_6906	chr11	72227367	72228828	.	0.153250696565228	0.270125744363782	1096	624
peak_1018	chr1	28520052	28520748	.	0.159490059512732	0.270153469722694	680	364
peak_1673	chr1	42931992	42932999	.	-0.152531879146644	0.270274870155387	1040	720
peak_13982	chr17	29007900	29008248	.	-0.216425641636689	0.270329515108767	296	230
peak_20833	chr2	239608780	239609905	.	0.163568504397147	0.270388954758696	710	436
peak_30914	chr7	30594537	30595488	.	0.182062948224555	0.270465082500027	794	414
peak_17813	chr19	50804261	50805291	.	0.181769824019438	0.270510249324604	1518	654
peak_31630	chr7	100100352	100101690	.	0.2330567823711	0.270529127549158	1418	614
peak_21401	chr20	25310401	25311864	.	0.134874563239435	0.270562478533869	1460	718
peak_17874	chr19	54297685	54299614	.	0.140986939272706	0.27059184705007	1674	984
peak_11346	chr15	90954686	90955674	.	0.15332432257775	0.270654238093101	870	464
peak_21813	chr20	46789434	46789944	.	-0.214928481098015	0.270659264087817	510	306
peak_21717	chr20	43191551	43192863	.	0.169959803823275	0.270692512272643	706	370
peak_8750	chr12	130014302	130015040	.	-0.172088423886324	0.270806714323609	710	506
peak_17956	chr19	57363157	57363868	.	-0.142196076915005	0.270888010124197	948	658
peak_11596	chr16	1184383	1184879	.	-0.185515372741607	0.270998332085021	642	420
peak_1123	chr1	30111831	30112673	.	0.195252578080608	0.271044287681384	674	378
peak_18048	chr2	2581362	2582031	.	0.223016901223082	0.271141408401841	478	286
peak_25213	chr3	14267591	14268594	.	-0.155529989674269	0.271359159136919	676	478
peak_14930	chr17	63486452	63487349	.	0.139692763613402	0.271384725786238	1204	598
peak_22667	chr21	33382871	33383581	.	-0.164900013155108	0.271422198220009	836	574
peak_9216	chr13	112177695	112178363	.	-0.189102473776131	0.271605876426462	496	380
peak_16335	chr18	37335551	37337878	.	0.141801125834185	0.271658693431579	1112	644
peak_10058	chr14	99683923	99684974	.	0.199108534353567	0.271707439985011	1058	430
peak_6728	chr11	69156642	69158914	.	0.129633975638349	0.271814216825422	1766	896
peak_14815	chr17	57849089	57850684	.	-0.111100260647629	0.271830001845164	3838	2446
peak_26677	chr3	129599408	129599912	.	-0.204031458559218	0.271836158072077	428	280
peak_21099	chr20	2536205	2537810	.	0.13183106633231	0.271963733600433	1184	670
peak_7471	chr12	538762	539516	.	-0.144963785981543	0.272326710015962	800	500
peak_22278	chr20	62148541	62150462	.	0.121152623217328	0.272327410872969	1902	1068
peak_11224	chr15	85860528	85861128	.	-0.186587117450409	0.272339767118959	544	432
peak_9679	chr14	69500505	69501149	.	0.168254381169067	0.272420252802099	810	410
peak_27948	chr5	1009696	1011053	.	-0.166728571080849	0.272420252802099	904	530
peak_17210	chr19	33497156	33497985	.	0.17230184310833	0.272472094022308	590	326
peak_21061	chr20	1325013	1325581	.	0.161470870352582	0.272601663923377	798	490
peak_1017	chr1	28517312	28518533	.	-0.142769771411869	0.272610668459359	1264	728
peak_1489	chr1	37754869	37755704	.	-0.151363362844205	0.272719448404708	836	626
peak_24389	chr22	43155809	43156558	.	0.185434223067231	0.272719448404708	550	276
peak_19770	chr2	120476170	120476565	.	-0.176990429533014	0.273061314768013	490	306
peak_16585	chr19	506503	507554	.	0.192398747702005	0.273075045234976	758	352
peak_28480	chr5	131992441	131993168	.	-0.142487151390473	0.273080324923436	984	598
peak_3909	chr10	47405849	47407804	.	-0.11183939352067	0.273114461480251	2102	1414
peak_12287	chr16	27790523	27792472	.	0.139209223169375	0.273268103161027	1246	772
peak_3431	chr1	235074498	235074940	.	-0.239078728628179	0.273369756301685	312	260
peak_241	chr1	5991992	5992822	.	0.239624712884225	0.273456306761749	730	334
peak_270	chr1	6456644	6457431	.	0.200938056673142	0.273813083385857	428	214
peak_29617	chr6	33951138	33951758	.	-0.189334960750726	0.27387547885769	580	420
peak_21066	chr20	1390515	1391391	.	-0.196312436617364	0.273900430564981	606	506
peak_548	chr1	16157323	16158612	.	-0.182319991320579	0.274208788609383	582	420
peak_33499	chr8	142430974	142432178	.	0.156450704822969	0.274331121178524	1316	800
peak_22770	chr21	43739654	43740394	.	0.210725530291907	0.274367192525526	444	274
peak_260	chr1	6378268	6378737	.	-0.196761213776328	0.274647999907053	460	310
peak_8664	chr12	124862747	124863450	.	-0.149239694622144	0.274908507603827	728	474
peak_6142	chr11	46296230	46297432	.	-0.172681854653566	0.275092897719646	986	550
peak_4010	chr10	49607967	49608664	.	0.158263721965824	0.275128795031149	748	386
peak_2082	chr1	59296307	59297339	.	0.202387674387476	0.275235113434538	2044	1038
peak_25217	chr3	14283143	14283870	.	0.194837940584842	0.275333212803185	494	274
peak_18917	chr2	46846788	46848110	.	0.139876274347153	0.275403539810612	1170	610
peak_15289	chr17	74462452	74463952	.	-0.118701790455801	0.275438672575936	2754	1676
peak_21586	chr20	33719653	33720835	.	0.165511755115284	0.275438672575936	1592	1062
peak_20532	chr2	230907547	230909065	.	-0.124276847137	0.275493904664109	1582	948
peak_28130	chr5	10689442	10690123	.	-0.185143839569404	0.275493904664109	562	398
peak_28219	chr5	38463688	38464458	.	-0.167104396429532	0.275538250297094	868	718
peak_29865	chr6	41732533	41734104	.	0.133648213300105	0.275620899028894	1324	662
peak_24027	chr22	37149476	37150370	.	0.169128430147415	0.27564207724906	846	414
peak_11162	chr15	82197849	82198302	.	0.305878196694294	0.275691874630253	320	192
peak_5466	chr10	132130374	132130788	.	-0.253464839407212	0.275784429763516	266	194
peak_20414	chr2	218648642	218649410	.	0.18544610901823	0.275793168058142	468	280
peak_5178	chr10	119422450	119423386	.	0.146726324888002	0.275897271947922	876	450
peak_10359	chr15	40891609	40894649	.	0.110706730422851	0.275897271947922	2980	1682
peak_15395	chr17	75435717	75436537	.	0.247071094709669	0.275903203713062	436	296
peak_20729	chr2	237922451	237923910	.	-0.149152992972136	0.276027959758702	1548	886
peak_8923	chr12	132218812	132219700	.	-0.182097985287664	0.276137335721003	534	400
peak_9989	chr14	94542278	94543318	.	-0.156360167751335	0.276137335721003	624	448
peak_127	chr1	3144687	3145814	.	-0.158336734675735	0.276153796812324	834	518
peak_20007	chr2	128548608	128550056	.	-0.152000181788381	0.276163525972534	1172	878
peak_21435	chr20	30602293	30603296	.	0.180656842748635	0.276166511202407	722	462
peak_14757	chr17	54968067	54969389	.	0.128385725059934	0.276283260581102	1796	966
peak_9040	chr13	29594278	29595462	.	-0.154071042957906	0.276338291147671	858	528
peak_19634	chr2	112054027	112056188	.	0.432387386123753	0.276338291147671	3582	1292
peak_1560	chr1	40161032	40161967	.	-0.143893744290839	0.276354389161551	1800	1132
peak_12322	chr16	29146964	29147244	.	-0.273070311457148	0.276354389161551	270	152
peak_6849	chr11	70762312	70763977	.	-0.129747338123984	0.276423806913113	1496	928
peak_13593	chr17	7306867	7307802	.	0.189580185998518	0.276423806913113	1564	820
peak_13908	chr17	27331335	27331718	.	-0.221092188186173	0.276423806913113	324	244
peak_21475	chr20	31864317	31865253	.	-0.168759551588395	0.276423806913113	668	498
peak_24038	chr22	37196961	37198732	.	0.120729173936382	0.276423806913113	1448	810
peak_15295	chr17	74482767	74483276	.	-0.160177422718124	0.276575662231491	828	568
peak_3896	chr10	47324729	47327325	.	-0.122077826875569	0.276592321535402	2336	1704
peak_13397	chr16	89019352	89020761	.	-0.138964263654868	0.276619940666986	1412	950
peak_34838	chr9	131813086	131814718	.	0.180628095013561	0.276653762431771	896	466
peak_3368	chr1	228165174	228166986	.	0.189006863080729	0.276861611136906	2122	940
peak_1509	chr1	38089606	38090574	.	0.18766345327199	0.276875028035994	708	422
peak_7598	chr12	3453043	3454899	.	0.136347620170332	0.276875028035994	2560	1636
peak_7655	chr12	5623563	5624693	.	-0.200047077307532	0.276957390723345	976	872
peak_18862	chr2	43168506	43170865	.	0.143459116125525	0.276961104342701	2232	1104
peak_10585	chr15	65217703	65219056	.	-0.190332910616568	0.276993999565035	1054	936
peak_34380	chr9	93913692	93914829	.	0.18500318946904	0.276993999565035	706	392
peak_17976	chr19	58468256	58468848	.	-0.224742893185977	0.277007011717034	278	218
peak_19663	chr2	113167157	113167859	.	0.14003986087172	0.277007011717034	960	552
peak_13447	chr16	89558967	89559698	.	-0.183023461717709	0.27703215034156	902	578
peak_10498	chr15	58770869	58772320	.	0.152077642481804	0.277256980257745	2332	1220
peak_17529	chr19	42201120	42202346	.	-0.185623224977719	0.277539314021511	624	516
peak_9374	chr14	24051416	24054408	.	0.136040113163118	0.277631544875448	1692	982
peak_7240	chr11	117869885	117870594	.	0.204484259228454	0.277747086471	454	230
peak_34438	chr9	98117948	98119524	.	0.140728424815171	0.277782649865695	1306	654
peak_5088	chr10	110829598	110830286	.	-0.182909542796395	0.277814808131334	458	354
peak_33898	chr9	33263107	33265713	.	-0.116480547165624	0.277814808131334	2708	1712
peak_17062	chr19	29418219	29421580	.	-0.101483193767649	0.277869346159516	4014	2688
peak_29135	chr5	172051652	172052321	.	-0.267806617295187	0.277930258570821	332	304
peak_9960	chr14	93055495	93056472	.	0.220354391046971	0.278025386887926	626	298
peak_13305	chr16	88244966	88246214	.	-0.171688097559912	0.278209545510704	1800	1030
peak_11364	chr15	92050027	92051466	.	0.229814359201313	0.27836354348255	702	434
peak_30748	chr7	2886231	2886975	.	-0.211887872767889	0.278505021629499	422	380
peak_13290	chr16	87950576	87951558	.	-0.16340956917496	0.278550985523229	1266	728
peak_8828	chr12	131276472	131277128	.	0.168368241797437	0.278590498447179	630	322
peak_9407	chr14	35385314	35385977	.	-0.216578864074192	0.278719057427024	508	364
peak_294	chr1	7560058	7562172	.	0.147800269553763	0.278919889684453	1540	798
peak_22818	chr21	44513108	44514733	.	0.125746739630428	0.279077283902172	1384	698
peak_5811	chr11	10304581	10306282	.	-0.149705688046689	0.279124698892812	1362	818
peak_18934	chr2	47028791	47030955	.	-0.108489848992482	0.279124698892812	2110	1420
peak_31618	chr7	99438581	99439607	.	-0.200817856892015	0.279124698892812	1054	596
peak_31025	chr7	39951520	39952089	.	-0.232099146112941	0.279239161862752	672	462
peak_3539	chr10	14953492	14954533	.	-0.181933090397194	0.279242152192943	610	398
peak_23705	chr22	27724599	27725481	.	0.156739449220931	0.279267173901045	904	562
peak_7744	chr12	8026572	8027507	.	0.138991411577936	0.279275395484689	1650	916
peak_21378	chr20	25008634	25010884	.	0.149168237218963	0.279275395484689	1834	1134
peak_31098	chr7	44325757	44327441	.	0.114505746126138	0.279275395484689	1794	944
peak_27093	chr3	195753604	195754682	.	0.149440346461289	0.279285418562015	808	462
peak_31526	chr7	76166433	76167168	.	0.173885609806792	0.279285418562015	802	410
peak_26422	chr3	126412788	126415208	.	0.107427610028393	0.279307476162049	2448	1424
peak_20977	chr2	241157815	241159229	.	-0.161575875070991	0.279378058869309	862	588
peak_25045	chr3	11136737	11138042	.	-0.146751408232533	0.279378058869309	2010	1400
peak_32081	chr8	21908723	21909915	.	0.137248320310729	0.279378058869309	934	500
peak_35384	chrX	155070953	155072168	.	0.204848326530041	0.279436995666778	890	408
peak_483	chr1	12550435	12551084	.	-0.21261890304655	0.279586078305949	486	356
peak_17225	chr19	33712182	33713521	.	-0.160797144760477	0.27958895430468	774	532
peak_16704	chr19	6372294	6372963	.	0.185357352841401	0.279657592892945	798	496
peak_23610	chr22	25316914	25317911	.	0.170462301392171	0.279707420540611	758	358
peak_33970	chr9	35651951	35652614	.	0.22257580175114	0.279786989579134	440	286
peak_16148	chr18	9738350	9738930	.	-0.19748937981763	0.280023735043363	460	376
peak_21043	chr20	904645	905639	.	0.256967719733269	0.280023735043363	396	212
peak_8539	chr12	120677434	120678155	.	0.17788941357875	0.280081836343127	520	300
peak_14999	chr17	64974756	64976244	.	0.190978217474001	0.280081836343127	3230	1308
peak_14259	chr17	41041090	41041499	.	-0.190664739153094	0.280238275145351	364	256
peak_13623	chr17	9928433	9929241	.	-0.18508757950795	0.280252793672387	566	454
peak_2211	chr1	109186190	109187392	.	0.140428187358877	0.28026178792511	1014	580
peak_4030	chr10	50614235	50614752	.	-0.159399167296434	0.280295955193769	736	480
peak_32036	chr8	19816952	19818377	.	-0.168302578243171	0.280475825032163	1726	986
peak_12604	chr16	56645859	56646574	.	0.188319271703462	0.280479115787762	636	344
peak_1267	chr1	32393898	32395300	.	0.162766536731241	0.28049177963416	2172	1090
peak_4095	chr10	69360671	69361503	.	-0.16116155244913	0.28049177963416	612	444
peak_10483	chr15	57591149	57591853	.	0.183519039796078	0.28049177963416	536	296
peak_14682	chr17	50477978	50480639	.	0.1128881671293	0.28049177963416	4140	2236
peak_28019	chr5	1949860	1950865	.	-0.194808837180183	0.280578089370555	562	368
peak_34959	chr9	135195235	135195698	.	-0.230203427828321	0.28059265174287	310	236
peak_27078	chr3	195118285	195118653	.	-0.17872537026684	0.280619378648878	512	332
peak_25954	chr3	52129983	52131145	.	0.189195949171068	0.280687121505753	904	480
peak_34310	chr9	92968810	92969416	.	-0.162653169976677	0.280687121505753	602	438
peak_2058	chr1	55052719	55054125	.	0.187873006770348	0.280739028729519	898	524
peak_16748	chr19	9846495	9848381	.	-0.127275505938156	0.280914462554712	1176	806
peak_2408	chr1	116418267	116418886	.	-0.168152093779131	0.281087051231433	686	416
peak_20537	chr2	231008825	231010038	.	0.140491098917695	0.281220093566927	1010	518
peak_30764	chr7	4134612	4135053	.	-0.174524173375789	0.281264598359881	618	382
peak_577	chr1	17128383	17128700	.	-0.248817902647921	0.28129326469603	214	184
peak_18015	chr2	1593368	1594056	.	-0.144374973895896	0.281329290808568	860	532
peak_34009	chr9	36770801	36771926	.	0.128957421116083	0.281471817349667	1300	680
peak_6991	chr11	74325630	74326016	.	-0.210617727396034	0.281711561868472	320	244
peak_14402	chr17	44904504	44906973	.	0.118468167496083	0.281728707961494	1694	930
peak_23189	chr22	20224069	20224893	.	0.139332096373743	0.281901656131361	1016	610
peak_3424	chr1	234612647	234613005	.	-0.205034789363744	0.281993976282958	358	300
peak_1906	chr1	53120605	53124085	.	-0.127394096951862	0.282001337233655	3552	2006
peak_26917	chr3	183159182	183160076	.	-0.148751358023605	0.282193917393438	804	608
peak_8711	chr12	127987223	127987789	.	-0.189019462744088	0.28224629548079	586	436
peak_18550	chr2	26312373	26314063	.	-0.122224926856105	0.282259804150699	1660	1164
peak_23222	chr22	20526680	20527221	.	-0.173761572029145	0.282259804150699	570	404
peak_17840	chr19	51366183	51369103	.	0.169698208396987	0.282260573153012	3712	1658
peak_24244	chr22	39985728	39986102	.	-0.26813311694388	0.282284411930001	314	248
peak_13914	chr17	27424399	27425278	.	0.200551470819498	0.282352367103329	562	354
peak_33162	chr8	140047002	140048326	.	0.127072143955569	0.282352367103329	1502	754
peak_6150	chr11	46387651	46388902	.	0.139834337838194	0.282468980250624	1000	546
peak_27387	chr4	7033253	7034034	.	-0.180110948285019	0.282527261241021	454	322
peak_10191	chr15	24956185	24956956	.	0.167188371971152	0.282603635832281	606	368
peak_7291	chr11	119973618	119974494	.	-0.172923511317201	0.282643960280824	510	310
peak_33218	chr8	141127658	141129376	.	0.175722225034437	0.282652868428478	3582	1490
peak_6169	chr11	47342319	47343513	.	0.152239714934038	0.282956919126609	894	528
peak_32427	chr8	55772545	55773921	.	-0.130085960211512	0.282956919126609	1058	670
peak_3110	chr1	205284231	205285177	.	0.155882297538407	0.283035322913831	1234	566
peak_17169	chr19	32674959	32676047	.	0.172471767559848	0.283211206235092	1962	916
peak_10915	chr15	74833451	74833927	.	-0.20125046276338	0.283225096552617	430	292
peak_22185	chr20	59460425	59460970	.	-0.202525737767467	0.283225096552617	440	326
peak_22554	chr20	64056744	64058999	.	0.127159710145235	0.283225096552617	1294	708
peak_24919	chr22	50698913	50701005	.	-0.119197157692858	0.283225096552617	1756	1214
peak_26052	chr3	53705580	53706400	.	-0.164012430119453	0.283365387554644	638	386
peak_3127	chr1	205504297	205506219	.	-0.126584767367484	0.283369283543137	1336	850
peak_1426	chr1	36951758	36956790	.	0.0924202880446708	0.283439502355993	4952	2664
peak_18416	chr2	20350081	20351876	.	0.164690467070957	0.283439502355993	2226	974
peak_9636	chr14	67567540	67568024	.	-0.183751156106505	0.283458527596633	668	512
peak_6790	chr11	69866834	69868299	.	-0.162758100904891	0.283472016965465	1554	894
peak_15736	chr17	80101075	80102773	.	0.127450012957595	0.283578439514799	1938	974
peak_13702	chr17	17445018	17446536	.	0.127155137795419	0.283647320432619	1198	662
peak_28357	chr5	78534343	78534707	.	-0.230890259343551	0.28367646907542	266	224
peak_14983	chr17	64385148	64386346	.	-0.142217062123508	0.283891590415303	1528	918
peak_30592	chr7	927015	927657	.	0.168176758308811	0.283932295353092	622	326
peak_12481	chr16	48899207	48899822	.	0.221927299984826	0.283975881131951	430	276
peak_19387	chr2	96869725	96871102	.	0.157516755015667	0.283975881131951	1406	640
peak_21187	chr20	10433053	10434240	.	-0.148558795104096	0.283976316374795	904	650
peak_208	chr1	4746702	4748722	.	-0.142925777968026	0.283992723296164	832	598
peak_18967	chr2	54557693	54559085	.	-0.13761500566423	0.284023084871521	1720	1012
peak_22280	chr20	62159052	62160262	.	0.143996261292172	0.284100291653383	1052	598
peak_29904	chr6	43243904	43244630	.	-0.16238027579458	0.284562839492264	634	476
peak_33551	chr8	142656684	142657641	.	0.153554745411247	0.284562839492264	920	494
peak_2355	chr1	112722601	112723953	.	-0.121100275979027	0.28459453875779	1280	792
peak_11204	chr15	84929740	84930398	.	-0.169078261593482	0.28459453875779	792	504
peak_12171	chr16	20397498	20398169	.	-0.207034784785728	0.28459453875779	476	414
peak_15484	chr17	77094871	77095794	.	-0.197378591635781	0.284665026663936	560	428
peak_9050	chr13	30673675	30674539	.	-0.199934249563122	0.284685956092402	710	422
peak_18248	chr2	10911065	10912604	.	0.118792197385762	0.284840609405092	1510	786
peak_24828	chr22	49586693	49587673	.	0.191133611688237	0.284855717638773	760	390
peak_15896	chr17	81814810	81815991	.	-0.126746237223496	0.285112473178548	1932	1154
peak_13328	chr16	88451331	88453445	.	0.189375581785726	0.285142343353119	2306	1092
peak_25587	chr3	46890782	46892379	.	0.162542247357293	0.285173678387319	1150	692
peak_15937	chr17	82215027	82215499	.	-0.177788623502683	0.285181266790581	498	386
peak_12910	chr16	70476275	70476755	.	-0.204793863602783	0.285209739284851	498	324
peak_16637	chr19	2950531	2950968	.	0.212385083889509	0.285219026124317	804	434
peak_24418	chr22	43387702	43388816	.	0.160873313239719	0.285335136534884	706	358
peak_11400	chr15	98906408	98907222	.	-0.186609367788366	0.285456202892059	528	460
peak_30347	chr6	166490592	166491478	.	-0.14919980021701	0.285477009228737	694	438
peak_6809	chr11	70242565	70243319	.	0.209692297786746	0.285482010927763	538	292
peak_12211	chr16	22572366	22572625	.	-0.238471068561564	0.285546883261914	286	244
peak_31394	chr7	67267425	67267772	.	-0.251992474358803	0.285817200055713	262	228
peak_19367	chr2	96505075	96505848	.	-0.162269636759549	0.285925882961763	940	694
peak_35242	chrX	64204724	64206395	.	0.157288504502605	0.285945062773591	1234	644
peak_14098	chr17	34613747	34615825	.	0.143705091829653	0.28608352442476	1254	782
peak_16861	chr19	14529118	14529840	.	0.203460210329215	0.286137343432477	1176	598
peak_17452	chr19	40739171	40740690	.	-0.147430348017649	0.286289404917769	1320	778
peak_2460	chr1	147388696	147390156	.	0.131134463993717	0.286294777998327	1352	812
peak_5376	chr10	126871734	126872830	.	-0.190322968190271	0.286499310926803	802	608
peak_8223	chr12	57216909	57218022	.	0.146388141889094	0.28651124176454	922	480
peak_27045	chr3	194350068	194350806	.	0.151773855641426	0.28661609473886	924	476
peak_30542	chr7	190779	192617	.	-0.154642094433947	0.286687308077924	1202	744
peak_25814	chr3	50322412	50324918	.	0.107682161650867	0.286823488090993	2390	1282
peak_3478	chr1	246782238	246783111	.	-0.166311264127593	0.286875615921174	534	396
peak_7011	chr11	75313404	75316288	.	-0.131683260075654	0.286876084396151	2258	1618
peak_53	chr1	2179380	2180279	.	-0.164198879039212	0.286904136199597	836	572
peak_10039	chr14	99287425	99287734	.	-0.25929689898087	0.287019432632023	192	154
peak_19116	chr2	71226337	71227605	.	-0.148119706466646	0.287078423717177	2284	1276
peak_2548	chr1	153626019	153627800	.	0.119755501454806	0.287081549234185	1576	846
peak_8898	chr12	131867755	131868504	.	-0.1641975120119	0.287164291299926	790	552
peak_18191	chr2	10096594	10097728	.	0.145594308401783	0.287164291299926	1002	528
peak_4821	chr10	97024093	97024537	.	-0.165779796614153	0.287196175472012	516	350
peak_277	chr1	6784962	6785468	.	0.24404103013049	0.287286348080962	856	454
peak_13915	chr17	27429881	27431363	.	0.144008135082158	0.287368121425963	798	420
peak_26617	chr3	128465081	128467918	.	0.112578098296167	0.287381748543318	1976	1154
peak_12263	chr16	26932571	26933338	.	-0.290646412082298	0.287688857853248	384	410
peak_20265	chr2	177281648	177282660	.	0.254091109258561	0.287963397142186	516	244
peak_15881	chr17	81651546	81652275	.	-0.148655781501221	0.288075285221589	894	514
peak_15430	chr17	75814540	75815611	.	0.156892862457809	0.288088098598651	920	512
peak_14381	chr17	44309091	44311451	.	0.130475997642306	0.288143556337199	1500	896
peak_34901	chr9	133939352	133940618	.	0.157871005230628	0.288197009548377	688	348
peak_26747	chr3	134752829	134753844	.	-0.230829344524114	0.288350861716082	556	580
peak_32458	chr8	62164523	62165552	.	-0.167083124996372	0.288350861716082	660	540
peak_22909	chr21	45427256	45428416	.	-0.165347251193642	0.288361044023127	1396	864
peak_32474	chr8	66521853	66522988	.	0.162997948149973	0.288686650566876	948	468
peak_18676	chr2	28606481	28607698	.	0.132641093543781	0.288987308477474	1194	730
peak_33615	chr8	143135065	143135709	.	-0.193432153274918	0.289064667239562	572	474
peak_25059	chr3	11956359	11956731	.	-0.212855874554945	0.289135144343696	348	292
peak_30122	chr6	131949870	131951565	.	-0.183091293048886	0.289149265613385	1268	718
peak_35189	chrX	48498372	48498827	.	-0.212929783062898	0.289149265613385	416	302
peak_6537	chr11	65698305	65698700	.	-0.234187554451578	0.28915108604684	294	250
peak_32986	chr8	134468638	134469632	.	0.125834214147655	0.289282381350145	1436	850
peak_30164	chr6	145735436	145736128	.	-0.167690884682997	0.289412579031959	642	502
peak_1430	chr1	36963699	36964922	.	0.142087332816512	0.28963080557639	940	530
peak_2647	chr1	156494350	156495104	.	0.188129160946013	0.28963080557639	584	308
peak_12155	chr16	19067476	19068595	.	-0.15282790393879	0.289689881829975	1050	770
peak_23407	chr22	22912830	22914570	.	-0.123432753745119	0.289701614828081	1492	1016
peak_16980	chr19	19361675	19362744	.	-0.173321711413225	0.289705286527222	576	356
peak_23380	chr22	22758131	22759122	.	-0.16529321630022	0.289761420232055	770	508
peak_33777	chr8	144334052	144336006	.	-0.111689966704883	0.289761420232055	2470	1410
peak_14393	chr17	44587159	44587915	.	-0.148905755968806	0.289810104778303	738	462
peak_23502	chr22	23866245	23867112	.	-0.163662053152368	0.289853605721696	678	436
peak_13229	chr16	86772390	86773687	.	0.139522345884015	0.289967821457186	1150	588
peak_12764	chr16	66918487	66920465	.	0.114276186139433	0.290016055612257	1794	942
peak_6514	chr11	65491543	65492289	.	0.1584767601083	0.290119260798273	782	412
peak_10083	chr14	100471910	100472765	.	-0.173450833349452	0.290137297021293	728	472
peak_21605	chr20	34069344	34070062	.	-0.174533417323308	0.290267916383674	726	602
peak_20179	chr2	136396947	136397831	.	-0.198469972937667	0.290389125442073	494	438
peak_27951	chr5	1040716	1041893	.	0.185913162425701	0.290407903001032	538	304
peak_21130	chr20	3716212	3717184	.	0.154649665658867	0.290427953105317	744	454
peak_5225	chr10	122286800	122287251	.	-0.187726223264023	0.290630327614871	582	374
peak_33690	chr8	143543954	143545001	.	-0.124394470277142	0.290690279574597	1280	902
peak_4149	chr10	69883281	69884364	.	-0.127447957706456	0.29071555836866	1020	680
peak_9310	chr13	113862323	113863020	.	-0.217884688063689	0.290803324264442	530	418
peak_2662	chr1	156838868	156841845	.	-0.113355159696592	0.290861070019011	1846	1136
peak_14890	chr17	60165978	60166429	.	-0.132121445509963	0.290901837545669	1106	678
peak_33148	chr8	139856757	139858027	.	-0.11918728348193	0.290901837545669	1880	1124
peak_3248	chr1	212629874	212631132	.	0.123564979448709	0.291060015709163	1230	648
peak_27603	chr4	39815236	39815987	.	0.142911353228116	0.291107612557701	810	442
peak_19032	chr2	64837233	64837765	.	-0.161136466713547	0.291162209522979	678	452
peak_9186	chr13	110347056	110348376	.	0.13753297574703	0.291169340094783	872	480
peak_17671	chr19	46223222	46223746	.	-0.210687869483822	0.291170212717011	372	304
peak_6497	chr11	65315333	65317695	.	0.121560941135853	0.29137972837453	1954	1060
peak_28741	chr5	138603147	138603951	.	-0.192302300960883	0.291453116077139	492	384
peak_16805	chr19	11538354	11539206	.	0.17747185486771	0.29147107789481	552	300
peak_25361	chr3	37995298	37999247	.	-0.12692130306197	0.291508391390449	2890	2150
peak_14709	chr17	50640059	50640511	.	-0.169323336875368	0.291582177540122	522	392
peak_26366	chr3	125594908	125595839	.	0.195876114662032	0.291794832074476	1662	706
peak_17420	chr19	39970317	39971213	.	0.135331903526478	0.291842234930726	1366	672
peak_1510	chr1	38123944	38125486	.	0.170621407778596	0.291847419082217	888	582
peak_25970	chr3	52236322	52236993	.	0.141104013644497	0.291847419082217	888	460
peak_18813	chr2	41414565	41415141	.	-0.2037947144464	0.291929819864174	384	354
