seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr4	1673055	1673550	496	*	Intron (ENST00000308132.11/152877, intron 1 of 4)	4	1640495	1668905	28411	2	152877	ENST00000461064.5	-4150	ENSG00000174137	FAM53A	family with sequence similarity 53 member A
chr4	1711377	1713824	2448	*	Promoter (<=1kb)	4	1712891	1728219	15329	1	10460	ENST00000458173.4	0	ENSG00000013810	TACC3	transforming acidic coiled-coil containing protein 3
chr4	1716151	1718823	2673	*	Promoter (<=1kb)	4	1716601	1718235	1635	2	92305	ENST00000460722.1	0	ENSG00000168936	TMEM129	transmembrane protein 129, E3 ubiquitin ligase
chr4	1725532	1726911	1380	*	Promoter (<=1kb)	4	1727605	1737261	9657	1	10460	ENST00000650779.1	-694	ENSG00000013810	TACC3	transforming acidic coiled-coil containing protein 3
chr4	1749435	1755249	5815	*	Distal Intergenic	4	1744439	1745076	638	1	10460	ENST00000484264.1	4996	ENSG00000013810	TACC3	transforming acidic coiled-coil containing protein 3
chr4	1758627	1760893	2267	*	Distal Intergenic	4	1744439	1745076	638	1	10460	ENST00000484264.1	14188	ENSG00000013810	TACC3	transforming acidic coiled-coil containing protein 3
chr4	1762025	1763566	1542	*	Distal Intergenic	4	1772279	1776195	3917	2	124900648	ENST00000755618.1	12629	NA	LOC124900648	uncharacterized LOC124900648
chr4	1770687	1774649	3963	*	Promoter (1-2kb)	4	1772279	1776195	3917	2	124900648	ENST00000755618.1	1546	NA	LOC124900648	uncharacterized LOC124900648
chr4	1783677	1787579	3903	*	Distal Intergenic	4	1772279	1779139	6861	2	124900648	ENST00000755617.1	-4538	NA	LOC124900648	uncharacterized LOC124900648
chr4	1791940	1793089	1150	*	Promoter (<=1kb)	4	1793293	1808867	15575	1	2261	ENST00000340107.9	-204	ENSG00000068078	FGFR3	fibroblast growth factor receptor 3
chr4	1809031	1811436	2406	*	Downstream (<=300bp)	4	1804492	1805859	1368	1	2261	ENST00000469068.1	4539	ENSG00000068078	FGFR3	fibroblast growth factor receptor 3
chr4	1851981	1853276	1296	*	Intron (ENST00000302787.3/3954, intron 1 of 13)	4	1834100	1855955	21856	2	3954	ENST00000466175.5	2679	ENSG00000168924	LETM1	leucine zipper and EF-hand containing transmembrane protein 1
chr4	2066791	2067994	1204	*	3' UTR	4	2059327	2069089	9763	1	339983	ENST00000423729.3	7464	ENSG00000185818	NAT8L	N-acetyltransferase 8 like
chr4	2069380	2071003	1624	*	Downstream (<=300bp)	4	2071960	2076447	4488	2	353497	ENST00000514521.5	5444	ENSG00000130997	POLN	DNA polymerase nu
chr4	2071081	2076496	5416	*	Promoter (<=1kb)	4	2071960	2076447	4488	2	353497	ENST00000514521.5	0	ENSG00000130997	POLN	DNA polymerase nu
chr4	2077824	2079038	1215	*	Promoter (<=1kb)	4	2071922	2077058	5137	2	353497	ENST00000503371.5	-766	ENSG00000130997	POLN	DNA polymerase nu
chr4	2091847	2092897	1051	*	Promoter (1-2kb)	4	2081396	2090305	8910	2	353497	ENST00000503601.1	-1542	ENSG00000130997	POLN	DNA polymerase nu
chr4	2167208	2167853	646	*	Intron (ENST00000382865.5/353497, intron 11 of 23)	4	2156497	2159211	2715	2	353497	ENST00000510344.1	-7997	ENSG00000130997	POLN	DNA polymerase nu
chr4	2216411	2217611	1201	*	Intron (ENST00000382865.5/353497, intron 1 of 23)	4	2078492	2208111	129620	2	353497	ENST00000514858.5	-8300	ENSG00000130997	POLN	DNA polymerase nu
chr4	2241436	2242648	1213	*	Promoter (<=1kb)	4	2071918	2242121	170204	2	353497	ENST00000511885.6	0	ENSG00000130997	POLN	DNA polymerase nu
chr4	2257258	2260194	2937	*	Promoter (1-2kb)	4	2250658	2261799	11142	2	10608	ENST00000513380.1	1605	ENSG00000123933	MXD4	MAX dimerization protein 4
chr4	2262087	2263031	945	*	Promoter (<=1kb)	4	2247432	2262109	14678	2	10608	ENST00000337190.7	0	ENSG00000123933	MXD4	MAX dimerization protein 4
chr4	2269841	2273229	3389	*	Promoter (<=1kb)	4	2270918	2271751	834	2	57732	ENST00000514248.1	0	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2273293	2274629	1337	*	Promoter (1-2kb)	4	2270918	2271751	834	2	57732	ENST00000514248.1	-1542	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2285055	2285685	631	*	5' UTR	4	2269582	2287715	18134	2	57732	ENST00000508471.5	2030	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2289351	2290854	1504	*	Promoter (1-2kb)	4	2269582	2287715	18134	2	57732	ENST00000508471.5	-1636	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2295596	2297774	2179	*	Exon (ENST00000510632.1/ENST00000510632.1, exon 1 of 3)	4	2269582	2287715	18134	2	57732	ENST00000508471.5	-7881	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2298174	2299017	844	*	Intron (ENST00000510632.1/ENST00000510632.1, intron 1 of 2)	4	2269582	2287715	18134	2	57732	ENST00000508471.5	-10459	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2332371	2333827	1457	*	Intron (ENST00000290974.7/57732, intron 6 of 12)	4	2342581	2343524	944	2	105374352	ENST00000505421.1	9697	NA	LOC105374352	uncharacterized LOC105374352
chr4	2361478	2363697	2220	*	Promoter (1-2kb)	4	2328534	2364804	36271	2	57732	ENST00000515169.5	1107	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2384354	2385876	1523	*	Intron (ENST00000290974.7/57732, intron 1 of 12)	4	2270495	2364877	94383	2	57732	ENST00000515312.5	-19477	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2399201	2399802	602	*	Intron (ENST00000290974.7/57732, intron 1 of 12)	4	2339517	2406665	67149	2	57732	ENST00000508184.5	6863	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2400771	2402542	1772	*	Intron (ENST00000290974.7/57732, intron 1 of 12)	4	2339517	2406665	67149	2	57732	ENST00000508184.5	4123	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2412658	2413899	1242	*	Intron (ENST00000290974.7/57732, intron 1 of 12)	4	2330162	2418609	88448	2	57732	ENST00000503000.1	4710	ENSG00000159733	ZFYVE28	zinc finger FYVE-type containing 28
chr4	2426054	2427250	1197	*	Promoter (<=1kb)	4	2426521	2450360	23840	1	402160	ENST00000511731.5	0	ENSG00000206113	CFAP99	cilia and flagella associated protein 99
chr4	2450276	2452661	2386	*	Exon (ENST00000635017.2/402160, exon 9 of 16)	4	2443215	2450356	7142	1	402160	ENST00000515732.1	7061	ENSG00000206113	CFAP99	cilia and flagella associated protein 99
chr4	2464724	2465535	812	*	Promoter (<=1kb)	4	2463797	2464124	328	1	105374353	ENST00000502641.1	927	NA	LOC105374353	uncharacterized LOC105374353
chr4	2467854	2468804	951	*	Promoter (<=1kb)	4	2468729	2500738	32010	1	6047	ENST00000504224.5	0	ENSG00000063978	RNF4	ring finger protein 4
chr4	2510869	2511217	349	*	Promoter (1-2kb)	4	2512477	2625320	112844	1	8603	ENST00000703446.1	-1260	ENSG00000125386	FAM193A	family with sequence similarity 193 member A
chr4	2746035	2746577	543	*	Promoter (<=1kb)	4	2742130	2746158	4029	2	79155	ENST00000505186.1	0	ENSG00000168884	TNIP2	TNFAIP3 interacting protein 2
chr4	2789242	2791261	2020	*	Promoter (1-2kb)	4	2793023	2841291	48269	1	6452	ENST00000714405.1	-1762	ENSG00000087266	SH3BP2	SH3 domain binding protein 2
chr4	2791327	2793202	1876	*	Promoter (<=1kb)	4	2793023	2841291	48269	1	6452	ENST00000714405.1	0	ENSG00000087266	SH3BP2	SH3 domain binding protein 2
chr4	2793671	2799425	5755	*	Promoter (<=1kb)	4	2794159	2824782	30624	1	6452	ENST00000511237.5	0	ENSG00000087266	SH3BP2	SH3 domain binding protein 2
chr4	2799777	2801672	1896	*	Promoter (<=1kb)	4	2799069	2841096	42028	1	6452	ENST00000513020.6	708	ENSG00000087266	SH3BP2	SH3 domain binding protein 2
chr4	2803220	2804081	862	*	Intron (ENST00000714405.1/6452, intron 1 of 11)	4	2799069	2841096	42028	1	6452	ENST00000513020.6	4151	ENSG00000087266	SH3BP2	SH3 domain binding protein 2
chr4	2805834	2808267	2434	*	Promoter (1-2kb)	4	2809779	2827317	17539	1	6452	ENST00000511663.5	-1512	ENSG00000087266	SH3BP2	SH3 domain binding protein 2
chr4	2811574	2813060	1487	*	Promoter (<=1kb)	4	2811798	2841096	29299	1	6452	ENST00000512014.6	0	ENSG00000087266	SH3BP2	SH3 domain binding protein 2
chr4	2813147	2815332	2186	*	Promoter (<=1kb)	4	2812301	2827296	14996	1	6452	ENST00000511185.5	846	ENSG00000087266	SH3BP2	SH3 domain binding protein 2
chr4	2924309	2925349	1041	*	Promoter (<=1kb)	4	2926309	2928291	1983	1	118	ENST00000503062.1	-960	ENSG00000087274	ADD1	adducin 1
chr4	2936721	2937796	1076	*	Promoter (<=1kb)	4	2936781	2940510	3730	1	317648	ENST00000733101.1	0	NA	NOP14-AS1	NOP14 antisense RNA 1
chr4	3030490	3032051	1562	*	Promoter (1-2kb)	4	3029323	3038578	9256	1	2868	ENST00000504308.1	1167	ENSG00000125388	GRK4	G protein-coupled receptor kinase 4
chr4	3035767	3036992	1226	*	Intron (ENST00000398052.9/2868, intron 13 of 15)	4	3041363	3243926	202564	1	3064	ENST00000680239.1	-4371	ENSG00000197386	HTT	huntingtin
chr4	3101290	3102323	1034	*	Intron (ENST00000680239.1/3064, intron 3 of 66)	4	3112864	3115445	2582	1	3064	ENST00000648150.1	-10541	ENSG00000197386	HTT	huntingtin
chr4	3230788	3231776	989	*	Intron (ENST00000680239.1/3064, intron 60 of 66)	4	3228713	3235396	6684	1	3064	ENST00000513806.1	2075	ENSG00000197386	HTT	huntingtin
chr4	3240774	3241877	1104	*	3' UTR	4	3244369	3256613	12245	1	345222	ENST00000507492.5	-2492	ENSG00000188981	MSANTD1	Myb/SANT DNA binding domain containing 1
chr4	3254286	3254948	663	*	Intron (ENST00000507492.5/345222, intron 5 of 5)	4	3249159	3262541	13383	1	345222	ENST00000510580.1	5127	ENSG00000188981	MSANTD1	Myb/SANT DNA binding domain containing 1
chr4	3256393	3256989	597	*	3' UTR	4	3249159	3262541	13383	1	345222	ENST00000510580.1	7234	ENSG00000188981	MSANTD1	Myb/SANT DNA binding domain containing 1
chr4	3304810	3306436	1627	*	Intron (ENST00000336727.8/6002, intron 1 of 17)	4	3314147	3439905	125759	1	6002	ENST00000344733.9	-7711	ENSG00000159788	RGS12	regulator of G protein signaling 12
chr4	3413222	3413776	555	*	Promoter (<=1kb)	4	3413229	3428475	15247	1	6002	ENST00000513991.5	0	ENSG00000159788	RGS12	regulator of G protein signaling 12
chr4	3443410	3445754	2345	*	Promoter (<=1kb)	4	3444349	3449435	5087	1	3083	ENST00000509689.5	0	ENSG00000109758	HGFAC	HGF activator
chr4	3448095	3450111	2017	*	3' UTR	4	3445900	3448194	2295	1	3083	ENST00000506132.1	2195	ENSG00000109758	HGFAC	HGF activator
chr4	3461370	3462773	1404	*	Promoter (<=1kb)	4	3463306	3494482	31177	1	285489	ENST00000340083.6	-533	ENSG00000175920	DOK7	docking protein 7
chr4	3463851	3468005	4155	*	Promoter (<=1kb)	4	3463311	3501473	38163	1	285489	ENST00000643608.1	540	ENSG00000175920	DOK7	docking protein 7
chr4	3483236	3484193	958	*	Promoter (<=1kb)	4	3484544	3494481	9938	1	285489	ENST00000515886.5	-351	ENSG00000175920	DOK7	docking protein 7
chr4	3485754	3489322	3569	*	Promoter (<=1kb)	4	3485349	3492885	7537	1	285489	ENST00000513995.1	405	ENSG00000175920	DOK7	docking protein 7
chr4	3491594	3494406	2813	*	5' UTR	4	3485349	3492885	7537	1	285489	ENST00000513995.1	6245	ENSG00000175920	DOK7	docking protein 7
chr4	3557113	3557534	422	*	Distal Intergenic	4	3544888	3548796	3909	1	124900650	ENST00000602543.1	12225	NA	LOC124900650	uncharacterized LOC124900650
chr4	3572157	3572707	551	*	Distal Intergenic	4	3576851	3590995	14145	1	285492	ENST00000826270.1	-4144	NA	LINC00955	long intergenic non-protein coding RNA 955
chr4	3625526	3627030	1505	*	Distal Intergenic	4	3651696	3653927	2232	1	105374357	ENST00000720757.1	-24666	NA	LOC105374357	uncharacterized LOC105374357
chr4	3630273	3632020	1748	*	Distal Intergenic	4	3651696	3653927	2232	1	105374357	ENST00000720757.1	-19676	NA	LOC105374357	uncharacterized LOC105374357
chr4	3639789	3641061	1273	*	Exon (ENST00000811989.1/ENST00000811989.1, exon 1 of 4)	4	3651696	3653927	2232	1	105374357	ENST00000720757.1	-10635	NA	LOC105374357	uncharacterized LOC105374357
chr4	3642784	3643831	1048	*	Intron (ENST00000811989.1/ENST00000811989.1, intron 3 of 3)	4	3651696	3653927	2232	1	105374357	ENST00000720757.1	-7865	NA	LOC105374357	uncharacterized LOC105374357
chr4	3646328	3647231	904	*	Distal Intergenic	4	3651696	3653927	2232	1	105374357	ENST00000720757.1	-4465	NA	LOC105374357	uncharacterized LOC105374357
chr4	3663513	3664972	1460	*	Distal Intergenic	4	3651696	3653927	2232	1	105374357	ENST00000720757.1	11817	NA	LOC105374357	uncharacterized LOC105374357
chr4	3675217	3676783	1567	*	Promoter (1-2kb)	4	3673593	3677855	4263	2	100133461	ENST00000508619.1	1072	ENSG00000250632	LINC02171	long intergenic non-protein coding RNA 2171
chr4	3732613	3733605	993	*	Distal Intergenic	4	3766385	3768526	2142	1	152	ENST00000330055.7	-32780	ENSG00000184160	ADRA2C	adrenoceptor alpha 2C
chr4	3750337	3754026	3690	*	Distal Intergenic	4	3766385	3768526	2142	1	152	ENST00000330055.7	-12359	ENSG00000184160	ADRA2C	adrenoceptor alpha 2C
chr4	3761513	3762455	943	*	Exon (ENST00000511928.1/ENST00000511928.1, exon 1 of 2)	4	3766385	3768526	2142	1	152	ENST00000330055.7	-3930	ENSG00000184160	ADRA2C	adrenoceptor alpha 2C
chr4	3775275	3777840	2566	*	Distal Intergenic	4	3780632	3783165	2534	1	124900651	ENST00000722509.1	-2792	ENSG00000294286	LOC124900651	uncharacterized LOC124900651
chr4	3780177	3781921	1745	*	Promoter (<=1kb)	4	3780632	3783165	2534	1	124900651	ENST00000722509.1	0	ENSG00000294286	LOC124900651	uncharacterized LOC124900651
chr4	3783202	3784830	1629	*	Downstream (<=300bp)	4	3780754	3783165	2412	1	124900651	ENST00000722512.1	2448	ENSG00000294286	LOC124900651	uncharacterized LOC124900651
chr4	3790177	3791071	895	*	Distal Intergenic	4	3780754	3783165	2412	1	124900651	ENST00000722512.1	9423	ENSG00000294286	LOC124900651	uncharacterized LOC124900651
chr4	3801001	3801717	717	*	Distal Intergenic	4	3780754	3783165	2412	1	124900651	ENST00000722512.1	20247	ENSG00000294286	LOC124900651	uncharacterized LOC124900651
chr4	3810146	3810618	473	*	Distal Intergenic	4	3780754	3783165	2412	1	124900651	ENST00000722512.1	29392	ENSG00000294286	LOC124900651	uncharacterized LOC124900651
chr4	3813488	3814082	595	*	Distal Intergenic	4	3780754	3783165	2412	1	124900651	ENST00000722512.1	32734	ENSG00000294286	LOC124900651	uncharacterized LOC124900651
chr4	3819483	3822796	3314	*	Distal Intergenic	4	3780754	3783165	2412	1	124900651	ENST00000722512.1	38729	ENSG00000294286	LOC124900651	uncharacterized LOC124900651
chr4	3827531	3828838	1308	*	Distal Intergenic	4	3780754	3783165	2412	1	124900651	ENST00000722512.1	46777	ENSG00000294286	LOC124900651	uncharacterized LOC124900651
chr4	3830164	3830722	559	*	Distal Intergenic	4	3780754	3783165	2412	1	124900651	ENST00000722512.1	49410	ENSG00000294286	LOC124900651	uncharacterized LOC124900651
chr4	3854466	3856329	1864	*	Distal Intergenic	4	3915101	3924261	9161	2	124900652	ENST00000734811.1	67932	NA	LOC124900652	uncharacterized LOC124900652
chr4	3856396	3857492	1097	*	Distal Intergenic	4	3915101	3924261	9161	2	124900652	ENST00000734811.1	66769	NA	LOC124900652	uncharacterized LOC124900652
chr4	3857939	3860701	2763	*	Distal Intergenic	4	3915101	3924261	9161	2	124900652	ENST00000734811.1	63560	NA	LOC124900652	uncharacterized LOC124900652
chr4	3864059	3864670	612	*	Distal Intergenic	4	3915101	3924261	9161	2	124900652	ENST00000734811.1	59591	NA	LOC124900652	uncharacterized LOC124900652
chr4	3954539	3956458	1920	*	Promoter (<=1kb)	4	3955587	4075225	119639	1	101928217	ENST00000734357.1	0	NA	LOC101928217	uncharacterized LOC101928217
chr4	4172832	4174280	1449	*	Distal Intergenic	4	4188726	4226929	38204	2	133060	ENST00000296358.5	52649	ENSG00000163982	OTOP1	otopetrin 1
chr4	4289587	4291132	1546	*	Promoter (<=1kb)	4	4290251	4321398	31148	1	166793	ENST00000515012.5	0	ENSG00000168826	ZBTB49	zinc finger and BTB domain containing 49
chr4	4315926	4316588	663	*	3' UTR	4	4302732	4320697	17966	1	166793	ENST00000511458.1	13194	ENSG00000168826	ZBTB49	zinc finger and BTB domain containing 49
chr4	4393163	4393971	809	*	Intron (ENST00000421177.6/27065, intron 7 of 8)	4	4387105	4417879	30775	1	27065	ENST00000504171.1	6058	ENSG00000168824	NSG1	neuronal vesicle trafficking associated 1
chr4	4394269	4395140	872	*	Intron (ENST00000421177.6/27065, intron 7 of 8)	4	4387105	4417879	30775	1	27065	ENST00000504171.1	7164	ENSG00000168824	NSG1	neuronal vesicle trafficking associated 1
chr4	4406515	4408496	1982	*	Intron (ENST00000421177.6/27065, intron 7 of 8)	4	4420221	4423688	3468	2	53407	ENST00000510296.1	15192	ENSG00000168818	STX18	syntaxin 18
chr4	4453996	4454304	309	*	Intron (ENST00000505286.5/53407, intron 5 of 10)	4	4419943	4461937	41995	2	53407	ENST00000503861.5	7633	ENSG00000168818	STX18	syntaxin 18
chr4	4455609	4456089	481	*	Intron (ENST00000505286.5/53407, intron 5 of 10)	4	4419943	4461937	41995	2	53407	ENST00000503861.5	5848	ENSG00000168818	STX18	syntaxin 18
chr4	4456403	4456753	351	*	Intron (ENST00000505286.5/53407, intron 5 of 10)	4	4419943	4461937	41995	2	53407	ENST00000503861.5	5184	ENSG00000168818	STX18	syntaxin 18
chr4	4474390	4474775	386	*	Intron (ENST00000505286.5/53407, intron 1 of 10)	4	4476121	4481700	5580	2	104472519	ENST00000515487.1	6925	ENSG00000248221	STX18-IT1	STX18 intronic transcript 1
chr4	4762153	4763241	1089	*	Promoter (<=1kb)	4	4761805	4763928	2124	1	101928279	ENST00000829601.1	348	NA	LOC101928279	uncharacterized LOC101928279
chr4	4837421	4837974	554	*	Distal Intergenic	4	4844188	4850827	6640	1	103695434	ENST00000662851.1	-6214	ENSG00000273396	LINC01396	long intergenic non-protein coding RNA 1396
chr4	4859437	4861096	1660	*	Promoter (<=1kb)	4	4859665	4863936	4272	1	4487	ENST00000382723.5	0	ENSG00000163132	MSX1	msh homeobox 1
chr4	4990836	4991989	1154	*	Intron (ENST00000774609.1/101928306, intron 3 of 8)	4	5014827	5019437	4611	2	54360	ENST00000506508.1	27448	ENSG00000170891	CYTL1	cytokine like 1
chr4	4994512	4995810	1299	*	Intron (ENST00000774609.1/101928306, intron 3 of 8)	4	5014827	5019437	4611	2	54360	ENST00000506508.1	23627	ENSG00000170891	CYTL1	cytokine like 1
chr4	5366406	5366764	359	*	Intron (ENST00000282908.10/55351, intron 4 of 11)	4	5432286	5447330	15045	1	55351	ENST00000511959.1	-65522	ENSG00000152953	STK32B	serine/threonine kinase 32B
chr4	5383155	5384338	1184	*	Intron (ENST00000282908.10/55351, intron 4 of 11)	4	5432286	5447330	15045	1	55351	ENST00000511959.1	-47948	ENSG00000152953	STK32B	serine/threonine kinase 32B
chr4	5458726	5459192	467	*	Exon (ENST00000364626.1/ENST00000364626.1, exon 1 of 1)	4	5437917	5499114	61198	1	55351	ENST00000508728.1	20809	ENSG00000152953	STK32B	serine/threonine kinase 32B
chr4	5576090	5577076	987	*	3' UTR	4	5527054	5527801	748	1	10141	ENST00000504943.2	49036	ENSG00000082929	LINC01587	long intergenic non-protein coding RNA 1587
chr4	5628104	5628717	614	*	3' UTR	4	5562439	5708559	146121	2	132884	ENST00000344408.10	79842	ENSG00000173040	EVC2	EvC ciliary complex subunit 2
chr4	5687865	5688493	629	*	Intron (ENST00000475313.5/132884, intron 5 of 22)	4	5562439	5708559	146121	2	132884	ENST00000344408.10	20066	ENSG00000173040	EVC2	EvC ciliary complex subunit 2
chr4	5750628	5754617	3990	*	Promoter (<=1kb)	4	5752675	5753929	1255	1	2121	ENST00000514919.1	0	ENSG00000072840	EVC	EvC ciliary complex subunit 1
chr4	5758932	5759158	227	*	Intron (ENST00000264956.11/2121, intron 11 of 20)	4	5752675	5753929	1255	1	2121	ENST00000514919.1	6257	ENSG00000072840	EVC	EvC ciliary complex subunit 1
chr4	5826568	5827141	574	*	Promoter (<=1kb)	4	5820784	5826861	6078	2	1400	ENST00000513911.5	0	ENSG00000072832	CRMP1	collapsin response mediator protein 1
chr4	5886212	5888582	2371	*	Promoter (<=1kb)	4	5748084	5888471	140388	2	1400	ENST00000506216.5	0	ENSG00000072832	CRMP1	collapsin response mediator protein 1
chr4	5952979	5954598	1620	*	Intron (ENST00000639345.1/389197, intron 7 of 7)	4	5923275	5923328	54	2	100616201	ENST00000580913.1	-29651	ENSG00000263631	MIR378D1	microRNA 378d-1
chr4	5955291	5955853	563	*	Intron (ENST00000639345.1/389197, intron 7 of 7)	4	5923275	5923328	54	2	100616201	ENST00000580913.1	-31963	ENSG00000263631	MIR378D1	microRNA 378d-1
chr4	5987843	5988444	602	*	Promoter (1-2kb)	4	5897373	5990064	92692	2	389197	ENST00000639345.1	1620	ENSG00000181215	C4orf50	chromosome 4 open reading frame 50
chr4	5998425	6000286	1862	*	Intron (ENST00000531445.3/389197, intron 25 of 33)	4	5897373	5990064	92692	2	389197	ENST00000639345.1	-8361	ENSG00000181215	C4orf50	chromosome 4 open reading frame 50
chr4	6043857	6044521	665	*	Intron (ENST00000531445.3/389197, intron 16 of 33)	4	6053774	6061701	7928	2	152789	ENST00000700567.1	17180	ENSG00000152969	JAKMIP1	janus kinase and microtubule interacting protein 1
chr4	6044847	6045639	793	*	Intron (ENST00000531445.3/389197, intron 16 of 33)	4	6053774	6061701	7928	2	152789	ENST00000700567.1	16062	ENSG00000152969	JAKMIP1	janus kinase and microtubule interacting protein 1
chr4	6046021	6047675	1655	*	Intron (ENST00000531445.3/389197, intron 16 of 33)	4	6053774	6061701	7928	2	152789	ENST00000700567.1	14026	ENSG00000152969	JAKMIP1	janus kinase and microtubule interacting protein 1
chr4	6072194	6072780	587	*	Promoter (1-2kb)	4	6026203	6070195	43993	2	152789	ENST00000637373.2	-1999	ENSG00000152969	JAKMIP1	janus kinase and microtubule interacting protein 1
chr4	6088625	6089182	558	*	Intron (ENST00000531445.3/389197, intron 3 of 33)	4	6026203	6070195	43993	2	152789	ENST00000637373.2	-18430	ENSG00000152969	JAKMIP1	janus kinase and microtubule interacting protein 1
chr4	6095414	6095862	449	*	Intron (ENST00000531445.3/389197, intron 3 of 33)	4	6049269	6115398	66130	2	152789	ENST00000700566.1	19536	ENSG00000152969	JAKMIP1	janus kinase and microtubule interacting protein 1
chr4	6110163	6111828	1666	*	Intron (ENST00000531445.3/389197, intron 2 of 33)	4	6049269	6115398	66130	2	152789	ENST00000700566.1	3570	ENSG00000152969	JAKMIP1	janus kinase and microtubule interacting protein 1
chr4	6129346	6129970	625	*	Intron (ENST00000531445.3/389197, intron 1 of 33)	4	6049269	6115398	66130	2	152789	ENST00000700566.1	-13948	ENSG00000152969	JAKMIP1	janus kinase and microtubule interacting protein 1
chr4	6190643	6191717	1075	*	Intron (ENST00000531445.3/389197, intron 1 of 33)	4	6053774	6194571	140798	2	152789	ENST00000700569.1	2854	ENSG00000152969	JAKMIP1	janus kinase and microtubule interacting protein 1
chr4	6276752	6277677	926	*	Promoter (<=1kb)	4	6277309	6303250	25942	1	7466	ENST00000684087.1	0	ENSG00000109501	WFS1	wolframin ER transmembrane glycoprotein
chr4	6356880	6357193	314	*	Intron (ENST00000335585.9/5522, intron 5 of 8)	4	6372592	6381867	9276	2	5522	ENST00000509917.1	24674	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr4	6395366	6396744	1379	*	Intron (ENST00000382599.9/5522, intron 1 of 8)	4	6333646	6384826	51181	2	5522	ENST00000513943.5	-10540	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr4	6409325	6410784	1460	*	Intron (ENST00000382599.9/5522, intron 1 of 8)	4	6323046	6421118	98073	2	5522	ENST00000515571.5	10334	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr4	6423774	6424939	1166	*	Intron (ENST00000382599.9/5522, intron 1 of 8)	4	6323046	6421118	98073	2	5522	ENST00000515571.5	-2656	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr4	6509594	6510178	585	*	Intron (ENST00000506140.5/5522, intron 2 of 9)	4	6347926	6523547	175622	2	5522	ENST00000314348.12	13369	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr4	6528319	6528675	357	*	Intron (ENST00000506140.5/5522, intron 2 of 9)	4	6347926	6523547	175622	2	5522	ENST00000314348.12	-4772	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr4	6529026	6530147	1122	*	Intron (ENST00000506140.5/5522, intron 2 of 9)	4	6347926	6523547	175622	2	5522	ENST00000314348.12	-5479	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr4	6541508	6542676	1169	*	Intron (ENST00000506140.5/5522, intron 1 of 9)	4	6323161	6555678	232518	2	5522	ENST00000507294.1	13002	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr4	6549250	6550606	1357	*	Intron (ENST00000506140.5/5522, intron 1 of 9)	4	6323161	6555678	232518	2	5522	ENST00000507294.1	5072	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr4	6560372	6561312	941	*	Intron (ENST00000506140.5/5522, intron 1 of 9)	4	6322944	6563600	240657	2	5522	ENST00000506140.5	2288	ENSG00000074211	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
chr4	6571379	6572055	677	*	Distal Intergenic	4	6575189	6621354	46166	1	23324	ENST00000504248.5	-3134	ENSG00000013288	MAN2B2	mannosidase alpha class 2B member 2
chr4	6594945	6595556	612	*	Intron (ENST00000504248.5/23324, intron 7 of 18)	4	6605248	6610041	4794	1	23324	ENST00000504960.1	-9692	ENSG00000013288	MAN2B2	mannosidase alpha class 2B member 2
chr4	6613927	6615610	1684	*	Promoter (1-2kb)	4	6617448	6618916	1469	1	23324	ENST00000510427.1	-1838	ENSG00000013288	MAN2B2	mannosidase alpha class 2B member 2
chr4	6690019	6690660	642	*	Promoter (<=1kb)	4	6687448	6690544	3097	2	339988	ENST00000499502.3	0	ENSG00000246526	LINC02481	long intergenic non-protein coding RNA 2481
chr4	6723530	6725133	1604	*	Distal Intergenic	4	6716174	6717664	1491	1	55330	ENST00000320776.5	7356	ENSG00000186222	BLOC1S4	biogenesis of lysosomal organelles complex 1 subunit 4
