seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr7	159091027	159092312	1286	*	Intron (ENST00000262178.7/7434, intron 4 of 12)	7	159030455	159097204	66750	2	7434	ENST00000377633.7	4892	ENSG00000106018	VIPR2	vasoactive intestinal peptide receptor 2
chr7	159105809	159106252	444	*	Intron (ENST00000262178.7/7434, intron 3 of 12)	7	159030455	159097204	66750	2	7434	ENST00000377633.7	-8605	ENSG00000106018	VIPR2	vasoactive intestinal peptide receptor 2
chr7	159117172	159117960	789	*	3' UTR	7	159030455	159097204	66750	2	7434	ENST00000377633.7	-19968	ENSG00000106018	VIPR2	vasoactive intestinal peptide receptor 2
chr8	629042	630131	1090	*	Intron (ENST00000522706.5/157697, intron 3 of 3)	8	616526	640632	24107	2	157697	ENST00000519909.1	10501	ENSG00000104714	ERICH1	glutamate rich 1
chr8	2223944	2224554	611	*	Intron (ENST00000776947.1/105377782, intron 1 of 2)	8	2203340	2205882	2543	1	105377782	ENST00000776957.1	20604	NA	LOC105377782	uncharacterized LOC105377782
chr8	2985187	2985805	619	*	Intron (ENST00000335551.11/64478, intron 41 of 55)	8	2999979	3043788	43810	2	64478	ENST00000519623.1	57983	ENSG00000183117	CSMD1	CUB and Sushi multiple domains 1
chr8	6040753	6041117	365	*	Distal Intergenic	8	6036433	6036974	542	2	105377796	ENST00000523090.1	-3779	NA	LOC105377796	uncharacterized LOC105377796
chr8	6648852	6649706	855	*	Promoter	8	6626596	6648820	22225	2	100507530	ENST00000749482.1	-32	NA	MCPH1-AS1	MCPH1 antisense RNA 1
chr8	7023538	7023920	383	*	Distal Intergenic	8	7015869	7018297	2429	2	1668	ENST00000327857.7	-5241	ENSG00000239839	DEFA3	defensin alpha 3
chr8	8227917	8229342	1426	*	Promoter	8	8086286	8228337	142052	2	105379219	ENST00000834294.1	0	NA	FAM85B	family with sequence similarity 85 member B
chr8	8295815	8296676	862	*	Exon (ENST00000822626.1/ENST00000822626.1, exon 2 of 5)	8	8243649	8244351	703	1	286042	ENST00000834679.1	52166	ENSG00000291049	FAM86B3P	family with sequence similarity 86, member A pseudogene
chr8	8487553	8488117	565	*	Distal Intergenic	8	8462074	8467782	5709	1	107986913	ENST00000812767.1	25479	ENSG00000305749	LOC107986913	uncharacterized LOC107986913
chr8	8600707	8601261	555	*	Distal Intergenic	8	8564648	8574033	9386	1	105379224	ENST00000670256.1	36059	ENSG00000253130	LOC105379224	uncharacterized LOC105379224
chr8	9074830	9075303	474	*	Intron (ENST00000520332.6/90459, intron 4 of 5)	8	9049818	9100101	50284	1	90459	ENST00000522258.1	25012	ENSG00000104626	ERI1	exoribonuclease 1
chr8	9088470	9089071	602	*	3' UTR	8	9049818	9100101	50284	1	90459	ENST00000522258.1	38652	ENSG00000104626	ERI1	exoribonuclease 1
chr8	9926150	9926579	430	*	Intron (ENST00000843630.1/ENST00000843630.1, intron 1 of 1)	8	9912979	9919233	6255	2	124902057	ENST00000701445.2	-6917	NA	LOC124902057	uncharacterized LOC124902057
chr8	10377638	10378691	1054	*	Intron (ENST00000317173.9/4482, intron 5 of 5)	8	10301535	10353963	52429	1	4482	ENST00000521686.1	76103	ENSG00000175806	MSRA	methionine sulfoxide reductase A
chr8	10547759	10548880	1122	*	Promoter	8	10482878	10547624	64747	2	346702	ENST00000523024.2	-135	ENSG00000253649	PRSS51	serine protease 51
chr8	10561257	10561697	441	*	Distal Intergenic	8	10482878	10547624	64747	2	346702	ENST00000523024.2	-13633	ENSG00000253649	PRSS51	serine protease 51
chr8	10569536	10570194	659	*	Exon (ENST00000746151.1/ENST00000746151.1, exon 1 of 2)	8	10577750	10581078	3329	2	105379237	ENST00000806450.1	10884	ENSG00000304818	LOC105379237	uncharacterized LOC105379237
chr8	10839709	10840266	558	*	Promoter	8	10839836	10847631	7796	1	101929229	ENST00000821831.1	0	NA	PINX1-DT	PINX1 divergent transcript
chr8	10891469	10892015	547	*	Exon (ENST00000822155.1/ENST00000822155.1, exon 2 of 2)	8	10850671	10858107	7437	1	101929248	ENST00000821960.1	40798	ENSG00000306911	LOC101929248	uncharacterized LOC101929248
chr8	10928144	10928742	599	*	Intron (ENST00000382461.8/286046, intron 1 of 2)	8	10896045	11002481	106437	2	286046	ENST00000382461.8	73739	ENSG00000171044	XKR6	XK related 6
chr8	11061736	11062346	611	*	Intron (ENST00000416569.3/286046, intron 1 of 2)	8	11062647	11067089	4443	2	101929269	ENST00000532453.1	4743	ENSG00000254839	LOC101929269	uncharacterized LOC101929269
chr8	11066450	11067342	893	*	Promoter	8	11062647	11067089	4443	2	101929269	ENST00000532453.1	0	ENSG00000254839	LOC101929269	uncharacterized LOC101929269
chr8	11076813	11077734	922	*	Intron (ENST00000416569.3/286046, intron 1 of 2)	8	11062647	11067089	4443	2	101929269	ENST00000532453.1	-9724	ENSG00000254839	LOC101929269	uncharacterized LOC101929269
chr8	11423415	11423969	555	*	3' UTR	8	11433787	11438658	4872	1	83656	ENST00000724904.1	-9818	ENSG00000184608	FAM167A-AS1	FAM167A antisense RNA 1
chr8	11434640	11435427	788	*	Promoter	8	11433788	11438658	4871	1	83656	ENST00000724905.1	852	ENSG00000184608	FAM167A-AS1	FAM167A antisense RNA 1
chr8	11448232	11449266	1035	*	Intron (ENST00000284486.9/83648, intron 1 of 2)	8	11424018	11445369	21352	2	83648	ENST00000528897.1	-2863	ENSG00000154319	FAM167A	family with sequence similarity 167 member A
chr8	11457139	11457485	347	*	Intron (ENST00000284486.9/83648, intron 1 of 2)	8	11444577	11466735	22159	2	83648	ENST00000528111.1	9250	ENSG00000154319	FAM167A	family with sequence similarity 167 member A
chr8	11467060	11468387	1328	*	Promoter	8	11444138	11467594	23457	2	83648	ENST00000531804.5	0	ENSG00000154319	FAM167A	family with sequence similarity 167 member A
chr8	11479733	11480742	1010	*	Exon (ENST00000644741.1/ENST00000644741.1, exon 2 of 3)	8	11444031	11475908	31878	2	83648	ENST00000648766.1	-3825	ENSG00000154319	FAM167A	family with sequence similarity 167 member A
chr8	11564329	11564916	588	*	Promoter	8	11552488	11564694	12207	2	105379241	ENST00000602626.2	0	NA	BLK-AS1	BLK antisense RNA 1
chr8	11565828	11566472	645	*	Distal Intergenic	8	11552488	11564694	12207	2	105379241	ENST00000602626.2	-1134	NA	BLK-AS1	BLK antisense RNA 1
chr8	11571019	11572160	1142	*	Distal Intergenic	8	11576257	11578279	2023	1	83655	ENST00000653131.1	-4097	ENSG00000170983	LINC00208	long intergenic non-protein coding RNA 208
chr8	11623002	11623292	291	*	Distal Intergenic	8	11631989	11647945	15957	1	105379242	ENST00000653416.3	-8697	ENSG00000286985	LOC105379242	uncharacterized LOC105379242
chr8	11762328	11762836	509	*	Distal Intergenic	8	11756493	11758765	2273	1	2626	ENST00000526021.1	5835	ENSG00000136574	GATA4	GATA binding protein 4
chr8	11765338	11765774	437	*	Distal Intergenic	8	11769639	11787345	17707	1	252969	ENST00000436750.7	-3865	ENSG00000154328	NEIL2	nei like DNA glycosylase 2
chr8	11788969	11789844	876	*	Exon (ENST00000824450.1/ENST00000824450.1, exon 1 of 2)	8	11795573	11839311	43739	1	2222	ENST00000615631.5	-5729	ENSG00000079459	FDFT1	farnesyl-diphosphate farnesyltransferase 1
chr8	11802091	11803453	1363	*	Promoter	8	11802239	11839297	37059	1	2222	ENST00000530337.6	0	ENSG00000079459	FDFT1	farnesyl-diphosphate farnesyltransferase 1
chr8	11845275	11845892	618	*	3' UTR	8	11847117	11848627	1511	2	1508	ENST00000530290.5	2735	ENSG00000164733	CTSB	cathepsin B
chr8	11853991	11854419	429	*	Promoter	8	11842524	11853819	11296	2	1508	ENST00000676952.1	-172	ENSG00000164733	CTSB	cathepsin B
chr8	11862585	11862912	328	*	Intron (ENST00000676825.1/1508, intron 1 of 9)	8	11844529	11865838	21310	2	1508	ENST00000678615.1	2926	ENSG00000164733	CTSB	cathepsin B
chr8	11917325	11917566	242	*	Intron (ENST00000810694.1/105379244, intron 1 of 2)	8	11902555	11944286	41732	1	105379244	ENST00000810697.1	14770	NA	LOC105379244	uncharacterized LOC105379244
chr8	11966158	11966601	444	*	Intron (ENST00000715788.1/ENST00000715788.1, intron 1 of 1)	8	11973937	11974599	663	2	613210	ENST00000382209.2	7998	ENSG00000205884	DEFB136	defensin beta 136
chr8	12000710	12001143	434	*	Promoter	8	12000839	12003888	3050	1	105379245	ENST00000810794.1	0	NA	LOC105379245	uncharacterized LOC105379245
chr8	12694512	12695392	881	*	Distal Intergenic	8	12719132	12719190	59	1	100847038	ENST00000582551.2	-23740	ENSG00000264512	MIR5692A2	microRNA 5692a-2
chr8	13123018	13123272	255	*	Intron (ENST00000276297.9/10395, intron 5 of 17)	8	13085593	13116244	30652	2	10395	ENST00000520226.5	-6774	ENSG00000164741	DLC1	DLC1 Rho GTPase activating protein
chr8	13631102	13631494	393	*	Intron (ENST00000668622.2/102725080, intron 1 of 1)	8	13629666	13631933	2268	1	102725080	ENST00000811231.1	1436	ENSG00000286798	LOC102725080	uncharacterized LOC102725080
chr8	13687056	13687327	272	*	Intron (ENST00000763452.1/ENST00000763452.1, intron 1 of 1)	8	13629666	13631933	2268	1	102725080	ENST00000811231.1	57390	ENSG00000286798	LOC102725080	uncharacterized LOC102725080
chr8	16749486	16749755	270	*	Exon (ENST00000755931.1/ENST00000755931.1, exon 1 of 2)	8	16710995	16755441	44447	2	101929028	ENST00000755794.1	5686	NA	LOC101929028	uncharacterized LOC101929028
chr8	16964137	16964549	413	*	Distal Intergenic	8	16992978	17001840	8863	2	26281	ENST00000519941.1	37291	ENSG00000078579	FGF20	fibroblast growth factor 20
chr8	17246238	17247811	1574	*	Promoter	8	17246931	17268273	21343	1	137492	ENST00000519381.1	0	ENSG00000155975	VPS37A	VPS37A subunit of ESCRT-I
chr8	18083247	18084430	1184	*	Promoter	8	18084236	18088211	3976	1	101929066	ENST00000839470.1	0	NA	ASAH1-AS1	ASAH1 antisense RNA 1
chr8	19346159	19346663	505	*	Intron (ENST00000265807.8/63898, intron 4 of 9)	8	19360788	19364099	3312	1	63898	ENST00000518093.1	-14125	ENSG00000104611	SH2D4A	SH2 domain containing 4A
chr8	19363480	19364002	523	*	Promoter	8	19363809	19373617	9809	1	63898	ENST00000522328.1	0	ENSG00000104611	SH2D4A	SH2 domain containing 4A
chr8	19394112	19394632	521	*	Exon (ENST00000265807.8/63898, exon 10 of 10)	8	19363809	19373617	9809	1	63898	ENST00000522328.1	30303	ENSG00000104611	SH2D4A	SH2 domain containing 4A
chr8	20282068	20282471	404	*	Intron (ENST00000523103.1/100874051, intron 1 of 2)	8	20275773	20290458	14686	1	100874051	ENST00000523103.1	6295	ENSG00000253733	LZTS1-AS1	LZTS1 antisense RNA 1
chr8	20522074	20522676	603	*	Distal Intergenic	8	20350367	20382884	32518	1	105379314	ENST00000822551.1	171707	NA	LOC105379314	uncharacterized LOC105379314
chr8	20542235	20543235	1001	*	Distal Intergenic	8	20350367	20382884	32518	1	105379314	ENST00000822551.1	191868	NA	LOC105379314	uncharacterized LOC105379314
chr8	21192389	21193170	782	*	Intron (ENST00000659453.1/105379316, intron 2 of 3)	8	21167240	21170137	2898	2	124901902	ENST00000666587.1	-22252	ENSG00000286346	LOC124901902	uncharacterized LOC124901902
chr8	21463733	21464539	807	*	Distal Intergenic	8	21298243	21302483	4241	1	101929172	ENST00000729282.1	165490	ENSG00000254334	LINC03093	long intergenic non-protein coding RNA 3093
chr8	21554012	21554344	333	*	Distal Intergenic	8	21693182	21788159	94978	2	2675	ENST00000517892.5	233815	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21578483	21579147	665	*	Distal Intergenic	8	21693182	21788159	94978	2	2675	ENST00000517892.5	209012	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21612678	21613498	821	*	Intron (ENST00000839799.1/ENST00000839799.1, intron 1 of 1)	8	21693182	21788159	94978	2	2675	ENST00000517892.5	174661	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21629104	21629595	492	*	Distal Intergenic	8	21693182	21788159	94978	2	2675	ENST00000517892.5	158564	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21630770	21631200	431	*	Distal Intergenic	8	21693182	21788159	94978	2	2675	ENST00000517892.5	156959	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21646304	21646732	429	*	Distal Intergenic	8	21693182	21788159	94978	2	2675	ENST00000517892.5	141427	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21663220	21664308	1089	*	Distal Intergenic	8	21693182	21788159	94978	2	2675	ENST00000517892.5	123851	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21683900	21684410	511	*	Distal Intergenic	8	21693182	21788159	94978	2	2675	ENST00000517892.5	103749	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21687013	21687467	455	*	Distal Intergenic	8	21693182	21788159	94978	2	2675	ENST00000517892.5	100692	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21687643	21688048	406	*	Distal Intergenic	8	21693182	21788159	94978	2	2675	ENST00000517892.5	100111	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21697357	21697946	590	*	Intron (ENST00000524240.6/2675, intron 7 of 8)	8	21693182	21788159	94978	2	2675	ENST00000517892.5	90213	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21765919	21766757	839	*	Intron (ENST00000524240.6/2675, intron 3 of 8)	8	21693182	21788159	94978	2	2675	ENST00000517892.5	21402	ENSG00000168546	GFRA2	GDNF family receptor alpha 2
chr8	21895854	21897454	1601	*	Distal Intergenic	8	21909834	21911075	1242	2	9046	ENST00000522011.1	13621	ENSG00000147443	DOK2	docking protein 2
chr8	22140724	22141478	755	*	Promoter	8	22138251	22141540	3290	2	80346	ENST00000523293.2	62	ENSG00000168476	REEP4	receptor accessory protein 4
chr8	22158012	22159260	1249	*	Promoter	8	22158613	22159799	1187	1	6440	ENST00000524350.1	0	ENSG00000168484	SFTPC	surfactant protein C
chr8	22162765	22163972	1208	*	Promoter	8	22163080	22163539	460	1	6440	ENST00000522630.2	0	ENSG00000168484	SFTPC	surfactant protein C
chr8	22175471	22175753	283	*	Intron (ENST00000397814.7/649, intron 2 of 4)	8	22179697	22192334	12638	1	649	ENST00000523457.5	-3944	ENSG00000168487	BMP1	bone morphogenetic protein 1
chr8	22229091	22229686	596	*	Promoter	8	22224292	22228678	4387	2	9796	ENST00000518274.1	-413	ENSG00000168490	PHYHIP	phytanoyl-CoA 2-hydroxylase interacting protein
chr8	22264438	22264717	280	*	Exon (ENST00000822415.1/100507071, exon 2 of 3)	8	22250849	22275176	24328	2	100507071	ENST00000822414.1	10459	NA	PIWIL2-DT	PIWIL2 divergent transcript
chr8	22560180	22560821	642	*	Promoter	8	22560931	22565872	4942	1	10174	ENST00000518512.5	-110	ENSG00000120896	SORBS3	sorbin and SH3 domain containing 3
chr8	22560916	22561457	542	*	Promoter	8	22560931	22565872	4942	1	10174	ENST00000518512.5	0	ENSG00000120896	SORBS3	sorbin and SH3 domain containing 3
chr8	22581233	22582887	1655	*	Promoter	8	22580600	22589736	9137	1	64236	ENST00000416159.5	633	ENSG00000120913	PDLIM2	PDZ and LIM domain 2
chr8	22587575	22588292	718	*	Promoter	8	22588202	22594290	6089	1	64236	ENST00000464275.5	0	ENSG00000120913	PDLIM2	PDZ and LIM domain 2
chr8	22622264	22623178	915	*	Exon (ENST00000519863.5/55909, exon 8 of 9)	8	22620436	22626542	6107	2	55909	ENST00000520489.5	3364	ENSG00000147439	BIN3	bridging integrator 3
chr8	22672878	22673376	499	*	Distal Intergenic	8	22644588	22669148	24561	2	55909	ENST00000522268.1	-3730	ENSG00000147439	BIN3	bridging integrator 3
chr8	22715220	22715932	713	*	Intron (ENST00000523627.1/124901908, intron 1 of 4)	8	22698384	22703776	5393	2	107986926	ENST00000665743.1	-11444	NA	LOC107986926	uncharacterized LOC107986926
chr8	22718445	22721986	3542	*	Intron (ENST00000523627.1/124901908, intron 1 of 4)	8	22698384	22703776	5393	2	107986926	ENST00000665743.1	-14669	NA	LOC107986926	uncharacterized LOC107986926
chr8	22740685	22745042	4358	*	Promoter	8	22744618	22745737	1120	1	124901908	ENST00000519624.1	0	NA	LOC124901908	uncharacterized LOC124901908
chr8	22747230	22748276	1047	*	Promoter	8	22747503	22758192	10690	1	107986925	ENST00000521141.1	0	NA	LOC107986925	uncharacterized LOC107986925
chr8	22748354	22748787	434	*	Promoter	8	22747503	22758192	10690	1	107986925	ENST00000521141.1	851	NA	LOC107986925	uncharacterized LOC107986925
chr8	22750976	22751555	580	*	Intron (ENST00000523627.1/124901908, intron 4 of 4)	8	22747503	22758192	10690	1	107986925	ENST00000521141.1	3473	NA	LOC107986925	uncharacterized LOC107986925
chr8	22780450	22782451	2002	*	Intron (ENST00000523627.1/124901908, intron 4 of 4)	8	22747503	22758192	10690	1	107986925	ENST00000521141.1	32947	NA	LOC107986925	uncharacterized LOC107986925
chr8	22797612	22798054	443	*	Intron (ENST00000523627.1/124901908, intron 4 of 4)	8	22842155	22846787	4633	2	124901906	ENST00000831799.1	48733	NA	LOC124901906	uncharacterized LOC124901906
chr8	22840502	22840847	346	*	Intron (ENST00000256404.8/157310, intron 3 of 6)	8	22842155	22846787	4633	2	124901906	ENST00000831799.1	5940	NA	LOC124901906	uncharacterized LOC124901906
chr8	22899551	22900272	722	*	Intron (ENST00000256404.8/157310, intron 3 of 6)	8	22895051	22897827	2777	2	124901907	ENST00000831867.1	-1724	NA	LOC124901907	uncharacterized LOC124901907
chr8	22922635	22923669	1035	*	Intron (ENST00000831056.1/ENST00000831056.1, intron 2 of 2)	8	22713251	22927914	214664	2	157310	ENST00000256404.8	4245	ENSG00000134020	PEBP4	phosphatidylethanolamine binding protein 4
chr8	22925264	22925883	620	*	Intron (ENST00000831056.1/ENST00000831056.1, intron 2 of 2)	8	22713251	22927914	214664	2	157310	ENST00000256404.8	2031	ENSG00000134020	PEBP4	phosphatidylethanolamine binding protein 4
chr8	22947547	22948096	550	*	Intron (ENST00000522278.1/157310, intron 1 of 1)	8	22950783	22956644	5862	1	23221	ENST00000745358.1	-2687	ENSG00000008853	RHOBTB2	Rho related BTB domain containing 2
chr8	23064475	23065495	1021	*	Intron (ENST00000276431.9/8795, intron 1 of 8)	8	23068229	23083619	15391	1	286059	ENST00000501897.1	-2734	ENSG00000246130	TNFRSF10B-AS1	TNFRSF10B antisense RNA 1
chr8	23072527	23073063	537	*	Intron (ENST00000501897.1/286059, intron 1 of 2)	8	23022474	23069031	46558	2	8795	ENST00000523504.5	-3496	ENSG00000120889	TNFRSF10B	TNF receptor superfamily member 10b
chr8	23218530	23219474	945	*	Intron (ENST00000221132.8/8797, intron 1 of 9)	8	23224471	23228796	4326	1	389641	ENST00000517774.2	-4997	ENSG00000246582	TNFRSF10A-DT	TNFRSF10A divergent transcript
chr8	23343091	23344855	1765	*	Intron (ENST00000519692.1/100507156, intron 2 of 2)	8	23319885	23341176	21292	2	4017	ENST00000518878.5	-1915	ENSG00000134013	LOXL2	lysyl oxidase like 2
chr8	23353974	23354933	960	*	Intron (ENST00000519692.1/100507156, intron 2 of 2)	8	23319885	23341176	21292	2	4017	ENST00000518878.5	-12798	ENSG00000134013	LOXL2	lysyl oxidase like 2
chr8	23391908	23392800	893	*	Intron (ENST00000389131.8/4017, intron 1 of 13)	8	23360204	23404076	43873	2	4017	ENST00000524168.1	11276	ENSG00000134013	LOXL2	lysyl oxidase like 2
chr8	23452576	23453046	471	*	Intron (ENST00000356206.10/9583, intron 1 of 12)	8	23434093	23457639	23547	2	9583	ENST00000523958.5	4593	ENSG00000197217	ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4
chr8	23479630	23480547	918	*	Intron (ENST00000521021.1/ENST00000521021.1, intron 1 of 1)	8	23483094	23494895	11802	1	121009645	ENST00000806162.1	-2547	NA	ENTPD4-DT	ENTPD4 divergent transcript
chr8	23540922	23542263	1342	*	Promoter	8	23541470	23572203	30734	1	51312	ENST00000523883.5	0	ENSG00000147454	SLC25A37	solute carrier family 25 member 37
chr8	24222782	24223145	364	*	Intron (ENST00000521681.3/101929294, intron 3 of 6)	8	24294069	24311427	17359	1	10863	ENST00000523379.5	-70924	ENSG00000042980	ADAM28	ADAM metallopeptidase domain 28
chr8	24575255	24575877	623	*	Intron (ENST00000519689.1/101929294, intron 2 of 4)	8	24300885	24548618	247734	2	101929294	ENST00000523578.5	-26637	NA	ADAM7-AS1	ADAM7, ADAMDEC1 and ADAM28 antisense RNA 1
chr8	24596750	24597234	485	*	Intron (ENST00000519689.1/101929294, intron 2 of 4)	8	24300885	24548618	247734	2	101929294	ENST00000523578.5	-48132	NA	ADAM7-AS1	ADAM7, ADAMDEC1 and ADAM28 antisense RNA 1
chr8	24668867	24669214	348	*	Intron (ENST00000519689.1/101929294, intron 2 of 4)	8	24673178	24682915	9738	2	107986882	ENST00000836315.1	13701	ENSG00000308775	LOC107986882	uncharacterized LOC107986882
chr8	24927371	24927792	422	*	Intron (ENST00000781718.1/112268023, intron 1 of 3)	8	24914942	24919098	4157	1	4741	ENST00000433454.3	12429	ENSG00000104722	NEFM	neurofilament medium chain
chr8	25304566	25305083	518	*	3' UTR	8	25308739	25310507	1769	1	80005	ENST00000478099.1	-3656	ENSG00000147459	DOCK5	dedicator of cytokinesis 5
chr8	25458274	25459679	1406	*	Promoter	8	25459199	25462071	2873	1	157313	ENST00000518225.5	0	ENSG00000184661	CDCA2	cell division cycle associated 2
chr8	26045325	26046953	1629	*	Promoter	8	25841725	26045413	203689	2	64641	ENST00000520164.6	0	ENSG00000221818	EBF2	EBF transcription factor 2
chr8	26157510	26157753	244	*	Intron (ENST00000793841.1/105379336, intron 2 of 3)	8	26202321	26206779	4459	2	105379336	ENST00000793978.1	49026	NA	LOC105379336	uncharacterized LOC105379336
chr8	26590870	26591592	723	*	Intron (ENST00000521913.7/1808, intron 3 of 13)	8	26578405	26656027	77623	1	1808	ENST00000523027.1	12465	ENSG00000092964	DPYSL2	dihydropyrimidinase like 2
chr8	26628434	26629118	685	*	Intron (ENST00000521913.7/1808, intron 7 of 13)	8	26627215	26643145	15931	1	1808	ENST00000521983.1	1219	ENSG00000092964	DPYSL2	dihydropyrimidinase like 2
chr8	26637442	26638062	621	*	Promoter	8	26637530	26643522	5993	1	1808	ENST00000474808.1	0	ENSG00000092964	DPYSL2	dihydropyrimidinase like 2
chr8	27256917	27257930	1014	*	Promoter	8	27241168	27258398	17231	2	81551	ENST00000522750.1	468	ENSG00000015592	STMN4	stathmin 4
chr8	27267161	27267720	560	*	Distal Intergenic	8	27236475	27258420	21946	2	81551	ENST00000523048.5	-8741	ENSG00000015592	STMN4	stathmin 4
chr8	27361852	27362564	713	*	Intron (ENST00000397501.5/2185, intron 6 of 35)	8	27380651	27430388	49738	1	2185	ENST00000412793.5	-18087	ENSG00000120899	PTK2B	protein tyrosine kinase 2 beta
chr8	27363524	27364341	818	*	Intron (ENST00000397501.5/2185, intron 6 of 35)	8	27380651	27430388	49738	1	2185	ENST00000412793.5	-16310	ENSG00000120899	PTK2B	protein tyrosine kinase 2 beta
chr8	27462546	27463385	840	*	3' UTR	8	27460576	27467517	6942	2	1135	ENST00000520600.1	4132	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27558340	27559351	1012	*	Distal Intergenic	8	27592151	27595669	3519	1	124901919	ENST00000774582.1	-32800	NA	LOC124901919	uncharacterized LOC124901919
chr8	27636540	27637646	1107	*	Intron (ENST00000337221.8/51435, intron 1 of 5)	8	27633902	27673018	39117	1	51435	ENST00000301904.4	2638	ENSG00000168077	SCARA3	scavenger receptor class A member 3
chr8	27701621	27702093	473	*	Promoter	8	27701677	27701759	83	1	100500858	ENST00000636365.1	0	ENSG00000284351	MIR3622A	microRNA 3622a
chr8	27725575	27726385	811	*	Intron (ENST00000781883.1/51435, intron 1 of 1)	8	27719961	27734129	14169	1	51435	ENST00000781883.1	5614	ENSG00000168077	SCARA3	scavenger receptor class A member 3
chr8	28257305	28258153	849	*	Intron (ENST00000521731.1/ENST00000521731.1, intron 1 of 1)	8	28177510	28245217	67708	2	105379343	ENST00000842508.1	-12088	NA	LOC105379343	uncharacterized LOC105379343
chr8	28401114	28401578	465	*	Intron (ENST00000521548.5/55893, intron 7 of 15)	8	28345590	28386460	40871	2	55893	ENST00000344423.10	-14654	ENSG00000186918	ZNF395	zinc finger protein 395
chr8	28581713	28582026	314	*	Distal Intergenic	8	28600469	28715616	115148	1	2137	ENST00000522725.5	-18443	ENSG00000012232	EXTL3	exostosin like glycosyltransferase 3
chr8	28889834	28890604	771	*	Promoter	8	28767661	28889913	122253	2	55756	ENST00000523303.5	0	ENSG00000104299	INTS9	integrator complex subunit 9
chr8	29341276	29341659	384	*	Intron (ENST00000240100.7/1846, intron 1 of 3)	8	29336539	29348805	12267	2	1846	ENST00000240101.2	7146	ENSG00000120875	DUSP4	dual specificity phosphatase 4
chr8	29493739	29494315	577	*	Promoter	8	29494231	29583946	89716	1	105379351	ENST00000798110.1	0	NA	LINC02948	long intergenic non-protein coding RNA 2948
chr8	29498836	29499412	577	*	Intron (ENST00000798110.1/105379351, intron 1 of 3)	8	29496028	29544566	48539	1	105379350	ENST00000798477.1	2808	ENSG00000253632	LOC105379350	uncharacterized LOC105379350
chr8	29642274	29642562	289	*	Intron (ENST00000771089.1/ENST00000771089.1, intron 1 of 2)	8	29665332	29669359	4028	2	124901926	ENST00000770784.1	26797	NA	LOC124901926	uncharacterized LOC124901926
chr8	29665271	29665930	660	*	Exon (ENST00000771164.1/ENST00000771164.1, exon 1 of 2)	8	29665332	29669359	4028	2	124901926	ENST00000770784.1	3429	NA	LOC124901926	uncharacterized LOC124901926
chr8	29752305	29752607	303	*	Intron (ENST00000523123.5/101929450, intron 1 of 3)	8	29721267	29750794	29528	2	619351	ENST00000770782.1	-1511	ENSG00000251191	LINC00589	long intergenic non-protein coding RNA 589
chr8	29846984	29847570	587	*	Intron (ENST00000517356.1/101929470, intron 1 of 2)	8	29815004	29854543	39540	2	101929470	ENST00000517356.1	6973	ENSG00000248964	LOC101929470	uncharacterized LOC101929470
chr8	29971684	29972137	454	*	Distal Intergenic	8	29957272	29957348	77	2	100422876	ENST00000579676.1	-14336	ENSG00000264788	MIR3148	microRNA 3148
chr8	30026167	30026487	321	*	Distal Intergenic	8	30065874	30067053	1180	2	51669	ENST00000521934.1	40566	ENSG00000133872	SARAF	store-operated calcium entry associated regulatory factor
chr8	30099655	30100055	401	*	Intron (ENST00000321250.13/23484, intron 1 of 3)	8	30101940	30105087	3148	1	23484	ENST00000519466.1	-1885	ENSG00000104660	LEPROTL1	leptin receptor overlapping transcript like 1
chr8	30137033	30137568	536	*	3' UTR	8	30131671	30144665	12995	2	619373	ENST00000320542.4	7097	ENSG00000177669	MBOAT4	membrane bound ghrelin O-acyltransferase MBOAT4
chr8	30211960	30212774	815	*	Distal Intergenic	8	30229474	30247324	17851	2	124901928	ENST00000774081.1	34550	ENSG00000300793	LOC124901928	uncharacterized LOC124901928
chr8	30264837	30265182	346	*	Distal Intergenic	8	30229474	30254592	25119	2	124901928	ENST00000774079.1	-10245	ENSG00000300793	LOC124901928	uncharacterized LOC124901928
chr8	30279757	30280250	494	*	Exon (ENST00000664980.1/ENST00000664980.1, exon 2 of 2)	8	30229474	30254592	25119	2	124901928	ENST00000774079.1	-25165	ENSG00000300793	LOC124901928	uncharacterized LOC124901928
