seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr9	128175761	128176875	1115	*	peak_34719	1.00554717855917	4.95548733553468e-10	Promoter	9	128166269	128177608	11340	2	25792	ENST00000471839.5	733	ENSG00000148337	CIZ1	CDKN1A interacting zinc finger protein 1	NA	NA	NA
chr11	76735309	76736483	1175	*	peak_7084	1.01358310260722	5.03070103683145e-10	Distal Intergenic	11	76694041	76719801	25761	2	390226	ENST00000531117.2	-15508	NA	GUCY2EP	guanylate cyclase 2E, pseudogene	NA	NA	NA
chr20	33099036	33099794	759	*	peak_21553	1.00467818786094	5.15881375058413e-10	Intron (ENST00000375483.4/149954, intron 13 of 17)	20	33104704	33111751	7048	1	149954	ENST00000494121.1	-4910	ENSG00000186191	BPIFB4	BPI fold containing family B member 4	NA	NA	NA
chr8	11976919	11978610	1692	*	peak_32012	1.10913362127071	5.20875310330764e-10	Intron (ENST00000715788.1/ENST00000715788.1, intron 1 of 1)	8	11973937	11974599	663	2	613210	ENST00000382209.2	-2320	ENSG00000205884	DEFB136	defensin beta 136	NA	NA	NA
chr3	53147142	53148306	1165	*	peak_26035	1.1257646704179	5.34546670756957e-10	Distal Intergenic	3	53156009	53179694	23686	1	5580	ENST00000478843.5	-7703	ENSG00000163932	PRKCD	protein kinase C delta	NA	NA	NA
chr1	36108813	36109674	862	*	peak_1349	1.03172120811704	5.40537383111432e-10	Intron (ENST00000397799.2/1296, intron 2 of 3)	1	36097507	36100249	2743	2	1296	ENST00000481785.1	-8564	ENSG00000171812	COL8A2	collagen type VIII alpha 2 chain	NA	NA	NA
chr16	3469358	3470504	1147	*	peak_11802	1.06226818193903	5.72793804797898e-10	Intron (ENST00000575785.2/79903, intron 3 of 4)	16	3479580	3483799	4220	1	79903	ENST00000571798.1	-9076	ENSG00000122390	NAA60	N-alpha-acetyltransferase 60, NatF catalytic subunit	NA	NA	NA
chr22	47114824	47115864	1041	*	peak_24701	1.20053463335979	5.85508799188353e-10	Exon (ENST00000639527.1/124905139, exon 1 of 1)	22	47115838	47117215	1378	2	124905139	ENST00000639527.1	1351	NA	LOC124905139	uncharacterized protein UNQ6126/PRO20091	NA	NA	NA
chr1	10665682	10667629	1948	*	peak_375	1.00144134407259	5.92182942345831e-10	Intron (ENST00000377022.8/54897, intron 4 of 20)	1	10658007	10661398	3392	2	54897	ENST00000492173.1	-4284	ENSG00000130940	CASZ1	castor zinc finger 1	NA	NA	NA
chr16	283032	283839	808	*	peak_11494	1.8071186487193	5.93171714555087e-10	Promoter	16	283164	287214	4051	1	64714	ENST00000467212.5	0	ENSG00000185615	PDIA2	protein disulfide isomerase family A member 2	NA	NA	NA
chr1	47815484	47816661	1178	*	peak_1842	1.17579065700461	6.00257610520129e-10	Intron (ENST00000606738.3/388630, intron 2 of 6)	1	47761132	47765547	4416	2	388630	ENST00000438589.1	-49937	ENSG00000269113	TRABD2B	TraB domain containing 2B	NA	NA	NA
chr9	136947413	136948320	908	*	peak_35075	1.09748027743955	6.84088425927479e-10	Promoter	9	136946434	136946974	541	1	733	ENST00000465773.1	979	ENSG00000176919	C8G	complement C8 gamma chain	NA	NA	NA
chr16	85332872	85334094	1223	*	peak_13152	1.17494693781982	6.86445144804207e-10	Intron (ENST00000637419.1/23199, intron 1 of 2)	16	85357463	85359449	1987	1	23199	ENST00000568080.1	-23369	ENSG00000131149	GSE1	Gse1 coiled-coil protein	NA	NA	NA
chr12	132447829	132448675	847	*	peak_8956	1.06013728272536	7.00189478398182e-10	Intron (ENST00000846144.1/124903060, intron 1 of 2)	12	132446287	132467876	21590	1	124903060	ENST00000846144.1	1542	NA	LOC124903060	uncharacterized LOC124903060	NA	NA	NA
chr17	41496428	41497277	850	*	peak_14275	1.0295527469393	7.77001071487096e-10	Distal Intergenic	17	41486136	41492546	6411	2	8689	ENST00000393986.2	-3882	ENSG00000126337	KRT36	keratin 36	NA	NA	NA
chr17	21396415	21397911	1497	*	peak_13893	1.04314883755719	7.86993463769769e-10	Intron (ENST00000583088.6/3768, intron 1 of 2)	17	21405136	21417170	12035	1	3768	ENST00000331718.5	-7225	ENSG00000184185	KCNJ12	potassium inwardly rectifying channel subfamily J member 12	NA	NA	NA
chr8	21786517	21787150	634	*	peak_32075	1.26677371349405	7.8740409753589e-10	Intron (ENST00000524240.6/2675, intron 1 of 8)	8	21693182	21788159	94978	2	2675	ENST00000517892.5	1009	ENSG00000168546	GFRA2	GDNF family receptor alpha 2	NA	NA	NA
chr2	232434151	232435676	1526	*	peak_20593	1.02759368876209	8.04765062528069e-10	Distal Intergenic	2	232456125	232459284	3160	1	248	ENST00000457560.1	-20449	ENSG00000163295	ALPI	alkaline phosphatase, intestinal	NA	NA	NA
chr3	123413471	123414312	842	*	peak_26318	1.03195981556977	8.07283750766468e-10	Promoter	3	123282310	123413199	130890	2	111	ENST00000699714.1	-272	ENSG00000173175	ADCY5	adenylate cyclase 5	NA	NA	NA
chr12	53060639	53061233	595	*	peak_8145	1.8546178656437	8.0970588308606e-10	Promoter	12	53060550	53061895	1346	1	23371	ENST00000546772.1	89	ENSG00000111077	TNS2	tensin 2	NA	NA	NA
chr18	14867779	14868319	541	*	peak_16281	1.17273951679027	8.26898287864871e-10	Distal Intergenic	18	14877611	14884052	6442	1	105372009	ENST00000582962.1	-9292	ENSG00000265786	LINC01906	long intergenic non-protein coding RNA 1906	NA	NA	NA
chr5	132081783	132083335	1553	*	peak_28500	1.03333860167675	8.31492213808707e-10	Distal Intergenic	5	132073789	132076170	2382	1	1437	ENST00000296871.4	7994	ENSG00000164400	CSF2	colony stimulating factor 2	NA	NA	NA
chr1	3166245	3167147	903	*	peak_129	1.1487859108907	8.34393606426215e-10	Promoter	1	3161276	3167152	5877	2	105378606	ENST00000818384.1	5	NA	LOC105378606	uncharacterized LOC105378606	NA	NA	NA
chr15	90816931	90817944	1014	*	peak_11331	1.09351728713759	8.54064646532048e-10	Distal Intergenic	15	90808771	90815629	6859	1	641	ENST00000560821.1	8160	ENSG00000197299	BLM	BLM RecQ like helicase	NA	NA	NA
chr3	14275277	14276822	1546	*	peak_25215	1.17888449091951	8.85665419108405e-10	Intron (ENST00000816248.1/ENST00000816248.1, intron 1 of 1)	3	14225317	14230149	4833	1	105376958	ENST00000741474.1	49960	NA	LOC105376958	uncharacterized LOC105376958	NA	NA	NA
chr1	29310864	29312174	1311	*	peak_1045	1.08346462341036	9.13859905107977e-10	Promoter	1	29311346	29312659	1314	1	10076	ENST00000526080.1	0	ENSG00000060656	PTPRU	protein tyrosine phosphatase receptor type U	NA	NA	NA
chr7	30989376	30990519	1144	*	peak_30952	1.35018287042014	9.22050212014686e-10	Intron (ENST00000473133.1/105375222, intron 1 of 1)	7	30984081	30993254	9174	1	105375222	ENST00000473133.1	5295	NA	LOC105375222	uncharacterized LOC105375222	NA	NA	NA
chr5	132025418	132026228	811	*	peak_28488	1.01120386782382	9.36587162988558e-10	Distal Intergenic	5	131993166	132012243	19078	2	23305	ENST00000477640.1	-13175	ENSG00000164398	ACSL6	acyl-CoA synthetase long chain family member 6	NA	NA	NA
chr17	17979132	17980156	1025	*	peak_13758	1.25192576432608	9.40468847130352e-10	Intron (ENST00000582416.5/83450, intron 3 of 4)	17	17972967	17973883	917	1	83450	ENST00000585008.1	6165	ENSG00000171962	DRC3	dynein regulatory complex subunit 3	NA	NA	NA
chr3	42871005	42872053	1049	*	peak_25476	1.05765174539083	9.97457926091997e-10	Intron (ENST00000836296.1/ENST00000836296.1, intron 1 of 1)	3	42872192	42875879	3688	2	1582	ENST00000316161.6	3826	ENSG00000180432	CYP8B1	cytochrome P450 family 8 subfamily B member 1	NA	NA	NA
chr19	7908187	7909514	1328	*	peak_16728	1.00864902864695	1.10488869829984e-09	Promoter	19	7910076	7911105	1030	1	5609	ENST00000494348.1	-562	ENSG00000076984	MAP2K7	mitogen-activated protein kinase kinase 7	NA	NA	NA
chr1	7450959	7452058	1100	*	peak_286	1.0569164246774	1.18795789037021e-09	Intron (ENST00000303635.12/23261, intron 5 of 22)	1	7440491	7441612	1122	2	101928836	ENST00000837339.1	-9347	NA	CAMTA1-AS1	CAMTA1 antisense RNA 1	NA	NA	NA
chr10	132148706	132149475	770	*	peak_5467	1.29942830203318	1.18867215854056e-09	Exon (ENST00000668452.1/282973, exon 15 of 24)	10	132143716	132184809	41094	1	282973	ENST00000477275.1	4990	ENSG00000188385	JAKMIP3	Janus kinase and microtubule interacting protein 3	NA	NA	NA
chr17	3981520	3982965	1446	*	peak_13536	1.00529803528885	1.2512673615773e-09	Exon (ENST00000571890.2/105371496, exon 2 of 2)	17	3976855	3981536	4682	1	105371496	ENST00000813546.1	4665	NA	LINC01975	long intergenic non-protein coding RNA 1975	NA	NA	NA
chr17	42117942	42118838	897	*	peak_14316	1.31817865861625	1.31756985997362e-09	Promoter	17	42115693	42117489	1797	2	2648	ENST00000592310.1	-453	ENSG00000108773	KAT2A	lysine acetyltransferase 2A	NA	NA	NA
chr11	76602268	76602905	638	*	peak_7068	1.24609720795558	1.35259652988209e-09	Exon (ENST00000744088.1/ENST00000744088.1, exon 1 of 4)	11	76625462	76626834	1373	2	101928813	ENST00000716193.1	23929	ENSG00000255363	LINC02757	long intergenic non-protein coding RNA 2757	NA	NA	NA
chr2	121106200	121106702	503	*	peak_19846	1.45413553914026	1.44691832285608e-09	Distal Intergenic	2	121138057	121141391	3335	2	105373588	ENST00000726477.1	34689	NA	LOC105373588	uncharacterized LOC105373588	NA	NA	NA
chr22	42294442	42295413	972	*	peak_24311	1.24478750028228	1.48165175284536e-09	Intron (ENST00000675876.1/6942, intron 1 of 1)	22	42160013	42283997	123985	2	6942	ENST00000359486.8	-10445	ENSG00000100207	TCF20	transcription factor 20	NA	NA	NA
chr11	786055	786718	664	*	peak_5587	1.56310838108418	1.48184549113849e-09	Distal Intergenic	11	787115	790090	2976	2	51286	ENST00000330106.5	3372	ENSG00000184524	CEND1	cell cycle exit and neuronal differentiation 1	NA	NA	NA
chr22	39686900	39687738	839	*	peak_24232	1.05031096787931	1.52007771602391e-09	3' UTR	22	39642797	39643512	716	1	8911	ENST00000471970.1	44103	ENSG00000100346	CACNA1I	calcium voltage-gated channel subunit alpha1 I	NA	NA	NA
chr1	37346101	37346904	804	*	peak_1460	1.03100664619992	1.54996586295638e-09	Intron (ENST00000744096.1/107984942, intron 6 of 6)	1	37351904	37423872	71969	2	107984942	ENST00000744099.1	76968	NA	LOC107984942	uncharacterized LOC107984942	NA	NA	NA
chr17	74798797	74799720	924	*	peak_15343	1.23723755661529	1.55863659448092e-09	Intron (ENST00000417024.6/54868, intron 8 of 9)	17	74776520	74839750	63231	1	54868	ENST00000582330.2	22277	ENSG00000109066	TMEM104	transmembrane protein 104	NA	NA	NA
chr22	22035924	22036728	805	*	peak_23304	1.02666482726229	1.57967974070461e-09	Exon (ENST00000620649.1/ENST00000620649.1, exon 1 of 2)	22	21991099	22043858	52760	2	649179	ENST00000419303.5	7130	ENSG00000290847	PRAMENP	PRAME N-terminal like, pseudogene	NA	NA	NA
chr19	50481038	50481809	772	*	peak_17792	1.43936112055879	1.58422005578635e-09	Exon (ENST00000594508.1/ENST00000594508.1, exon 1 of 1)	19	50476943	50479066	2124	1	284361	ENST00000597799.1	4095	ENSG00000161671	EMC10	ER membrane protein complex subunit 10	NA	NA	NA
chr12	130183983	130185144	1162	*	peak_8762	1.02890899039404	1.58732169571623e-09	Intron (ENST00000728952.1/ENST00000728952.1, intron 1 of 2)	12	130155267	130163495	8229	2	440119	ENST00000815564.1	-20488	ENSG00000250208	FZD10-AS1	FZD10 antisense RNA 1	NA	NA	NA
chr22	39946678	39947799	1122	*	peak_24240	1.21740947771031	1.66566409784068e-09	Promoter	22	39946817	39971105	24289	1	9402	ENST00000407075.3	0	ENSG00000100351	GRAP2	GRB2 related adaptor protein 2	NA	NA	NA
chr11	68324671	68325735	1065	*	peak_6680	1.11260041886182	1.68800994376955e-09	Intron (ENST00000294304.12/4041, intron 1 of 22)	11	68312684	68449272	136589	1	4041	ENST00000529993.5	11987	ENSG00000162337	LRP5	LDL receptor related protein 5	NA	NA	NA
chr21	45415731	45416862	1132	*	peak_22907	1.00312540598974	1.71331405025876e-09	Intron (ENST00000651438.1/80781, intron 2 of 41)	21	45407386	45410065	2680	2	100874236	ENST00000446475.1	-5666	ENSG00000224574	COL18A1-AS2	COL18A1 antisense RNA 2	NA	NA	NA
chr2	126889790	126890269	480	*	peak_19909	1.11471319830795	1.76308444302191e-09	Distal Intergenic	2	126893547	126898804	5258	2	105373603	ENST00000843607.1	8535	NA	LOC105373603	uncharacterized LOC105373603	NA	NA	NA
chr3	13934432	13935440	1009	*	peak_25202	1.09171578069664	1.84760654737756e-09	Exon (ENST00000611158.1/100132526, exon 2 of 2)	3	13933056	13936944	3889	1	100132526	ENST00000611158.1	1376	ENSG00000290338	FGD5P1	FYVE, RhoGEF and PH domain containing 5 pseudogene 1	NA	NA	NA
chr12	6080285	6081220	936	*	peak_7668	1.33814338252012	1.86864911460308e-09	Intron (ENST00000261405.10/7450, intron 6 of 51)	12	6122724	6124665	1942	2	7450	ENST00000540192.1	43445	ENSG00000110799	VWF	von Willebrand factor	NA	NA	NA
chr15	77622339	77623340	1002	*	peak_10997	1.04411371092806	1.94808749640612e-09	Intron (ENST00000355300.7/84894, intron 1 of 1)	15	77613027	77632912	19886	2	84894	ENST00000355300.7	9572	ENSG00000169783	LINGO1	leucine rich repeat and Ig domain containing 1	NA	NA	NA
chr17	79307882	79308860	979	*	peak_15643	1.06881981328914	2.0089968139828e-09	Promoter	17	79298204	79307827	9624	2	146713	ENST00000582344.1	-55	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	NA	NA	NA
chr1	29362964	29363988	1025	*	peak_1051	1.00034501434691	2.08458458518771e-09	Distal Intergenic	1	29329620	29350114	20495	2	101928460	ENST00000417651.1	-12850	ENSG00000230523	LINC01756	long intergenic non-protein coding RNA 1756	NA	NA	NA
chr10	132438163	132439303	1141	*	peak_5496	1.00813342087104	2.11068602441857e-09	Intron (ENST00000450206.1/105378568, intron 1 of 1)	10	132433733	132441484	7752	2	105378568	ENST00000450206.1	2181	NA	LINC03068	long intergenic non-protein coding RNA 3068	NA	NA	NA
chr16	20620681	20621819	1139	*	peak_12174	1.04735699183414	2.1676365494772e-09	Exon (ENST00000618989.1/ENST00000618989.1, exon 1 of 2)	16	20610243	20775920	165678	1	6296	ENST00000568235.5	10438	ENSG00000005187	ACSM3	acyl-CoA synthetase medium chain family member 3	NA	NA	NA
chr16	28126773	28127892	1120	*	peak_12296	1.08498856003565	2.22119991806371e-09	Intron (ENST00000304658.10/23214, intron 12 of 23)	16	28117037	28132363	15327	2	23214	ENST00000562408.1	4471	ENSG00000169180	XPO6	exportin 6	NA	NA	NA
chr19	33279636	33280415	780	*	peak_17191	1.00940440273132	2.31619023052263e-09	Intron (ENST00000821118.1/ENST00000821118.1, intron 1 of 1)	19	33299934	33302534	2601	2	1050	ENST00000498907.3	22119	ENSG00000245848	CEBPA	CCAAT enhancer binding protein alpha	NA	NA	NA
chr11	67041699	67043302	1604	*	peak_6602	1.0276180217869	2.45127157130523e-09	Intron (ENST00000393946.6/91683, intron 7 of 10)	11	67045643	67045708	66	1	102465518	ENST00000635882.1	-2341	ENSG00000283326	MIR6860	microRNA 6860	NA	NA	NA
chr8	144460928	144462024	1097	*	peak_33799	1.02206402176882	2.46211897099993e-09	Promoter	8	144452036	144462415	10380	2	50626	ENST00000528558.1	391	ENSG00000187954	ZFTRAF1	zinc finger TRAF-type containing 1	NA	NA	NA
chr1	16715748	16716172	425	*	peak_567	1.33634985699077	2.47212355887082e-09	Intron (ENST00000270691.10/284729, intron 1 of 11)	1	16691214	16720157	28944	2	284729	ENST00000270691.10	3985	NA	ESPNP	espin pseudogene	NA	NA	NA
chr15	40869651	40870515	865	*	peak_10358	1.02860028919317	2.54520051387485e-09	Distal Intergenic	15	40873431	40874642	1212	1	124903475	ENST00000612411.2	-2916	NA	LOC124903475	uncharacterized LOC124903475	NA	NA	NA
chr2	71579805	71580777	973	*	peak_19135	1.04218313744898	2.67526682844292e-09	Intron (ENST00000258104.8/8291, intron 30 of 54)	2	71576899	71686763	109865	1	8291	ENST00000479049.6	2906	ENSG00000135636	DYSF	dysferlin	NA	NA	NA
chr16	89081190	89082069	880	*	peak_13410	1.02889723639448	2.71246704010079e-09	Distal Intergenic	16	89088375	89114473	26099	1	197322	ENST00000537895.5	-6306	ENSG00000176715	ACSF3	acyl-CoA synthetase family member 3	NA	NA	NA
chr1	202014893	202015782	890	*	peak_2987	1.08879736019723	2.72550216735442e-09	3' UTR	1	202013778	202015794	2017	1	1999	ENST00000475698.1	1115	ENSG00000163435	ELF3	E74 like ETS transcription factor 3	NA	NA	NA
chr1	37004557	37005585	1029	*	peak_1438	1.30184905682487	2.82801154651016e-09	Intron (ENST00000373091.8/2899, intron 1 of 15)	1	36804618	37034129	229512	2	2899	ENST00000373093.4	28544	ENSG00000163873	GRIK3	glutamate ionotropic receptor kainate type subunit 3	NA	NA	NA
chr1	29805052	29806064	1013	*	peak_1096	1.10822801457099	2.92921633951982e-09	Distal Intergenic	1	29679118	29687604	8487	1	107984934	ENST00000772661.1	125934	NA	LOC107984934	uncharacterized LOC107984934	NA	NA	NA
chr22	20273604	20274161	558	*	peak_23202	1.10879531314974	3.00522798192393e-09	Intron (ENST00000474642.1/65078, intron 2 of 2)	22	20242597	20271747	29151	2	65078	ENST00000469601.1	-1857	ENSG00000040608	RTN4R	reticulon 4 receptor	NA	NA	NA
chr19	45049102	45049850	749	*	peak_17615	1.0446845247096	3.08558636244673e-09	Intron (ENST00000221455.8/11129, intron 2 of 20)	19	45052800	45058253	5454	1	11129	ENST00000588016.1	-2950	ENSG00000104859	CLASRP	CLK4 associating serine/arginine rich protein	NA	NA	NA
chr22	39234071	39234770	700	*	peak_24174	1.26244280062104	3.17518192725089e-09	Intron (ENST00000331163.11/5155, intron 2 of 6)	22	39224935	39240909	15975	2	5155	ENST00000381551.8	6139	ENSG00000100311	PDGFB	platelet derived growth factor subunit B	NA	NA	NA
chrX	68902868	68903712	845	*	peak_35257	1.53514893291272	3.24492266399673e-09	Distal Intergenic	23	68829021	68842160	13140	1	1947	ENST00000204961.5	73847	ENSG00000090776	EFNB1	ephrin B1	NA	NA	NA
chr11	2308678	2309809	1132	*	peak_5678	1.07567872872062	3.27513889924298e-09	3' UTR	11	2306945	2316187	9243	1	10077	ENST00000484523.1	1733	ENSG00000064201	TSPAN32	tetraspanin 32	NA	NA	NA
chr15	68425509	68426603	1095	*	peak_10706	1.058607129128	3.43588888277033e-09	Intron (ENST00000315757.9/22801, intron 1 of 29)	15	68296533	68432162	135630	2	22801	ENST00000423218.6	5559	ENSG00000137809	ITGA11	integrin subunit alpha 11	NA	NA	NA
chr3	58633077	58634280	1204	*	peak_26104	1.2033521329085	3.63201553431523e-09	3' UTR	3	58567219	58627610	60392	2	11170	ENST00000465970.1	-5467	ENSG00000168309	FAM107A	family with sequence similarity 107 member A	NA	NA	NA
chr9	138007305	138009086	1782	*	peak_35136	1.03070636143179	3.67260381101524e-09	Intron (ENST00000371372.6/774, intron 16 of 46)	9	138075869	138105778	29910	1	774	ENST00000413253.1	-66783	ENSG00000148408	CACNA1B	calcium voltage-gated channel subunit alpha1 B	NA	NA	NA
chr17	79305809	79306959	1151	*	peak_15642	1.00892898250136	4.42345127957039e-09	Promoter	17	79298204	79307827	9624	2	146713	ENST00000582344.1	868	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	NA	NA	NA
chr17	73369079	73369666	588	*	peak_15176	1.00426595184295	4.6207563660189e-09	Promoter	17	73338443	73369213	30771	2	54549	ENST00000410094.5	0	ENSG00000069188	SDK2	sidekick cell adhesion molecule 2	NA	NA	NA
chr17	46785051	46785898	848	*	peak_14517	1.00174711680327	4.65810031955184e-09	Intron (ENST00000225512.6/7473, intron 1 of 4)	17	46762618	46772287	9670	2	7473	ENST00000706483.1	-12764	ENSG00000108379	WNT3	Wnt family member 3	NA	NA	NA
chr22	41762857	41763445	589	*	peak_24287	1.48413001088305	4.79697234580156e-09	Exon (ENST00000401548.8/150365, exon 19 of 31)	22	41753583	41758478	4896	1	150365	ENST00000460702.1	9274	ENSG00000167077	MEI1	meiotic double-stranded break formation protein 1	NA	NA	NA
chr19	29311246	29312032	787	*	peak_17050	1.33762433150143	5.57750699127301e-09	Intron (ENST00000804084.1/284395, intron 4 of 4)	19	29287009	29320563	33555	2	284395	ENST00000804101.1	8531	ENSG00000264515	VSTM2B-DT	VSTM2B divergent transcript	NA	NA	NA
chr3	11915709	11916605	897	*	peak_25058	1.40591990848839	5.70351890821995e-09	Distal Intergenic	3	11844908	11846919	2012	2	132001	ENST00000630288.1	-68790	ENSG00000144559	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog	NA	NA	NA
chr15	77734547	77736022	1476	*	peak_11018	1.02186776492556	5.79153866219267e-09	5' UTR	15	77615782	77720751	104970	2	84894	ENST00000564472.5	-13796	ENSG00000169783	LINGO1	leucine rich repeat and Ig domain containing 1	NA	NA	NA
chr17	49920132	49921137	1006	*	peak_14629	1.10436254941417	5.84146411577563e-09	Intron (ENST00000746154.1/ENST00000746154.1, intron 2 of 2)	17	49968588	49974600	6013	1	1748	ENST00000706528.1	-47451	ENSG00000108813	DLX4	distal-less homeobox 4	NA	NA	NA
chr3	49881118	49882214	1097	*	peak_25761	1.03008166795624	6.04375288851479e-09	Intron (ENST00000728776.1/ENST00000728776.1, intron 2 of 2)	3	49890570	49891942	1373	2	4486	ENST00000463789.1	9728	ENSG00000164078	MST1R	macrophage stimulating 1 receptor	NA	NA	NA
chr22	24497641	24499179	1539	*	peak_23552	1.08737568219454	6.17994381485581e-09	Intron (ENST00000415388.5/51733, intron 1 of 8)	22	24495332	24528390	33059	1	51733	ENST00000326010.10	2309	ENSG00000100024	UPB1	beta-ureidopropionase 1	NA	NA	NA
chr1	201889116	201889967	852	*	peak_2983	1.21742770961563	6.30596943649504e-09	Promoter	1	201888934	201890493	1560	1	149345	ENST00000481699.1	182	ENSG00000198892	SHISA4	shisa family member 4	NA	NA	NA
chr17	75735867	75736546	680	*	peak_15420	1.00687481432255	6.37181124609113e-09	Exon (ENST00000579662.5/3691, exon 14 of 39)	17	75731820	75739905	8086	1	3691	ENST00000584374.1	4047	ENSG00000132470	ITGB4	integrin subunit beta 4	NA	NA	NA
chr17	63690375	63691193	819	*	peak_14946	1.20747812020803	6.49210669959795e-09	Promoter	17	63690330	63692367	2038	1	4215	ENST00000581732.1	45	ENSG00000198909	MAP3K3	mitogen-activated protein kinase kinase kinase 3	NA	NA	NA
chr3	46670271	46671581	1311	*	peak_25559	1.02380577861534	6.53382009154141e-09	3' UTR	3	46671488	46674593	3106	2	259173	ENST00000473484.1	3012	ENSG00000178038	ALS2CL	ALS2 C-terminal like	NA	NA	NA
chr19	18484888	18485731	844	*	peak_16947	1.321589249283	6.68286803497023e-09	Intron (ENST00000262809.9/8178, intron 1 of 11)	19	18444751	18475933	31183	2	8178	ENST00000596124.3	-8955	ENSG00000105656	ELL	elongation factor for RNA polymerase II	NA	NA	NA
chr1	44251294	44252347	1054	*	peak_1743	1.01653442437828	7.07369182005822e-09	Intron (ENST00000456170.6/79033, intron 5 of 6)	1	44221504	44248002	26499	2	79033	ENST00000479101.1	-3292	ENSG00000117419	ERI3	ERI1 exoribonuclease family member 3	NA	NA	NA
chr1	29449933	29450559	627	*	peak_1059	1.27374115903605	8.19988399966295e-09	Intron (ENST00000772659.1/107984933, intron 1 of 2)	1	29442947	29686576	243630	1	107984934	ENST00000772656.1	6986	NA	LOC107984934	uncharacterized LOC107984934	NA	NA	NA
chr6	37537719	37538843	1125	*	peak_29763	1.03391127587953	8.21300632972989e-09	Exon (ENST00000829858.1/ENST00000829858.1, exon 2 of 2)	6	37555365	37555422	58	2	100616413	ENST00000579627.1	16579	ENSG00000263926	MIR4462	microRNA 4462	NA	NA	NA
chr7	44213112	44214748	1637	*	peak_31075	1.0069950656326	8.27641390913676e-09	3' UTR	7	44208136	44212613	4478	1	10652	ENST00000424864.1	4976	ENSG00000106636	YKT6	YKT6 v-SNARE homolog	NA	NA	NA
chr16	48426350	48427439	1090	*	peak_12473	1.07258752987115	8.7489711402984e-09	Intron (ENST00000568007.5/6477, intron 1 of 6)	16	48356364	48448402	92039	2	6477	ENST00000568007.5	20963	ENSG00000196470	SIAH1	siah E3 ubiquitin protein ligase 1	NA	NA	NA
chr22	44546561	44547331	771	*	peak_24518	1.17165448909158	8.78238315113535e-09	Distal Intergenic	22	44569285	44572453	3169	1	388910	ENST00000657777.2	-21954	ENSG00000187012	LINC00207	long intergenic non-protein coding RNA 207	NA	NA	NA
chr16	88338291	88339313	1023	*	peak_13313	1.11095654784298	9.20904461491873e-09	Distal Intergenic	16	88382959	88440753	57795	1	84627	ENST00000565624.3	-43646	ENSG00000225614	ZNF469	zinc finger protein 469	NA	NA	NA
chr10	73876135	73877118	984	*	peak_4430	1.02582348289439	9.57459619146781e-09	Distal Intergenic	10	73815015	73874591	59577	2	818	ENST00000680035.1	-1544	ENSG00000148660	CAMK2G	calcium/calmodulin dependent protein kinase II gamma	NA	NA	NA
chr22	37469265	37470146	882	*	peak_24065	1.16728768875125	9.96578259581858e-09	3' UTR	22	37469068	37472724	3657	2	4242	ENST00000489515.1	2578	ENSG00000100060	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	NA	NA	NA
chr6	40481643	40482415	773	*	peak_29824	1.28476018325142	1.02971019118427e-08	Intron (ENST00000338305.7/57497, intron 1 of 2)	6	40523751	40529392	5642	1	105375051	ENST00000771278.1	-41336	NA	LOC105375051	uncharacterized LOC105375051	NA	NA	NA
chr7	4733423	4734582	1160	*	peak_30773	1.04640900066104	1.03812492269078e-08	Intron (ENST00000328914.5/221937, intron 1 of 8)	7	4740859	4755051	14193	1	221937	ENST00000460979.2	-6277	ENSG00000164916	FOXK1	forkhead box K1	NA	NA	NA
chr1	53551489	53552413	925	*	peak_1952	1.02630232996753	1.09718294820793e-08	Intron (ENST00000312233.4/148979, intron 3 of 9)	1	53459976	53464679	4704	1	63948	ENST00000463126.1	91513	ENSG00000143006	DMRTB1	DMRT like family B with proline rich C-terminal 1	NA	NA	NA
chr6	170457036	170457566	531	*	peak_30521	1.25689157751611	1.14605920077982e-08	Intron (ENST00000722532.1/105378157, intron 3 of 3)	6	170438362	170441020	2659	1	107986676	ENST00000722985.1	18674	NA	LOC107986676	uncharacterized LOC107986676	NA	NA	NA
chr1	3714305	3715597	1293	*	peak_166	1.12943626041933	1.21257839152542e-08	Promoter	1	3712200	3714298	2099	2	117134600	ENST00000416554.1	-7	ENSG00000235131	TP73-AS2	TP73 antisense RNA 2	NA	NA	NA
chr9	134384617	134385831	1215	*	peak_34922	1.29514443050612	1.22351959081036e-08	Promoter	9	134386122	134401882	15761	1	6256	ENST00000649020.1	-291	ENSG00000186350	RXRA	retinoid X receptor alpha	NA	NA	NA
chr15	68620817	68621709	893	*	peak_10722	1.16929644088337	1.30073275675298e-08	Intron (ENST00000261861.10/10391, intron 1 of 11)	15	68616539	68727751	111213	1	10391	ENST00000540068.6	4278	ENSG00000103647	CORO2B	coronin 2B	NA	NA	NA
